State,Year,Office,County,D#,R#,IW#,IL#,IComm.#,Proh.#,IProg.#,IS#,ISL#,ISW#,ND#,NProh.#,GB#,UL#,Pop.#,Comm.#,S#,SL#,Soc. D#,Prog.#,U#,WW#,Delta#,WTP#,SE#,S&L#,3rdP,PF#,NL#,I1#,I2#,I3#,I4#,I5#,I6#,I7#,I8#,Am.#,Ref.#,G#,L#,W/I1#,W/I2#,W/I3#,W/I4#,W/I5#,W/I6#,W/I7#,W/I8#,FTLG#,3rdP#,DS#,Labor#,All.#,AF#,To.#,CF#,IProh.#,SW#,IDEA#,IPop.#,GR#,IPR#,IC#,Soc. D.#,Comm.,L&F,CS#,PProg#,WIP#,CON#,Year / Office,Ref.,L&F#,New Prog.#,C#,Solid.#
Wisconsin,,,Iron,1423,795,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Treasurer,,,,,
Wisconsin,,,Jackson,2519,2112,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Treasurer,,,,,
Wisconsin,,,Jefferson,7494,11129,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,,,,,,,,368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Treasurer,,,,,
Wisconsin,,,Juneau,2941,3484,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Treasurer,,,,,
Wisconsin,,,Kenosha,17842,10774,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,,,,,,,,724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Treasurer,,,,,
Wisconsin,,,Kewaunee,2910,2402,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Treasurer,,,,,
Wisconsin,,,La Crosse,12272,12188,,,,,,,,,,,,,,,,,,,,,,,,,,,,179,,,,,,,,855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Treasurer,,,,,
Wisconsin,,,Lafayette,2405,2755,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Treasurer,,,,,
Wisconsin,,,Langlade,3210,3244,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Treasurer,,,,,
Wisconsin,,,Lincoln,3415,4397,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,,,,,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Treasurer,,,,,
Wisconsin,,,Manitowoc,14331,9578,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,,,,,,,,840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Treasurer,,,,,
Wisconsin,,,Marathon,17209,15952,,,,,,,,,,,,,,,,,,,,,,,,,,,,132,,,,,,,,1394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Treasurer,,,,,
Wisconsin,,,Marinette,5543,6251,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,,,,,,,,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Treasurer,,,,,
Wisconsin,,,Marquette,1357,1973,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Treasurer,,,,,
Wisconsin,,,Menominee,403,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Treasurer,,,,,
Wisconsin,,,Milwaukee,156042,117161,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,,,,,,,,7515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Treasurer,,,,,
Wisconsin,,,Monroe,3300,4696,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Treasurer,,,,,
Wisconsin,,,Oconto,3287,4363,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Treasurer,,,,,
Wisconsin,,,Oneida,4529,5438,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,,,,,223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Treasurer,,,,,
Wisconsin,,,Outagamie,14845,19234,,,,,,,,,,,,,,,,,,,,,,,,,,,,151,,,,,,,,1236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Treasurer,,,,,
Wisconsin,,,Ozaukee,7518,15288,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,,,,,,,,335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Treasurer,,,,,
Wisconsin,,,Pepin,1408,840,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Treasurer,,,,,
Wisconsin,,,Pierce,3797,3453,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Treasurer,,,,,
Wisconsin,,,Polk,4719,3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Treasurer,,,,,
Wisconsin,,,Portage,10131,7202,,,,,,,,,,,,,,,,,,,,,,,,,,,,135,,,,,,,,506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Treasurer,,,,,
Wisconsin,,,Price,2375,2485,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,,,,,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Treasurer,,,,,
Wisconsin,,,Racine,25262,21739,,,,,,,,,,,,,,,,,,,,,,,,,,,,182,,,,,,,,933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Treasurer,,,,,
Wisconsin,,,Richland,2268,2977,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Treasurer,,,,,
Wisconsin,,,Rock,17286,15763,,,,,,,,,,,,,,,,,,,,,,,,,,,,152,,,,,,,,799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Treasurer,,,,,
Wisconsin,,,Rusk,2319,1911,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Treasurer,,,,,
Wisconsin,,,Sauk,4909,6481,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,,,,,176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Treasurer,,,,,
Wisconsin,,,Sawyer,1400,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Treasurer,,,,,
Wisconsin,,,Shawano,3801,6101,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Treasurer,,,,,
Wisconsin,,,Sheboygan,17125,14801,,,,,,,,,,,,,,,,,,,,,,,,,,,,110,,,,,,,,606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Treasurer,,,,,
Wisconsin,,,Saint Croix,4939,4227,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Treasurer,,,,,
Wisconsin,,,Taylor,2348,2599,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Treasurer,,,,,
Wisconsin,,,Trempealeau,3604,3057,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,,,,,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Treasurer,,,,,
Wisconsin,,,Vernon,2973,3744,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Treasurer,,,,,
Wisconsin,,,Vilas,2241,3817,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Treasurer,,,,,
Wisconsin,,,Walworth,6918,11355,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,,,,,,,,279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Treasurer,,,,,
Wisconsin,,,Washburn,2384,1863,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Treasurer,,,,,
Wisconsin,,,Washington,8843,14011,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,,,,,,,,408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Treasurer,,,,,
Wisconsin,,,Waukesha,29202,55700,,,,,,,,,,,,,,,,,,,,,,,,,,,,138,,,,,,,,1293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Treasurer,,,,,
Wisconsin,,,Waupaca,3930,8055,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,,,,,,,,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Treasurer,,,,,
Wisconsin,,,Waushara,1677,3375,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Treasurer,,,,,
Wisconsin,,,Winnebago,17196,20590,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,,,,,,,,1211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Treasurer,,,,,
Wisconsin,,,Wood,9938,10710,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,,,,,,,,495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Treasurer,,,,,
Wisconsin,,,Adams,3340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1982 Attorney General,,,,,
Wisconsin,,,Ashland,4362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,,,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1982 Attorney General,,,,,
Wisconsin,,,Barron,8247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,,,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1982 Attorney General,,,,,
Wisconsin,,,Bayfield,4272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1982 Attorney General,,,,,
Wisconsin,,,Brown,38488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418,,,1085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1982 Attorney General,,,,,
Wisconsin,,,Buffalo,3350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1982 Attorney General,,,,,
Wisconsin,,,Burnett,5105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124,,,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1982 Attorney General,,,,,
Wisconsin,,,Calumet,7134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222,,,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1982 Attorney General,,,,,
Wisconsin,,,Chippewa,10560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118,,,246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1982 Attorney General,,,,,
Wisconsin,,,Clark,7359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190,,,151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1982 Attorney General,,,,,
Wisconsin,,,Columbia,9585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,,,243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1982 Attorney General,,,,,
Wisconsin,,,Crawford,4334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1982 Attorney General,,,,,
Wisconsin,,,Dane,90079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,947,,,3233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1982 Attorney General,,,,,
Wisconsin,,,Dodge,13815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173,,,316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1982 Attorney General,,,,,
Wisconsin,,,Door,5998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1982 Attorney General,,,,,
Wisconsin,,,Douglas,11568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,,,149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1982 Attorney General,,,,,
Wisconsin,,,Dunn,7752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,,,226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1982 Attorney General,,,,,
Wisconsin,,,Eau Claire,18804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262,,,524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1982 Attorney General,,,,,
Wisconsin,,,Florence,944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1982 Attorney General,,,,,
Wisconsin,,,Fond du Lac,19373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268,,,457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1982 Attorney General,,,,,
Wisconsin,,,Forest,2690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1982 Attorney General,,,,,
Wisconsin,,,Grant,8123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,,,247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1982 Attorney General,,,,,
Wisconsin,,,Green,6889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,,,217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1982 Attorney General,,,,,
Wisconsin,,,Green Lake,3104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,,,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1982 Attorney General,,,,,
Wisconsin,,,Iowa,3877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,,,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1982 Attorney General,,,,,
Wisconsin,,,Iron,2332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1982 Attorney General,,,,,
Wisconsin,,,Jackson,5247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,,,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1982 Attorney General,,,,,
Wisconsin,,,Jefferson,11156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,,,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1982 Attorney General,,,,,
Wisconsin,,,Juneau,4218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,,,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1982 Attorney General,,,,,
Wisconsin,,,Kenosha,25905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195,,,404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1982 Attorney General,,,,,
Wisconsin,,,Kewaunee,5795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,,,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1982 Attorney General,,,,,
Wisconsin,,,La Crosse,20526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247,,,659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1982 Attorney General,,,,,
Wisconsin,,,Lafayette,4808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1982 Attorney General,,,,,
Wisconsin,,,Langlade,4581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,,,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1982 Attorney General,,,,,
Wisconsin,,,Lincoln,6417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118,,,134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1982 Attorney General,,,,,
Wisconsin,,,Manitowoc,20169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,523,,,512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1982 Attorney General,,,,,
Wisconsin,,,Marathon,26943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,893,,,1064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1982 Attorney General,,,,,
Wisconsin,,,Marinette,8950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,,,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1982 Attorney General,,,,,
Wisconsin,,,Marquette,2407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,,,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1982 Attorney General,,,,,
Wisconsin,,,Menominee,390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1982 Attorney General,,,,,
Wisconsin,,,Milwaukee,234323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2183,,,5621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1982 Attorney General,,,,,
Wisconsin,,,Monroe,5931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,,,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1982 Attorney General,,,,,
Wisconsin,,,Oconto,6592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,,,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1982 Attorney General,,,,,
Wisconsin,,,Oneida,8675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155,,,228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1982 Attorney General,,,,,
Wisconsin,,,Outagamie,23910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280,,,556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1982 Attorney General,,,,,
Wisconsin,,,Ozaukee,12324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134,,,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1982 Attorney General,,,,,
Wisconsin,,,Pepin,1342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1982 Attorney General,,,,,
Wisconsin,,,Pierce,7089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,,,254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1982 Attorney General,,,,,
Wisconsin,,,Polk,6914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1982 Attorney General,,,,,
Wisconsin,,,Portage,14042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205,,,340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1982 Attorney General,,,,,
Wisconsin,,,Price,3644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,,,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1982 Attorney General,,,,,
Wisconsin,,,Racine,38712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352,,,1246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1982 Attorney General,,,,,
Wisconsin,,,Richland,3251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,,,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1982 Attorney General,,,,,
Wisconsin,,,Rock,29778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275,,,752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1982 Attorney General,,,,,
Wisconsin,,,Rusk,3878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,,,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1982 Attorney General,,,,,
Wisconsin,,,Sauk,8296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,,,197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1982 Attorney General,,,,,
Wisconsin,,,Sawyer,2918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,,,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1982 Attorney General,,,,,
Wisconsin,,,Shawano,6315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160,,,146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1982 Attorney General,,,,,
Wisconsin,,,Sheboygan,26508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198,,,534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1982 Attorney General,,,,,
Wisconsin,,,Saint Croix,10401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,,,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1982 Attorney General,,,,,
Wisconsin,,,Taylor,4350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110,,,122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1982 Attorney General,,,,,
Wisconsin,,,Trempealeau,6087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1982 Attorney General,,,,,
Wisconsin,,,Vernon,6063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,,,193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1982 Attorney General,,,,,
Wisconsin,,,Vilas,4081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,,,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1982 Attorney General,,,,,
Wisconsin,,,Walworth,12097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108,,,251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1982 Attorney General,,,,,
Wisconsin,,,Washburn,4028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,,,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1982 Attorney General,,,,,
Wisconsin,,,Washington,15175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236,,,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1982 Attorney General,,,,,
Wisconsin,,,Waukesha,51617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,519,,,1363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1982 Attorney General,,,,,
Wisconsin,,,Waupaca,6799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,,,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1982 Attorney General,,,,,
Wisconsin,,,Waushara,3298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1982 Attorney General,,,,,
Wisconsin,,,Winnebago,28115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,,,580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1982 Attorney General,,,,,
Wisconsin,,,Wood,16773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216,,,479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1982 Attorney General,,,,,
Wisconsin,,,Adams,3134,1442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1982 Secretary of State,,,,,
Wisconsin,,,Ashland,4318,1765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,,,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1982 Secretary of State,,,,,
Wisconsin,,,Barron,7550,4396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1982 Secretary of State,,,,,
Wisconsin,,,Bayfield,4130,1687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1982 Secretary of State,,,,,
Wisconsin,,,Brown,36277,18333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248,,,583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1982 Secretary of State,,,,,
Wisconsin,,,Buffalo,3027,1658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1982 Secretary of State,,,,,
Wisconsin,,,Burnett,4802,1808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,,,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1982 Secretary of State,,,,,
Wisconsin,,,Calumet,6406,3345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156,,,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1982 Secretary of State,,,,,
Wisconsin,,,Chippewa,9873,4407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,,,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1982 Secretary of State,,,,,
Wisconsin,,,Clark,6743,3567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,,,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1982 Secretary of State,,,,,
Wisconsin,,,Columbia,8163,5584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1982 Secretary of State,,,,,
