State,Year,Office,County,D#,R#,CO1#,CO2#,CO3#,CC#,UIA#,ER#,CMT#,U#,Justice#,S#,Comm.#,Wor.#,SD#,PC#,Proh.#,Prog.#,SL#,FL#,PF#,SW#,AI#,Am#,IND#,I1#,I2#,I3#,I4#,I5#,Pop.#,NL#,Ref.#,G#,L#,NA#,W/I1#,W/I2#,W/I3#,W/I4#,W/I5#,W/I6#,IA#,Cit.#,Am.#,I#,Year / Office,W/I#
Utah,2000,Governor,Grand,1771,1630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,,,
Utah,2000,Governor,Iron,3450,8472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457,,,
Utah,2000,Governor,Juab,1134,1524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,,,
Utah,2000,Governor,Kane,760,1881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,,,
Utah,2000,Governor,Millard,1733,2862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133,,,
Utah,2000,Governor,Morgan,1243,1862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,,,
Utah,2000,Governor,Piute,211,536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,
Utah,2000,Governor,Rich,341,553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,
Utah,2000,Governor,Salt Lake,157564,141698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5701,,,
Utah,2000,Governor,San Juan,2424,2213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,,,
Utah,2000,Governor,Sanpete,2596,4498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261,,,
Utah,2000,Governor,Sevier,1971,4858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145,,,
Utah,2000,Governor,Summit,6819,4914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171,,,
Utah,2000,Governor,Tooele,5804,6318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190,,,
Utah,2000,Governor,Uintah,3018,5026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180,,,
Utah,2000,Governor,Utah,36202,79626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2639,,,
Utah,2000,Governor,Wasatch,2662,2895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,,,
Utah,2000,Governor,Washington,9059,21693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1085,,,
Utah,2000,Governor,Wayne,450,733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
Utah,2000,Governor,Weber,28468,32340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1109,,,
Utah,2004,Governor,Beaver,991,1541,,,,,,,,,,,,,,17,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
Utah,2004,Governor,Box Elder,5497,12631,,,,,,,,,,,,,,166,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
Utah,2004,Governor,Cache,13660,25307,,,,,,,,,,,,,,278,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
Utah,2004,Governor,Carbon,5111,3232,,,,,,,,,,,,,,68,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
Utah,2004,Governor,Daggett,194,287,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
Utah,2004,Governor,Davis,38726,68545,,,,,,,,,,,,,,782,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
Utah,2004,Governor,Duchesne,1550,3939,,,,,,,,,,,,,,36,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
Utah,2004,Governor,Emery,1848,2754,,,,,,,,,,,,,,56,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
Utah,2004,Governor,Garfield,558,1562,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
Utah,2004,Governor,Grand,2239,1811,,,,,,,,,,,,,,73,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
Utah,2004,Governor,Iron,4526,10673,,,,,,,,,,,,,,137,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
Utah,2004,Governor,Juab,1363,1995,,,,,,,,,,,,,,35,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
Utah,2004,Governor,Kane,823,2168,,,,,,,,,,,,,,31,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
Utah,2004,Governor,Millard,1654,3150,,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
Utah,2004,Governor,Morgan,1272,2535,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
Utah,2004,Governor,Piute,237,517,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
Utah,2004,Governor,Rich,317,706,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
Utah,2004,Governor,Salt Lake,188002,168818,,,,,,,,,,,,,,3851,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,
Utah,2004,Governor,San Juan,2244,2555,,,,,,,,,,,,,,72,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
Utah,2004,Governor,Sanpete,2799,5441,,,,,,,,,,,,,,90,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
Utah,2004,Governor,Sevier,2470,5059,,,,,,,,,,,,,,62,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
Utah,2004,Governor,Summit,8822,6151,,,,,,,,,,,,,,123,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
Utah,2004,Governor,Tooele,7106,9181,,,,,,,,,,,,,,192,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
Utah,2004,Governor,Uintah,2399,7345,,,,,,,,,,,,,,98,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
Utah,2004,Governor,Utah,38921,107429,,,,,,,,,,,,,,1003,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,
Utah,2004,Governor,Wasatch,3032,4353,,,,,,,,,,,,,,53,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
Utah,2004,Governor,Washington,11683,31295,,,,,,,,,,,,,,335,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
Utah,2004,Governor,Wayne,458,880,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
Utah,2004,Governor,Weber,31857,39330,,,,,,,,,,,,,,742,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
Utah,2008,Governor,Beaver,386,2038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,,0,,,,,,,,,,,
Utah,2008,Governor,Box Elder,1681,16619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,589,,0,,,,,,,,,,,
Utah,2008,Governor,Cache,4967,34909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1045,,3,,,,,,,,,,,
Utah,2008,Governor,Carbon,2412,4943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233,,0,,,,,,,,,,,
Utah,2008,Governor,Daggett,79,357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,0,,,,,,,,,,,
Utah,2008,Governor,Davis,16103,90998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2724,,54,,,,,,,,,,,
Utah,2008,Governor,Duchesne,586,4961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136,,0,,,,,,,,,,,
Utah,2008,Governor,Emery,854,3418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127,,0,,,,,,,,,,,
Utah,2008,Governor,Garfield,251,1834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,,0,,,,,,,,,,,
Utah,2008,Governor,Grand,1295,2505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149,,0,,,,,,,,,,,
Utah,2008,Governor,Iron,1702,14060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,498,,0,,,,,,,,,,,
Utah,2008,Governor,Juab,542,2464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156,,0,,,,,,,,,,,
Utah,2008,Governor,Kane,575,2447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,,0,,,,,,,,,,,
Utah,2008,Governor,Millard,676,3743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255,,0,,,,,,,,,,,
Utah,2008,Governor,Morgan,374,3615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,,0,,,,,,,,,,,
Utah,2008,Governor,Piute,95,662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,,0,,,,,,,,,,,
Utah,2008,Governor,Rich,89,878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,,0,,,,,,,,,,,
Utah,2008,Governor,Salt Lake,103290,250311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8978,,84,,,,,,,,,,,
Utah,2008,Governor,San Juan,1879,3050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139,,0,,,,,,,,,,,
Utah,2008,Governor,Sanpete,1182,7125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339,,0,,,,,,,,,,,
Utah,2008,Governor,Sevier,1074,6488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264,,0,,,,,,,,,,,
Utah,2008,Governor,Summit,4469,11771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369,,0,,,,,,,,,,,
Utah,2008,Governor,Tooele,3276,13442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536,,0,,,,,,,,,,,
Utah,2008,Governor,Uintah,995,8697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257,,0,,,,,,,,,,,
Utah,2008,Governor,Utah,15801,136753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4464,,12,,,,,,,,,,,
Utah,2008,Governor,Wasatch,1407,6834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182,,0,,,,,,,,,,,
Utah,2008,Governor,Washington,6445,41254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1142,,0,,,,,,,,,,,
Utah,2008,Governor,Wayne,234,1018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,0,,,,,,,,,,,
Utah,2008,Governor,Weber,13784,56855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1845,,0,,,,,,,,,,,
Utah,2010,Governor,Beaver,482,1640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,,0,,,,,,,,,34,,
Utah,2010,Governor,Box Elder,2240,9940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267,,0,,,,,,,,,313,,
Utah,2010,Governor,Cache,5906,17081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482,,0,,,,,,,,,1071,,
Utah,2010,Governor,Carbon,2149,2929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118,,0,,,,,,,,,119,,
Utah,2010,Governor,Daggett,129,339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,0,,,,,,,,,14,,
Utah,2010,Governor,Davis,17529,49800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1320,,0,,,,,,,,,1268,,
Utah,2010,Governor,Duchesne,675,3780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,,0,,,,,,,,,96,,
Utah,2010,Governor,Emery,777,2862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,,0,,,,,,,,,70,,
Utah,2010,Governor,Garfield,309,1292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,,0,,,,,,,,,20,,
Utah,2010,Governor,Grand,1532,1638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118,,0,,,,,,,,,53,,
Utah,2010,Governor,Iron,1949,8148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312,,0,,,,,,,,,479,,
Utah,2010,Governor,Juab,593,2091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,,0,,,,,,,,,99,,
Utah,2010,Governor,Kane,534,1772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,,0,,,,,,,,,79,,
Utah,2010,Governor,Millard,724,3121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,,0,,,,,,,,,239,,
Utah,2010,Governor,Morgan,591,2432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,,0,,,,,,,,,81,,
Utah,2010,Governor,Piute,84,460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,0,,,,,,,,,17,,
Utah,2010,Governor,Rich,152,609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,0,,,,,,,,,9,,
Utah,2010,Governor,Salt Lake,115319,129024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5074,,0,,,,,,,,,3467,,
Utah,2010,Governor,San Juan,1576,2349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,,0,,,,,,,,,99,,
Utah,2010,Governor,Sanpete,1100,4555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119,,0,,,,,,,,,267,,
Utah,2010,Governor,Sevier,966,4779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,,0,,,,,,,,,150,,
Utah,2010,Governor,Summit,6051,5050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229,,0,,,,,,,,,122,,
Utah,2010,Governor,Tooele,3469,7965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279,,0,,,,,,,,,247,,
Utah,2010,Governor,Uintah,980,6068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149,,0,,,,,,,,,202,,
Utah,2010,Governor,Utah,15372,82205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1909,,1,,,,,,,,,2253,,
Utah,2010,Governor,Wasatch,1808,4165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,,0,,,,,,,,,117,,
Utah,2010,Governor,Washington,6961,26668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,838,,0,,,,,,,,,930,,
Utah,2010,Governor,Wayne,256,848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,0,,,,,,,,,16,,
Utah,2010,Governor,Weber,15033,28541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,820,,0,,,,,,,,,1107,,
Utah,2012,Governor,Beaver,390,2040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,,0,0,,,,,53,,,,,
Utah,2012,Governor,Box Elder,2767,15802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307,,0,0,,,,,389,,,,,
Utah,2012,Governor,Cache,7595,32173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,984,,0,0,,,,,969,,,,,
Utah,2012,Governor,Carbon,2494,4787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151,,0,0,,,,,114,,,,,
Utah,2012,Governor,Daggett,96,390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,0,0,,,,,8,,,,,
Utah,2012,Governor,Davis,26794,89002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2232,,0,2,,,,,1909,,,,,
Utah,2012,Governor,Duchesne,688,5388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,,0,0,,,,,159,,,,,
Utah,2012,Governor,Emery,728,3532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,,0,0,,,,,71,,,,,
Utah,2012,Governor,Garfield,333,1753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,,0,0,,,,,35,,,,,
Utah,2012,Governor,Grand,1689,1968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149,,0,0,,,,,56,,,,,
Utah,2012,Governor,Iron,2464,13094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,443,,0,0,,,,,503,,,,,
Utah,2012,Governor,Juab,588,3182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,0,0,,,,,89,,,,,
Utah,2012,Governor,Kane,708,2455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,0,0,,,,,66,,,,,
Utah,2012,Governor,Millard,704,4049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,,0,0,,,,,177,,,,,
Utah,2012,Governor,Morgan,699,3697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,,0,0,,,,,103,,,,,
Utah,2012,Governor,Piute,82,658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,0,0,,,,,11,,,,,
Utah,2012,Governor,Rich,122,841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,0,0,,,,,12,,,,,
Utah,2012,Governor,Salt Lake,154361,209310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9472,,1,0,,,,,4963,,,,,
Utah,2012,Governor,San Juan,1941,3095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,,0,0,,,,,104,,,,,
Utah,2012,Governor,Sanpete,1384,7676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152,,0,0,,,,,275,,,,,
Utah,2012,Governor,Sevier,1044,6632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147,,0,0,,,,,181,,,,,
Utah,2012,Governor,Summit,8045,8541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,438,,0,0,,,,,171,,,,,
Utah,2012,Governor,Tooele,4969,13072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430,,0,0,,,,,605,,,,,
Utah,2012,Governor,Uintah,1103,9950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187,,0,0,,,,,227,,,,,
Utah,2012,Governor,Utah,22630,144942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3739,,0,0,,,,,3812,,,,,
Utah,2012,Governor,Wasatch,2344,6824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184,,0,0,,,,,153,,,,,
Utah,2012,Governor,Washington,9244,41915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1156,,0,0,,,,,1120,,,,,
Utah,2012,Governor,Wayne,239,1050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,0,0,,,,,15,,,,,
Utah,2012,Governor,Weber,21377,50774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1724,,0,0,,,,,1346,,,,,
Utah,2016,Governor,Beaver,324,2033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,,0,,,,,,46,,,,,
Utah,2016,Governor,Box Elder,2564,16084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,635,,0,,,,,,357,,,,,
Utah,2016,Governor,Cache,9025,34553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1581,,7,,,,,,681,,,,,
Utah,2016,Governor,Carbon,2034,5574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180,,0,,,,,,142,,,,,
Utah,2016,Governor,Daggett,104,351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,0,,,,,,5,,,,,
Utah,2016,Governor,Davis,30720,101402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4498,,15,,,,,,1946,,,,,
Utah,2016,Governor,Duchesne,715,5837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219,,0,,,,,,151,,,,,
Utah,2016,Governor,Emery,483,3638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,,0,,,,,,82,,,,,
Utah,2016,Governor,Garfield,378,1888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,,0,,,,,,26,,,,,
Utah,2016,Governor,Grand,2067,2266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156,,0,,,,,,50,,,,,
Utah,2016,Governor,Iron,2597,13646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,862,,1,,,,,,360,,,,,
Utah,2016,Governor,Juab,487,3483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110,,0,,,,,,56,,,,,
Utah,2016,Governor,Kane,729,2589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,,0,,,,,,58,,,,,
Utah,2016,Governor,Millard,534,4455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145,,5,,,,,,74,,,,,
Utah,2016,Governor,Morgan,629,4304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158,,0,,,,,,81,,,,,
Utah,2016,Governor,Piute,54,630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,0,,,,,,13,,,,,
Utah,2016,Governor,Rich,122,948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,0,,,,,,24,,,,,
Utah,2016,Governor,Salt Lake,181462,218570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11671,,30,,,,,,5094,,,,,
Utah,2016,Governor,San Juan,1975,3188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149,,0,,,,,,129,,,,,
Utah,2016,Governor,Sanpete,1033,8701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244,,2,,,,,,197,,,,,
Utah,2016,Governor,Sevier,903,7305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188,,11,,,,,,176,,,,,
Utah,2016,Governor,Summit,10162,9595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,541,,0,,,,,,163,,,,,
Utah,2016,Governor,Tooele,5425,15030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,752,,6,,,,,,484,,,,,
Utah,2016,Governor,Uintah,1388,10697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408,,1,,,,,,218,,,,,
Utah,2016,Governor,Utah,28469,162178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6368,,14,,,,,,2720,,,,,
Utah,2016,Governor,Wasatch,3125,8552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291,,0,,,,,,140,,,,,
Utah,2016,Governor,Washington,10565,47202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2256,,3,,,,,,1125,,,,,
Utah,2016,Governor,Wayne,275,1108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,,0,,,,,,14,,,,,
Utah,2016,Governor,Weber,25001,55043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3082,,2,,,,,,1300,,,,,
Utah,,,Beaver,757,1020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1924 Attorney General,
Utah,,,Box Elder,2151,3215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1924 Attorney General,
Utah,,,Cache,4287,5069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1924 Attorney General,
Utah,,,Carbon,2389,2210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1924 Attorney General,
Utah,,,Daggett,31,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1924 Attorney General,
Utah,,,Davis,1690,2293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1924 Attorney General,
Utah,,,Duchesne,826,1319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1924 Attorney General,
Utah,,,Emery,1142,1032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1924 Attorney General,
Utah,,,Garfield,333,845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1924 Attorney General,
Utah,,,Grand,284,280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1924 Attorney General,
Utah,,,Iron,601,1468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1924 Attorney General,
Utah,,,Juab,1476,1437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1924 Attorney General,
Utah,,,Kane,122,523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1924 Attorney General,
Utah,,,Millard,1257,2032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1924 Attorney General,
Utah,,,Morgan,396,482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1924 Attorney General,
Utah,,,Piute,227,404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1924 Attorney General,
Utah,,,Rich,226,412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1924 Attorney General,
Utah,,,Salt Lake,25120,28416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1924 Attorney General,
Utah,,,San Juan,259,399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1924 Attorney General,
Utah,,,Sanpete,2413,3429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1924 Attorney General,
Utah,,,Sevier,1479,2159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1924 Attorney General,
Utah,,,Summit,1034,1619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1924 Attorney General,
Utah,,,Tooele,941,1343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1924 Attorney General,
Utah,,,Uintah,828,1253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1924 Attorney General,
Utah,,,Utah,6924,7088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1924 Attorney General,
Utah,,,Wasatch,916,1149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1924 Attorney General,
Utah,,,Washington,914,1192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1924 Attorney General,
Utah,,,Wayne,242,333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1924 Attorney General,
Utah,,,Weber,7561,7712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1924 Attorney General,
Utah,,,Beaver,766,1005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1924 Secretary of State,
Utah,,,Box Elder,2140,3227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1924 Secretary of State,
