State,Office,Year,County,D#,R#,I1#,I2#,I3#,I4#,I5#,I6#,Prog.#,Proh.#,S#,SW#,Comm.#,CPL#,Pacif.#,CoP#,NU#,FL#,Lib.#,CW#,PCR#,N#,KCE#,C#,G#,NL#,Ref.#,I Ref.#,PI#,L#,US#,NS#,LRU#,Approv.#,Unity#,W/I1#,W/I2#,W/I3#,W/I4#,Labor#,SL#,RW#,CL#,OAP#,Pop.#,NH#,T#,Newtist#,TP#,Others,NP1#,NP2#,NP3#,NP4#,NP5#,NP6#,PL#,Lib#,W#,PL#.1,CI#,S&L#,IA#,All.#,Solid.#,SE#
Colorado,Treasurer,1994,Alamosa,1723,2104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Treasurer,1994,Arapahoe,40099,76527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Treasurer,1994,Archuleta,584,1388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Treasurer,1994,Baca,767,1402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Treasurer,1994,Bent,1044,1027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Treasurer,1994,Boulder,43432,42870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Treasurer,1994,Chaffee,2104,3240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Treasurer,1994,Cheyenne,287,750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Treasurer,1994,Clear Creek,1346,1723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Treasurer,1994,Conejos,1335,1278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Treasurer,1994,Costilla,989,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Treasurer,1994,Crowley,472,784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Treasurer,1994,Custer,401,822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Treasurer,1994,Delta,2851,5860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Treasurer,1994,Denver,70697,59797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Treasurer,1994,Dolores,202,403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Treasurer,1994,Douglas,8336,21813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Treasurer,1994,Eagle,2716,3680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Treasurer,1994,Elbert,1270,3195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Treasurer,1994,El Paso,42804,76577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Treasurer,1994,Fremont,4219,7165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Treasurer,1994,Garfield,4107,6288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Treasurer,1994,Gilpin,574,693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Treasurer,1994,Grand,1301,2472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Treasurer,1994,Gunnison,1783,2105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Treasurer,1994,Hinsdale,158,257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Treasurer,1994,Huerfano,1342,944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Treasurer,1994,Jackson,213,493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Treasurer,1994,Jefferson,50747,84043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Treasurer,1994,Kiowa,287,624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Treasurer,1994,Kit Carson,910,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Treasurer,1994,Lake,1004,784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Treasurer,1994,La Plata,4498,7492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Treasurer,1994,Larimer,26178,42856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Treasurer,1994,Las Animas,2931,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Treasurer,1994,Lincoln,606,1289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Treasurer,1994,Logan,2323,4504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Treasurer,1994,Mesa,11560,23850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Treasurer,1994,Mineral,188,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Treasurer,1994,Moffat,1343,2550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Treasurer,1994,Montezuma,2051,4117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Treasurer,1994,Montrose,3003,6442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Treasurer,1994,Morgan,2315,4559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Treasurer,1994,Otero,2362,3426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Treasurer,1994,Ouray,383,932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Treasurer,1994,Park,1257,2188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Treasurer,1994,Phillips,561,1246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Treasurer,1994,Pitkin,2308,1983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Treasurer,1994,Prowers,1545,2616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Treasurer,1994,Pueblo,20218,19651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Treasurer,1994,Rio Blanco,555,1675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Treasurer,1994,Rio Grande,1392,2307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Treasurer,1994,Routt,2415,3344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Treasurer,1994,Saguache,947,855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Treasurer,1994,San Juan,113,174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Treasurer,1994,San Miguel,929,728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Treasurer,1994,Sedgwick,444,819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Treasurer,1994,Summit,2219,3106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Treasurer,1994,Teller,1726,3440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Treasurer,1994,Washington,523,1506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Treasurer,1994,Weld,12851,26061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Treasurer,1994,Yuma,1261,2604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Attorney General,1998,Adams,45768,32478,,,,,,,,,,,,,,,,,,,,,,,,,,,,2189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Attorney General,1998,Alamosa,3224,1514,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Attorney General,1998,Arapahoe,67483,71473,,,,,,,,,,,,,,,,,,,,,,,,,,,,2943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Attorney General,1998,Archuleta,1248,1849,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Attorney General,1998,Baca,993,927,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Attorney General,1998,Bent,1200,713,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Attorney General,1998,Boulder,59150,36983,,,,,,,,,,,,,,,,,,,,,,,,,,,,3653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Attorney General,1998,Broomfield,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Attorney General,1998,Chaffee,3301,2519,,,,,,,,,,,,,,,,,,,,,,,,,,,,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Attorney General,1998,Cheyenne,408,694,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Attorney General,1998,Clear Creek,1961,1625,,,,,,,,,,,,,,,,,,,,,,,,,,,,165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Attorney General,1998,Conejos,2979,574,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Attorney General,1998,Costilla,1198,271,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Attorney General,1998,Crowley,605,633,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Attorney General,1998,Custer,512,958,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Attorney General,1998,Delta,3905,5125,,,,,,,,,,,,,,,,,,,,,,,,,,,,273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Attorney General,1998,Denver,103776,44932,,,,,,,,,,,,,,,,,,,,,,,,,,,,4043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Attorney General,1998,Dolores,389,327,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Attorney General,1998,Douglas,18353,31528,,,,,,,,,,,,,,,,,,,,,,,,,,,,853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Attorney General,1998,Eagle,4494,3833,,,,,,,,,,,,,,,,,,,,,,,,,,,,301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Attorney General,1998,Elbert,2293,3977,,,,,,,,,,,,,,,,,,,,,,,,,,,,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Attorney General,1998,El Paso,40190,96411,,,,,,,,,,,,,,,,,,,,,,,,,,,,3245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Attorney General,1998,Fremont,5261,6924,,,,,,,,,,,,,,,,,,,,,,,,,,,,305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Attorney General,1998,Garfield,6164,5306,,,,,,,,,,,,,,,,,,,,,,,,,,,,402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Attorney General,1998,Gilpin,875,668,,,,,,,,,,,,,,,,,,,,,,,,,,,,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Attorney General,1998,Grand,1852,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Attorney General,1998,Gunnison,3128,1628,,,,,,,,,,,,,,,,,,,,,,,,,,,,287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Attorney General,1998,Hinsdale,168,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Attorney General,1998,Huerfano,1620,775,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Attorney General,1998,Jackson,285,424,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Attorney General,1998,Jefferson,87052,87952,,,,,,,,,,,,,,,,,,,,,,,,,,,,4955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Attorney General,1998,Kiowa,387,538,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Attorney General,1998,Kit Carson,1229,1798,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Attorney General,1998,Lake,1524,628,,,,,,,,,,,,,,,,,,,,,,,,,,,,778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Attorney General,1998,La Plata,6310,5847,,,,,,,,,,,,,,,,,,,,,,,,,,,,449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Attorney General,1998,Larimer,38557,40336,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Attorney General,1998,Las Animas,3263,1457,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Attorney General,1998,Lincoln,749,1148,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Attorney General,1998,Logan,1138,906,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Attorney General,1998,Mesa,17473,20603,,,,,,,,,,,,,,,,,,,,,,,,,,,,1022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Attorney General,1998,Mineral,274,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Attorney General,1998,Moffat,1953,2104,,,,,,,,,,,,,,,,,,,,,,,,,,,,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Attorney General,1998,Montezuma,3146,3768,,,,,,,,,,,,,,,,,,,,,,,,,,,,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Attorney General,1998,Montrose,4655,5756,,,,,,,,,,,,,,,,,,,,,,,,,,,,260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Attorney General,1998,Morgan,3648,4164,,,,,,,,,,,,,,,,,,,,,,,,,,,,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Attorney General,1998,Otero,2998,3031,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Attorney General,1998,Ouray,648,729,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Attorney General,1998,Park,2088,2500,,,,,,,,,,,,,,,,,,,,,,,,,,,,215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Attorney General,1998,Phillips,868,1040,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Attorney General,1998,Pitkin,3103,1574,,,,,,,,,,,,,,,,,,,,,,,,,,,,313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Attorney General,1998,Prowers,1884,2172,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Attorney General,1998,Pueblo,28196,16150,,,,,,,,,,,,,,,,,,,,,,,,,,,,630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Attorney General,1998,Rio Blanco,1073,1342,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Attorney General,1998,Rio Grande,2914,1539,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Attorney General,1998,Routt,3391,2593,,,,,,,,,,,,,,,,,,,,,,,,,,,,258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Attorney General,1998,Saguache,1465,567,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Attorney General,1998,San Juan,189,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Attorney General,1998,San Miguel,1352,607,,,,,,,,,,,,,,,,,,,,,,,,,,,,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Attorney General,1998,Sedgwick,592,572,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Attorney General,1998,Summit,3286,2534,,,,,,,,,,,,,,,,,,,,,,,,,,,,257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Attorney General,1998,Teller,1950,4391,,,,,,,,,,,,,,,,,,,,,,,,,,,,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Attorney General,1998,Washington,755,1292,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Attorney General,1998,Weld,21499,22652,,,,,,,,,,,,,,,,,,,,,,,,,,,,903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Secretary of State,1998,Adams,39534,35059,,,,,,,,,,,,,,,,,,,,,,878,,644,1070,,,2093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Secretary of State,1998,Alamosa,2164,2286,,,,,,,,,,,,,,,,,,,,,,25,,25,55,,,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Secretary of State,1998,Arapahoe,58912,73974,,,,,,,,,,,,,,,,,,,,,,1729,,981,1760,,,3007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Secretary of State,1998,Archuleta,902,2080,,,,,,,,,,,,,,,,,,,,,,76,,32,44,,,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Secretary of State,1998,Baca,622,1137,,,,,,,,,,,,,,,,,,,,,,24,,11,18,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Secretary of State,1998,Bent,949,861,,,,,,,,,,,,,,,,,,,,,,15,,15,20,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Secretary of State,1998,Boulder,56652,36406,,,,,,,,,,,,,,,,,,,,,,747,,1031,913,,,3215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Secretary of State,1998,Chaffee,2476,3029,,,,,,,,,,,,,,,,,,,,,,37,,41,59,,,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Secretary of State,1998,Cheyenne,290,715,,,,,,,,,,,,,,,,,,,,,,22,,16,16,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Secretary of State,1998,Clear Creek,1624,1763,,,,,,,,,,,,,,,,,,,,,,49,,29,63,,,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Secretary of State,1998,Conejos,1761,1438,,,,,,,,,,,,,,,,,,,,,,42,,34,57,,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Secretary of State,1998,Costilla,926,377,,,,,,,,,,,,,,,,,,,,,,8,,22,33,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Secretary of State,1998,Crowley,484,698,,,,,,,,,,,,,,,,,,,,,,20,,7,12,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Secretary of State,1998,Custer,425,976,,,,,,,,,,,,,,,,,,,,,,34,,8,23,,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Secretary of State,1998,Delta,3106,5642,,,,,,,,,,,,,,,,,,,,,,110,,78,120,,,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Secretary of State,1998,Denver,92295,49011,,,,,,,,,,,,,,,,,,,,,,1414,,1330,1967,,,4181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Secretary of State,1998,Dolores,297,396,,,,,,,,,,,,,,,,,,,,,,2,,7,15,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Secretary of State,1998,Douglas,15343,32180,,,,,,,,,,,,,,,,,,,,,,439,,303,465,,,950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Secretary of State,1998,Eagle,3355,4688,,,,,,,,,,,,,,,,,,,,,,30,,42,88,,,293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Secretary of State,1998,Elbert,1790,4169,,,,,,,,,,,,,,,,,,,,,,136,,55,74,,,165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Secretary of State,1998,El Paso,47047,78068,,,,,,,,,,,,,,,,,,,,,,2476,,1241,2615,,,3925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Secretary of State,1998,Fremont,4737,6977,,,,,,,,,,,,,,,,,,,,,,107,,119,148,,,239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Secretary of State,1998,Garfield,4690,6298,,,,,,,,,,,,,,,,,,,,,,150,,117,224,,,342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Secretary of State,1998,Gilpin,729,704,,,,,,,,,,,,,,,,,,,,,,34,,35,61,,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Secretary of State,1998,Grand,1483,2172,,,,,,,,,,,,,,,,,,,,,,60,,52,40,,,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Secretary of State,1998,Gunnison,2316,2118,,,,,,,,,,,,,,,,,,,,,,52,,57,69,,,311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
