State,Year,Office,County,D#,R#,IND#,Proh.#,S#,SL#,Pop.#,Prog.#,U#,Labor#,Comm.#,I1#,I2#,C#,L#,NL#,Ref.#,G#,NA#,W/I1#,W/I2#,W/I3#,W/I4#,W/I5#,Country#,I#,W/I#,Year / Office
Wyoming,2006,US Senate,Laramie,10699,20504,,,,,,,,,,,,,,,,,,,,,,,,,39,
Wyoming,2006,US Senate,Lincoln,1567,4595,,,,,,,,,,,,,,,,,,,,,,,,,7,
Wyoming,2006,US Senate,Natrona,7594,17888,,,,,,,,,,,,,,,,,,,,,,,,,40,
Wyoming,2006,US Senate,Niobrara,179,874,,,,,,,,,,,,,,,,,,,,,,,,,2,
Wyoming,2006,US Senate,Park,2293,9325,,,,,,,,,,,,,,,,,,,,,,,,,26,
Wyoming,2006,US Senate,Platte,1108,2852,,,,,,,,,,,,,,,,,,,,,,,,,3,
Wyoming,2006,US Senate,Sheridan,3425,8013,,,,,,,,,,,,,,,,,,,,,,,,,19,
Wyoming,2006,US Senate,Sublette,603,2272,,,,,,,,,,,,,,,,,,,,,,,,,2,
Wyoming,2006,US Senate,Sweetwater,4759,8004,,,,,,,,,,,,,,,,,,,,,,,,,11,
Wyoming,2006,US Senate,Teton,3863,4943,,,,,,,,,,,,,,,,,,,,,,,,,16,
Wyoming,2006,US Senate,Uinta,1821,4459,,,,,,,,,,,,,,,,,,,,,,,,,5,
Wyoming,2006,US Senate,Washakie,806,2613,,,,,,,,,,,,,,,,,,,,,,,,,8,
Wyoming,2006,US Senate,Weston,508,2145,,,,,,,,,,,,,,,,,,,,,,,,,4,
Wyoming,2008,US Senate,Albany,6170,10481,,,,,,,,,,,,,,,,,,,,,,,,,25,
Wyoming,2008,US Senate,Big Horn,682,4590,,,,,,,,,,,,,,,,,,,,,,,,,6,
Wyoming,2008,US Senate,Campbell,1938,14191,,,,,,,,,,,,,,,,,,,,,,,,,16,
Wyoming,2008,US Senate,Carbon,1760,4951,,,,,,,,,,,,,,,,,,,,,,,,,8,
Wyoming,2008,US Senate,Converse,990,5393,,,,,,,,,,,,,,,,,,,,,,,,,2,
Wyoming,2008,US Senate,Crook,437,3202,,,,,,,,,,,,,,,,,,,,,,,,,8,
Wyoming,2008,US Senate,Fremont,4212,12927,,,,,,,,,,,,,,,,,,,,,,,,,15,
Wyoming,2008,US Senate,Goshen,1210,4603,,,,,,,,,,,,,,,,,,,,,,,,,2,
Wyoming,2008,US Senate,Hot Springs,423,2097,,,,,,,,,,,,,,,,,,,,,,,,,3,
Wyoming,2008,US Senate,Johnson,577,3733,,,,,,,,,,,,,,,,,,,,,,,,,9,
Wyoming,2008,US Senate,Laramie,11845,28871,,,,,,,,,,,,,,,,,,,,,,,,,44,
Wyoming,2008,US Senate,Lincoln,1430,7001,,,,,,,,,,,,,,,,,,,,,,,,,12,
Wyoming,2008,US Senate,Natrona,7848,24724,,,,,,,,,,,,,,,,,,,,,,,,,34,
Wyoming,2008,US Senate,Niobrara,177,1107,,,,,,,,,,,,,,,,,,,,,,,,,0,
Wyoming,2008,US Senate,Park,2645,12105,,,,,,,,,,,,,,,,,,,,,,,,,16,
Wyoming,2008,US Senate,Platte,1104,3418,,,,,,,,,,,,,,,,,,,,,,,,,2,
Wyoming,2008,US Senate,Sheridan,3105,11674,,,,,,,,,,,,,,,,,,,,,,,,,6,
Wyoming,2008,US Senate,Sublette,680,3555,,,,,,,,,,,,,,,,,,,,,,,,,9,
Wyoming,2008,US Senate,Sweetwater,4937,11479,,,,,,,,,,,,,,,,,,,,,,,,,22,
Wyoming,2008,US Senate,Teton,5423,6348,,,,,,,,,,,,,,,,,,,,,,,,,18,
Wyoming,2008,US Senate,Uinta,1941,6305,,,,,,,,,,,,,,,,,,,,,,,,,6,
Wyoming,2008,US Senate,Washakie,602,3427,,,,,,,,,,,,,,,,,,,,,,,,,4,
Wyoming,2008,US Senate,Weston,495,2864,,,,,,,,,,,,,,,,,,,,,,,,,2,
Wyoming,2009,US Senate,Albany,6745,9786,,,,,,,,,,,,,,,,,,,,,,,,,32,
Wyoming,2009,US Senate,Big Horn,714,4543,,,,,,,,,,,,,,,,,,,,,,,,,4,
Wyoming,2009,US Senate,Campbell,3751,12277,,,,,,,,,,,,,,,,,,,,,,,,,18,
Wyoming,2009,US Senate,Carbon,1795,4901,,,,,,,,,,,,,,,,,,,,,,,,,6,
Wyoming,2009,US Senate,Converse,984,5407,,,,,,,,,,,,,,,,,,,,,,,,,6,
Wyoming,2009,US Senate,Crook,612,3016,,,,,,,,,,,,,,,,,,,,,,,,,6,
Wyoming,2009,US Senate,Fremont,4483,12823,,,,,,,,,,,,,,,,,,,,,,,,,12,
Wyoming,2009,US Senate,Goshen,1239,4559,,,,,,,,,,,,,,,,,,,,,,,,,5,
Wyoming,2009,US Senate,Hot Springs,436,2095,,,,,,,,,,,,,,,,,,,,,,,,,1,
Wyoming,2009,US Senate,Johnson,640,3654,,,,,,,,,,,,,,,,,,,,,,,,,8,
Wyoming,2009,US Senate,Laramie,13086,27582,,,,,,,,,,,,,,,,,,,,,,,,,45,
Wyoming,2009,US Senate,Lincoln,1472,6914,,,,,,,,,,,,,,,,,,,,,,,,,11,
Wyoming,2009,US Senate,Natrona,8171,24489,,,,,,,,,,,,,,,,,,,,,,,,,39,
Wyoming,2009,US Senate,Niobrara,153,1126,,,,,,,,,,,,,,,,,,,,,,,,,2,
Wyoming,2009,US Senate,Park,2898,11799,,,,,,,,,,,,,,,,,,,,,,,,,25,
Wyoming,2009,US Senate,Platte,1149,3358,,,,,,,,,,,,,,,,,,,,,,,,,3,
Wyoming,2009,US Senate,Sheridan,3503,11199,,,,,,,,,,,,,,,,,,,,,,,,,17,
Wyoming,2009,US Senate,Sublette,679,3554,,,,,,,,,,,,,,,,,,,,,,,,,8,
Wyoming,2009,US Senate,Sweetwater,5025,11360,,,,,,,,,,,,,,,,,,,,,,,,,18,
Wyoming,2009,US Senate,Teton,5417,6266,,,,,,,,,,,,,,,,,,,,,,,,,14,
Wyoming,2009,US Senate,Uinta,2032,6183,,,,,,,,,,,,,,,,,,,,,,,,,7,
Wyoming,2009,US Senate,Washakie,646,3383,,,,,,,,,,,,,,,,,,,,,,,,,4,
Wyoming,2009,US Senate,Weston,572,2789,,,,,,,,,,,,,,,,,,,,,,,,,2,
Wyoming,2012,US Senate,Albany,6469,9096,,,,,,,,,,,,,,,,,,,,,,,352,,54,
Wyoming,2012,US Senate,Big Horn,554,4560,,,,,,,,,,,,,,,,,,,,,,,150,,4,
Wyoming,2012,US Senate,Campbell,1668,15028,,,,,,,,,,,,,,,,,,,,,,,548,,24,
Wyoming,2012,US Senate,Carbon,1405,4864,,,,,,,,,,,,,,,,,,,,,,,128,,3,
Wyoming,2012,US Senate,Converse,772,5365,,,,,,,,,,,,,,,,,,,,,,,143,,8,
Wyoming,2012,US Senate,Crook,348,3177,,,,,,,,,,,,,,,,,,,,,,,115,,1,
Wyoming,2012,US Senate,Fremont,3767,12369,,,,,,,,,,,,,,,,,,,,,,,525,,13,
Wyoming,2012,US Senate,Goshen,944,4633,,,,,,,,,,,,,,,,,,,,,,,154,,8,
Wyoming,2012,US Senate,Hot Springs,354,2078,,,,,,,,,,,,,,,,,,,,,,,65,,2,
Wyoming,2012,US Senate,Johnson,492,3634,,,,,,,,,,,,,,,,,,,,,,,85,,6,
Wyoming,2012,US Senate,Laramie,10950,26712,,,,,,,,,,,,,,,,,,,,,,,959,,67,
Wyoming,2012,US Senate,Lincoln,1070,7230,,,,,,,,,,,,,,,,,,,,,,,174,,14,
Wyoming,2012,US Senate,Natrona,6533,24431,,,,,,,,,,,,,,,,,,,,,,,855,,69,
Wyoming,2012,US Senate,Niobrara,124,1110,,,,,,,,,,,,,,,,,,,,,,,30,,0,
Wyoming,2012,US Senate,Park,2183,11789,,,,,,,,,,,,,,,,,,,,,,,336,,49,
Wyoming,2012,US Senate,Platte,905,3420,,,,,,,,,,,,,,,,,,,,,,,157,,8,
Wyoming,2012,US Senate,Sheridan,2757,11174,,,,,,,,,,,,,,,,,,,,,,,218,,12,
Wyoming,2012,US Senate,Sublette,576,3631,,,,,,,,,,,,,,,,,,,,,,,91,,12,
Wyoming,2012,US Senate,Sweetwater,3778,12399,,,,,,,,,,,,,,,,,,,,,,,432,,20,
Wyoming,2012,US Senate,Teton,5140,5562,,,,,,,,,,,,,,,,,,,,,,,239,,28,
Wyoming,2012,US Senate,Uinta,1365,6780,,,,,,,,,,,,,,,,,,,,,,,229,,9,
Wyoming,2012,US Senate,Washakie,529,3321,,,,,,,,,,,,,,,,,,,,,,,72,,2,
Wyoming,2012,US Senate,Weston,336,2887,,,,,,,,,,,,,,,,,,,,,,,119,,4,
Wyoming,2014,US Senate,Albany,3276,5672,,,,,,,,,,,,,235,,,,,,,,,,,1041,39,
Wyoming,2014,US Senate,Big Horn,351,3398,,,,,,,,,,,,,146,,,,,,,,,,,248,8,
Wyoming,2014,US Senate,Campbell,716,8903,,,,,,,,,,,,,287,,,,,,,,,,,703,42,
Wyoming,2014,US Senate,Carbon,820,3356,,,,,,,,,,,,,100,,,,,,,,,,,283,10,
Wyoming,2014,US Senate,Converse,384,3255,,,,,,,,,,,,,95,,,,,,,,,,,497,6,
Wyoming,2014,US Senate,Crook,196,2369,,,,,,,,,,,,,74,,,,,,,,,,,144,7,
Wyoming,2014,US Senate,Fremont,2331,8629,,,,,,,,,,,,,206,,,,,,,,,,,1123,43,
Wyoming,2014,US Senate,Goshen,511,3302,,,,,,,,,,,,,74,,,,,,,,,,,416,14,
Wyoming,2014,US Senate,Hot Springs,190,1529,,,,,,,,,,,,,64,,,,,,,,,,,248,4,
Wyoming,2014,US Senate,Johnson,320,2735,,,,,,,,,,,,,64,,,,,,,,,,,160,4,
Wyoming,2014,US Senate,Laramie,5560,17647,,,,,,,,,,,,,541,,,,,,,,,,,2043,72,
Wyoming,2014,US Senate,Lincoln,580,4758,,,,,,,,,,,,,150,,,,,,,,,,,304,8,
Wyoming,2014,US Senate,Natrona,3387,14361,,,,,,,,,,,,,391,,,,,,,,,,,2856,80,
Wyoming,2014,US Senate,Niobrara,84,875,,,,,,,,,,,,,20,,,,,,,,,,,70,2,
Wyoming,2014,US Senate,Park,1066,7695,,,,,,,,,,,,,224,,,,,,,,,,,523,42,
Wyoming,2014,US Senate,Platte,552,2625,,,,,,,,,,,,,84,,,,,,,,,,,284,4,
Wyoming,2014,US Senate,Sheridan,1474,7307,,,,,,,,,,,,,181,,,,,,,,,,,557,32,
Wyoming,2014,US Senate,Sublette,416,2546,,,,,,,,,,,,,75,,,,,,,,,,,138,10,
Wyoming,2014,US Senate,Sweetwater,2711,7656,,,,,,,,,,,,,241,,,,,,,,,,,636,13,
Wyoming,2014,US Senate,Teton,3103,4261,,,,,,,,,,,,,189,,,,,,,,,,,261,13,
Wyoming,2014,US Senate,Uinta,892,4368,,,,,,,,,,,,,127,,,,,,,,,,,322,7,
Wyoming,2014,US Senate,Washakie,263,2280,,,,,,,,,,,,,49,,,,,,,,,,,253,8,
Wyoming,2014,US Senate,Weston,194,2027,,,,,,,,,,,,,60,,,,,,,,,,,201,3,
Wyoming,2018,US Senate,Albany,7576,6366,,,,,,,,,,,,,442,,,,,,,,,,,,35,
Wyoming,2018,US Senate,Big Horn,639,3564,,,,,,,,,,,,,102,,,,,,,,,,,,12,
Wyoming,2018,US Senate,Campbell,1628,11020,,,,,,,,,,,,,387,,,,,,,,,,,,16,
Wyoming,2018,US Senate,Carbon,1359,3673,,,,,,,,,,,,,156,,,,,,,,,,,,6,
Wyoming,2018,US Senate,Converse,834,3959,,,,,,,,,,,,,153,,,,,,,,,,,,11,
Wyoming,2018,US Senate,Crook,335,2643,,,,,,,,,,,,,110,,,,,,,,,,,,1,
Wyoming,2018,US Senate,Fremont,4734,9262,,,,,,,,,,,,,380,,,,,,,,,,,,19,
Wyoming,2018,US Senate,Goshen,1020,3658,,,,,,,,,,,,,115,,,,,,,,,,,,5,
Wyoming,2018,US Senate,Hot Springs,455,1742,,,,,,,,,,,,,58,,,,,,,,,,,,3,
Wyoming,2018,US Senate,Johnson,722,3085,,,,,,,,,,,,,79,,,,,,,,,,,,3,
Wyoming,2018,US Senate,Laramie,12167,19473,,,,,,,,,,,,,907,,,,,,,,,,,,61,
Wyoming,2018,US Senate,Lincoln,1152,5846,,,,,,,,,,,,,187,,,,,,,,,,,,12,
Wyoming,2018,US Senate,Natrona,7285,16359,,,,,,,,,,,,,778,,,,,,,,,,,,42,
Wyoming,2018,US Senate,Niobrara,144,980,,,,,,,,,,,,,32,,,,,,,,,,,,3,
Wyoming,2018,US Senate,Park,2589,8938,,,,,,,,,,,,,276,,,,,,,,,,,,24,
Wyoming,2018,US Senate,Platte,801,2850,,,,,,,,,,,,,131,,,,,,,,,,,,3,
Wyoming,2018,US Senate,Sheridan,3205,8318,,,,,,,,,,,,,261,,,,,,,,,,,,21,
Wyoming,2018,US Senate,Sublette,668,2653,,,,,,,,,,,,,84,,,,,,,,,,,,2,
Wyoming,2018,US Senate,Sweetwater,3943,8577,,,,,,,,,,,,,430,,,,,,,,,,,,23,
Wyoming,2018,US Senate,Teton,7691,3833,,,,,,,,,,,,,220,,,,,,,,,,,,6,
Wyoming,2018,US Senate,Uinta,1371,4713,,,,,,,,,,,,,188,,,,,,,,,,,,8,
Wyoming,2018,US Senate,Washakie,588,2423,,,,,,,,,,,,,93,,,,,,,,,,,,6,
Wyoming,2018,US Senate,Weston,321,2275,,,,,,,,,,,,,89,,,,,,,,,,,,3,
Wyoming,1918,Governor,Albany,978,1442,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1918,Governor,Big Horn,941,1295,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1918,Governor,Campbell,421,530,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1918,Governor,Carbon,1020,1249,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1918,Governor,Converse,824,1067,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1918,Governor,Crook,559,648,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1918,Governor,Fremont,1158,1557,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1918,Governor,Goshen,693,888,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1918,Governor,Hot Springs,550,692,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1918,Governor,Johnson,526,789,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1918,Governor,Laramie,1916,2886,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1918,Governor,Lincoln,1410,1255,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1918,Governor,Natrona,936,1782,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1918,Governor,Niobrara,342,584,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1918,Governor,Park,765,1062,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1918,Governor,Platte,778,1329,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1918,Governor,Sheridan,1698,1694,,,,,,,,,,,,,,,,,,,,,,,,,,
