State,Year,Office,County,D#,R#,Prog.#,S#,Comm.#,Proh.#,Pop.#,CN#,U#,SR#,G#,I1#,I2#,I3#,I4#,I5#,I6#,I7#,I8#,I9#,I10#,I11#,I12#,Ref.#,L#,NA#,W/I1#,W/I2#,W/I3#,W/I4#,C#,I13#,I14#,I15#,I16#,I17#,I18#,I19#,I20#,I21#,I22#,I23#,I24#,Year / Office
Tennessee,,,Clark,526,1083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010 Attorney General
Tennessee,,,Clay,2092,2260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010 Attorney General
Tennessee,,,Codington,3341,6516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010 Attorney General
Tennessee,,,Corson,435,414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010 Attorney General
Tennessee,,,Custer,1062,2728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010 Attorney General
Tennessee,,,Davison,2097,4934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010 Attorney General
Tennessee,,,Day,1306,1335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010 Attorney General
Tennessee,,,Deuel,710,1225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010 Attorney General
Tennessee,,,Dewey,818,699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010 Attorney General
Tennessee,,,Douglas,302,1279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010 Attorney General
Tennessee,,,Edmunds,575,1128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010 Attorney General
Tennessee,,,Fall River,876,2085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010 Attorney General
Tennessee,,,Faulk,280,748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010 Attorney General
Tennessee,,,Grant,1293,1974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010 Attorney General
Tennessee,,,Gregory,604,1357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010 Attorney General
Tennessee,,,Haakon,156,845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010 Attorney General
Tennessee,,,Hamlin,724,1785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010 Attorney General
Tennessee,,,Hand,426,1368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010 Attorney General
Tennessee,,,Hanson,434,1214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010 Attorney General
Tennessee,,,Harding,85,551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010 Attorney General
Tennessee,,,Hughes,1299,6253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010 Attorney General
Tennessee,,,Hutchinson,747,2285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010 Attorney General
Tennessee,,,Hyde,154,545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010 Attorney General
Tennessee,,,Jackson,282,646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010 Attorney General
Tennessee,,,Jerauld,324,763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010 Attorney General
Tennessee,,,Jones,114,463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010 Attorney General
Tennessee,,,Kingsbury,794,1578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010 Attorney General
Tennessee,,,Lake,1665,3133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010 Attorney General
Tennessee,,,Lawrence,3043,6693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010 Attorney General
Tennessee,,,Lincoln,4623,12318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010 Attorney General
Tennessee,,,Lyman,405,951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010 Attorney General
Tennessee,,,Marshall,793,947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010 Attorney General
Tennessee,,,McCook,775,1613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010 Attorney General
Tennessee,,,McPherson,246,919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010 Attorney General
Tennessee,,,Meade,1911,7162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010 Attorney General
Tennessee,,,Mellette,301,420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010 Attorney General
Tennessee,,,Miner,430,645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010 Attorney General
Tennessee,,,Minnehaha,21742,38927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010 Attorney General
Tennessee,,,Moody,1088,1516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010 Attorney General
Tennessee,,,Pennington,10078,25212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010 Attorney General
Tennessee,,,Perkins,338,954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010 Attorney General
Tennessee,,,Potter,266,997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010 Attorney General
Tennessee,,,Roberts,1714,1943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010 Attorney General
Tennessee,,,Sanborn,331,785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010 Attorney General
Tennessee,,,Shannon,2067,333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010 Attorney General
Tennessee,,,Spink,1002,1838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010 Attorney General
Tennessee,,,Stanley,307,1090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010 Attorney General
Tennessee,,,Sully,135,592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010 Attorney General
Tennessee,,,Todd,1360,576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010 Attorney General
Tennessee,,,Tripp,589,1837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010 Attorney General
Tennessee,,,Turner,1092,2495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010 Attorney General
Tennessee,,,Union,1950,3749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010 Attorney General
Tennessee,,,Walworth,539,1625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010 Attorney General
Tennessee,,,Yankton,3052,4893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010 Attorney General
Tennessee,,,Ziebach,330,337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010 Attorney General
Tennessee,,,Aurora,640,685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010 Auditor
Tennessee,,,Beadle,2602,3930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010 Auditor
Tennessee,,,Bennett,446,551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010 Auditor
Tennessee,,,Bon Homme,1174,1488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010 Auditor
Tennessee,,,Brookings,4370,5824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010 Auditor
Tennessee,,,Brown,4773,9136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010 Auditor
Tennessee,,,Brule,1079,991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010 Auditor
Tennessee,,,Buffalo,321,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010 Auditor
Tennessee,,,Butte,966,2537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010 Auditor
Tennessee,,,Campbell,139,619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010 Auditor
Tennessee,,,Charles Mix,2088,1330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010 Auditor
Tennessee,,,Clark,626,971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010 Auditor
Tennessee,,,Clay,2278,2048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010 Auditor
Tennessee,,,Codington,3658,6087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010 Auditor
Tennessee,,,Corson,461,381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010 Auditor
Tennessee,,,Custer,1215,2512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010 Auditor
Tennessee,,,Davison,2539,4391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010 Auditor
Tennessee,,,Day,1283,1328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010 Auditor
Tennessee,,,Deuel,898,1053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010 Auditor
Tennessee,,,Dewey,908,558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010 Auditor
Tennessee,,,Douglas,422,1152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010 Auditor
Tennessee,,,Edmunds,563,1162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010 Auditor
Tennessee,,,Fall River,977,1952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010 Auditor
Tennessee,,,Faulk,319,713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010 Auditor
Tennessee,,,Grant,1265,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010 Auditor
Tennessee,,,Gregory,1454,598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010 Auditor
Tennessee,,,Haakon,255,735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010 Auditor
Tennessee,,,Hamlin,804,1680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010 Auditor
Tennessee,,,Hand,586,1181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010 Auditor
Tennessee,,,Hanson,553,1094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010 Auditor
Tennessee,,,Harding,118,520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010 Auditor
Tennessee,,,Hughes,2499,4960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010 Auditor
Tennessee,,,Hutchinson,941,2050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010 Auditor
Tennessee,,,Hyde,230,459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010 Auditor
Tennessee,,,Jackson,337,589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010 Auditor
Tennessee,,,Jerauld,496,576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010 Auditor
Tennessee,,,Jones,142,423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010 Auditor
Tennessee,,,Kingsbury,941,1410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010 Auditor
Tennessee,,,Lake,1799,2934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010 Auditor
Tennessee,,,Lawrence,3442,6082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010 Auditor
Tennessee,,,Lincoln,5570,11134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010 Auditor
Tennessee,,,Lyman,551,797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010 Auditor
Tennessee,,,Marshall,814,929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010 Auditor
Tennessee,,,McCook,948,1447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010 Auditor
Tennessee,,,McPherson,235,934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010 Auditor
Tennessee,,,Meade,2602,6207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010 Auditor
Tennessee,,,Mellette,458,281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010 Auditor
Tennessee,,,Miner,502,538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010 Auditor
Tennessee,,,Minnehaha,24900,34800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010 Auditor
Tennessee,,,Moody,1228,1354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010 Auditor
Tennessee,,,Pennington,11662,22899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010 Auditor
Tennessee,,,Perkins,390,902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010 Auditor
Tennessee,,,Potter,344,921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010 Auditor
Tennessee,,,Roberts,1846,1806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010 Auditor
Tennessee,,,Sanborn,447,648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010 Auditor
Tennessee,,,Shannon,2049,321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010 Auditor
Tennessee,,,Spink,1039,1786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010 Auditor
Tennessee,,,Stanley,511,872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010 Auditor
Tennessee,,,Sully,229,495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010 Auditor
Tennessee,,,Todd,1509,441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010 Auditor
Tennessee,,,Tripp,1365,1121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010 Auditor
Tennessee,,,Turner,1254,2311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010 Auditor
Tennessee,,,Union,1964,3736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010 Auditor
Tennessee,,,Walworth,569,1598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010 Auditor
Tennessee,,,Yankton,3245,4614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010 Auditor
Tennessee,,,Ziebach,380,278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010 Auditor
Tennessee,,,Aurora,537,705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,,,,,,,,,,,,,2010 Secretary of State
Tennessee,,,Beadle,2911,3251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383,,,,,,,,,,,,,2010 Secretary of State
Tennessee,,,Bennett,379,523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,,,,,,,,,,,,,2010 Secretary of State
Tennessee,,,Bon Homme,1166,1367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174,,,,,,,,,,,,,2010 Secretary of State
Tennessee,,,Brookings,4660,5091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,595,,,,,,,,,,,,,2010 Secretary of State
Tennessee,,,Brown,6241,6673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,777,,,,,,,,,,,,,2010 Secretary of State
Tennessee,,,Brule,993,930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137,,,,,,,,,,,,,2010 Secretary of State
Tennessee,,,Buffalo,308,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,2010 Secretary of State
Tennessee,,,Butte,839,2285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427,,,,,,,,,,,,,2010 Secretary of State
Tennessee,,,Campbell,161,540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,,,,,,,,,,,,,2010 Secretary of State
Tennessee,,,Charles Mix,1200,2097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118,,,,,,,,,,,,,2010 Secretary of State
Tennessee,,,Clark,668,812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,,,,,,,,,,,,,2010 Secretary of State
Tennessee,,,Clay,2861,1525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179,,,,,,,,,,,,,2010 Secretary of State
Tennessee,,,Codington,3904,5322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,529,,,,,,,,,,,,,2010 Secretary of State
Tennessee,,,Corson,402,326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,,,,,,,,,,,,,2010 Secretary of State
Tennessee,,,Custer,1103,2238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,436,,,,,,,,,,,,,2010 Secretary of State
Tennessee,,,Davison,2739,3786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389,,,,,,,,,,,,,2010 Secretary of State
Tennessee,,,Day,1389,1082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154,,,,,,,,,,,,,2010 Secretary of State
Tennessee,,,Deuel,873,932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127,,,,,,,,,,,,,2010 Secretary of State
Tennessee,,,Dewey,903,458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111,,,,,,,,,,,,,2010 Secretary of State
Tennessee,,,Douglas,322,1195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,,,,,,,,,,,,,2010 Secretary of State
Tennessee,,,Edmunds,669,941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,,,,,,,,,,,,,2010 Secretary of State
Tennessee,,,Fall River,848,1759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349,,,,,,,,,,,,,2010 Secretary of State
Tennessee,,,Faulk,360,584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,,,,,,,,,,,,,2010 Secretary of State
Tennessee,,,Grant,1412,1681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201,,,,,,,,,,,,,2010 Secretary of State
Tennessee,,,Gregory,718,1096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129,,,,,,,,,,,,,2010 Secretary of State
Tennessee,,,Haakon,170,731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,,,,,,,,,,,,,2010 Secretary of State
Tennessee,,,Hamlin,851,1486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155,,,,,,,,,,,,,2010 Secretary of State
Tennessee,,,Hand,661,1006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,,,,,,,,,,,,,2010 Secretary of State
Tennessee,,,Hanson,526,1015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,,,,,,,,,,,,,2010 Secretary of State
Tennessee,,,Harding,102,472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,,,,,,,,,,,,,2010 Secretary of State
Tennessee,,,Hughes,2395,4571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,464,,,,,,,,,,,,,2010 Secretary of State
Tennessee,,,Hutchinson,922,1906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177,,,,,,,,,,,,,2010 Secretary of State
Tennessee,,,Hyde,228,412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,,,,,,,,,,,,,2010 Secretary of State
Tennessee,,,Jackson,285,550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,,,,,,,,,,,,,2010 Secretary of State
Tennessee,,,Jerauld,471,495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,,,,,,,,,,,,,2010 Secretary of State
Tennessee,,,Jones,138,387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,,,,,,,,,,,,,2010 Secretary of State
Tennessee,,,Kingsbury,1031,1201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136,,,,,,,,,,,,,2010 Secretary of State
Tennessee,,,Lake,2023,2519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328,,,,,,,,,,,,,2010 Secretary of State
Tennessee,,,Lawrence,3074,5599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,975,,,,,,,,,,,,,2010 Secretary of State
Tennessee,,,Lincoln,5899,10453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,718,,,,,,,,,,,,,2010 Secretary of State
Tennessee,,,Lyman,563,692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,,,,,,,,,,,,,2010 Secretary of State
Tennessee,,,Marshall,924,751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,,,,,,,,,,,,,2010 Secretary of State
Tennessee,,,McCook,972,1260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160,,,,,,,,,,,,,2010 Secretary of State
Tennessee,,,McPherson,320,784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,,,,,,,,,,,,,2010 Secretary of State
Tennessee,,,Meade,2222,5763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,924,,,,,,,,,,,,,2010 Secretary of State
Tennessee,,,Mellette,308,322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,,,,,,,,,,,,,2010 Secretary of State
Tennessee,,,Miner,525,469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,,,,,,,,,,,,,2010 Secretary of State
Tennessee,,,Minnehaha,26001,31922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3355,,,,,,,,,,,,,2010 Secretary of State
Tennessee,,,Moody,1296,1133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173,,,,,,,,,,,,,2010 Secretary of State
Tennessee,,,Pennington,10537,21550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2934,,,,,,,,,,,,,2010 Secretary of State
Tennessee,,,Perkins,301,830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178,,,,,,,,,,,,,2010 Secretary of State
Tennessee,,,Potter,384,811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,,,,,,,,,,,,,2010 Secretary of State
Tennessee,,,Roberts,1934,1505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189,,,,,,,,,,,,,2010 Secretary of State
Tennessee,,,Sanborn,427,586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,,,,,,,,,,,,,2010 Secretary of State
Tennessee,,,Shannon,1929,248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194,,,,,,,,,,,,,2010 Secretary of State
Tennessee,,,Spink,1285,1402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133,,,,,,,,,,,,,2010 Secretary of State
Tennessee,,,Stanley,458,823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,,,,,,,,,,,,,2010 Secretary of State
Tennessee,,,Sully,213,452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,,,,,,,,,,,,,2010 Secretary of State
Tennessee,,,Todd,1300,436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180,,,,,,,,,,,,,2010 Secretary of State
Tennessee,,,Tripp,798,1494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121,,,,,,,,,,,,,2010 Secretary of State
Tennessee,,,Turner,1744,1718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211,,,,,,,,,,,,,2010 Secretary of State
Tennessee,,,Union,2161,3304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344,,,,,,,,,,,,,2010 Secretary of State
Tennessee,,,Walworth,630,1371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142,,,,,,,,,,,,,2010 Secretary of State
Tennessee,,,Yankton,3732,3847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482,,,,,,,,,,,,,2010 Secretary of State
Tennessee,,,Ziebach,329,245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,,,,,,,,,,,,,2010 Secretary of State
Tennessee,,,Aurora,482,805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010 Treasurer
Tennessee,,,Beadle,2147,4381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010 Treasurer
Tennessee,,,Bennett,422,553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010 Treasurer
Tennessee,,,Bon Homme,953,1640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010 Treasurer
Tennessee,,,Brookings,3647,6247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010 Treasurer
Tennessee,,,Brown,5011,8307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010 Treasurer
Tennessee,,,Brule,717,1276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010 Treasurer
Tennessee,,,Buffalo,301,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010 Treasurer
Tennessee,,,Butte,906,2553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010 Treasurer
Tennessee,,,Campbell,120,628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010 Treasurer
Tennessee,,,Charles Mix,1352,1886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010 Treasurer
Tennessee,,,Clark,480,1076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010 Treasurer
Tennessee,,,Clay,2135,2045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010 Treasurer
Tennessee,,,Codington,3181,6313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010 Treasurer
Tennessee,,,Corson,481,351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010 Treasurer
