State,Year,Office,County,D#,R#,Pop.#,PF#,Proh.#,BR#,Right.#,FB#,Labor#,Wor.#,Nat.#,Cit.#,Free.#,Comm.#,S#,Ind.#,Prog.#,SD#,SL#,FS#,S&L#,SW#,SE#,FL#,Chr.#,Liberty#,Justice#,U#,Am.#,I1#,I2#,I3#,Ref.#,NL#,G#,L#,NA#,W/I1#,W/I2#,W/I3#,W/I4#,W/I5#,W/I6#,D1#,D2#,R1#,R2#,ULS#,WSAL#,CNPM#,CNP#,IP#,New#,Buffalo#,C#,W/I#,State#,OWL#,T#,I#,Year / Office,Prog.#.1,Christian#,CON#,NM#
Washington,,,Lincoln,2414,,,,,,,,,,,,,,33,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,1899,,,,,,,,,,,,,,,1932 Secretary of State,,,,
Washington,,,Mason,1582,,,,,,,,,,,,,,14,,,,,,,,,,,839,,,,,,,,,,,,,,,,,,,,1211,,,,,,,,,,,,,,,1932 Secretary of State,,,,
Washington,,,Okanogan,3017,,,,,,,,,,,,,,51,,,,,,,,,,,591,,,,,,,,,,,,,,,,,,,,2749,,,,,,,,,,,,,,,1932 Secretary of State,,,,
Washington,,,Pacific,2232,,,,,,,,,,,,,,26,,,,,,,,,,,895,,,,,,,,,,,,,,,,,,,,2200,,,,,,,,,,,,,,,1932 Secretary of State,,,,
Washington,,,Pend Oreille,1600,,,,,,,,,,,,,,61,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,905,,,,,,,,,,,,,,,1932 Secretary of State,,,,
Washington,,,Pierce,31578,,,,,,,,,,,,,,871,,,,,,,,,,,8313,,,,,,,,,,,,,,,,,,,,18601,,,,,,,,,,,,,,,1932 Secretary of State,,,,
Washington,,,San Juan,565,,,,,,,,,,,,,,7,,,,,,,,,,,87,,,,,,,,,,,,,,,,,,,,683,,,,,,,,,,,,,,,1932 Secretary of State,,,,
Washington,,,Skagit,6657,,,,,,,,,,,,,,67,,,,,,,,,,,649,,,,,,,,,,,,,,,,,,,,4986,,,,,,,,,,,,,,,1932 Secretary of State,,,,
Washington,,,Skamania,614,,,,,,,,,,,,,,26,,,,,,,,,,,22,,,,,,,,,,,,,,,,,,,,628,,,,,,,,,,,,,,,1932 Secretary of State,,,,
Washington,,,Snohomish,16180,,,,,,,,,,,,,,777,,,,,,,,,,,2354,,,,,,,,,,,,,,,,,,,,9947,,,,,,,,,,,,,,,1932 Secretary of State,,,,
Washington,,,Spokane,35105,,,,,,,,,,,,,,1629,,,,,,,,,,,307,,,,,,,,,,,,,,,,,,,,26022,,,,,,,,,,,,,,,1932 Secretary of State,,,,
Washington,,,Stevens,4053,,,,,,,,,,,,,,189,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,2304,,,,,,,,,,,,,,,1932 Secretary of State,,,,
Washington,,,Thurston,4251,,,,,,,,,,,,,,27,,,,,,,,,,,4013,,,,,,,,,,,,,,,,,,,,4919,,,,,,,,,,,,,,,1932 Secretary of State,,,,
Washington,,,Wahkiakum,448,,,,,,,,,,,,,,10,,,,,,,,,,,266,,,,,,,,,,,,,,,,,,,,539,,,,,,,,,,,,,,,1932 Secretary of State,,,,
Washington,,,Walla Walla,5260,,,,,,,,,,,,,,95,,,,,,,,,,,17,,,,,,,,,,,,,,,,,,,,5022,,,,,,,,,,,,,,,1932 Secretary of State,,,,
Washington,,,Whatcom,10016,,,,,,,,,,,,,,528,,,,,,,,,,,556,,,,,,,,,,,,,,,,,,,,9405,,,,,,,,,,,,,,,1932 Secretary of State,,,,
Washington,,,Whitman,5538,,,,,,,,,,,,,,83,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,4887,,,,,,,,,,,,,,,1932 Secretary of State,,,,
Washington,,,Yakima,13388,,,,,,,,,,,,,,105,,,,,,,,,,,1770,,,,,,,,,,,,,,,,,,,,10590,,,,,,,,,,,,,,,1932 Secretary of State,,,,
Washington,,,Adams,1160,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,1112,,,,,,,,,,,,,,,1932 Treasurer,,,,
Washington,,,Asotin,1782,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,978,,,,,,,,,,,,,,,1932 Treasurer,,,,
Washington,,,Benton,2493,,,,,,,,,,,,,,,,,,,,,,,,,120,,,,,,,,,,,,,,,,,,,,1742,,,,,,,,,,,,,,,1932 Treasurer,,,,
Washington,,,Chelan,6194,,,,,,,,,,,,,,,,,,,,,,,,,1007,,,,,,,,,,,,,,,,,,,,5652,,,,,,,,,,,,,,,1932 Treasurer,,,,
Washington,,,Clallam,2886,,,,,,,,,,,,,,,,,,,,,,,,,1970,,,,,,,,,,,,,,,,,,,,2235,,,,,,,,,,,,,,,1932 Treasurer,,,,
Washington,,,Clark,7753,,,,,,,,,,,,,,,,,,,,,,,,,1121,,,,,,,,,,,,,,,,,,,,5306,,,,,,,,,,,,,,,1932 Treasurer,,,,
Washington,,,Columbia,1299,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,901,,,,,,,,,,,,,,,1932 Treasurer,,,,
Washington,,,Cowlitz,3634,,,,,,,,,,,,,,,,,,,,,,,,,2982,,,,,,,,,,,,,,,,,,,,3999,,,,,,,,,,,,,,,1932 Treasurer,,,,
Washington,,,Douglas,1624,,,,,,,,,,,,,,,,,,,,,,,,,170,,,,,,,,,,,,,,,,,,,,1306,,,,,,,,,,,,,,,1932 Treasurer,,,,
Washington,,,Ferry,896,,,,,,,,,,,,,,,,,,,,,,,,,37,,,,,,,,,,,,,,,,,,,,385,,,,,,,,,,,,,,,1932 Treasurer,,,,
Washington,,,Franklin,1382,,,,,,,,,,,,,,,,,,,,,,,,,19,,,,,,,,,,,,,,,,,,,,945,,,,,,,,,,,,,,,1932 Treasurer,,,,
Washington,,,Garfield,646,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,720,,,,,,,,,,,,,,,1932 Treasurer,,,,
Washington,,,Grant,1152,,,,,,,,,,,,,,,,,,,,,,,,,139,,,,,,,,,,,,,,,,,,,,987,,,,,,,,,,,,,,,1932 Treasurer,,,,
Washington,,,Grays Harbor,7664,,,,,,,,,,,,,,,,,,,,,,,,,4056,,,,,,,,,,,,,,,,,,,,5661,,,,,,,,,,,,,,,1932 Treasurer,,,,
Washington,,,Island,1264,,,,,,,,,,,,,,,,,,,,,,,,,313,,,,,,,,,,,,,,,,,,,,925,,,,,,,,,,,,,,,1932 Treasurer,,,,
Washington,,,Jefferson,1474,,,,,,,,,,,,,,,,,,,,,,,,,434,,,,,,,,,,,,,,,,,,,,1155,,,,,,,,,,,,,,,1932 Treasurer,,,,
Washington,,,King,97916,,,,,,,,,,,,,,,,,,,,,,,,,4476,,,,,,,,,,,,,,,,,,,,66507,,,,,,,,,,,,,,,1932 Treasurer,,,,
Washington,,,Kitsap,7791,,,,,,,,,,,,,,,,,,,,,,,,,437,,,,,,,,,,,,,,,,,,,,5557,,,,,,,,,,,,,,,1932 Treasurer,,,,
Washington,,,Kittitas,3631,,,,,,,,,,,,,,,,,,,,,,,,,364,,,,,,,,,,,,,,,,,,,,2342,,,,,,,,,,,,,,,1932 Treasurer,,,,
Washington,,,Klickitat,1507,,,,,,,,,,,,,,,,,,,,,,,,,31,,,,,,,,,,,,,,,,,,,,1732,,,,,,,,,,,,,,,1932 Treasurer,,,,
Washington,,,Lewis,6767,,,,,,,,,,,,,,,,,,,,,,,,,3209,,,,,,,,,,,,,,,,,,,,5088,,,,,,,,,,,,,,,1932 Treasurer,,,,
Washington,,,Lincoln,2276,,,,,,,,,,,,,,,,,,,,,,,,,19,,,,,,,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,1932 Treasurer,,,,
Washington,,,Mason,1617,,,,,,,,,,,,,,,,,,,,,,,,,837,,,,,,,,,,,,,,,,,,,,1198,,,,,,,,,,,,,,,1932 Treasurer,,,,
Washington,,,Okanogan,3135,,,,,,,,,,,,,,,,,,,,,,,,,624,,,,,,,,,,,,,,,,,,,,2650,,,,,,,,,,,,,,,1932 Treasurer,,,,
Washington,,,Pacific,2189,,,,,,,,,,,,,,,,,,,,,,,,,910,,,,,,,,,,,,,,,,,,,,2207,,,,,,,,,,,,,,,1932 Treasurer,,,,
Washington,,,Pend Oreille,1587,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,931,,,,,,,,,,,,,,,1932 Treasurer,,,,
Washington,,,Pierce,31391,,,,,,,,,,,,,,,,,,,,,,,,,9082,,,,,,,,,,,,,,,,,,,,18169,,,,,,,,,,,,,,,1932 Treasurer,,,,
Washington,,,San Juan,613,,,,,,,,,,,,,,,,,,,,,,,,,87,,,,,,,,,,,,,,,,,,,,654,,,,,,,,,,,,,,,1932 Treasurer,,,,
Washington,,,Skagit,6869,,,,,,,,,,,,,,,,,,,,,,,,,639,,,,,,,,,,,,,,,,,,,,4864,,,,,,,,,,,,,,,1932 Treasurer,,,,
Washington,,,Skamania,622,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,649,,,,,,,,,,,,,,,1932 Treasurer,,,,
Washington,,,Snohomish,16384,,,,,,,,,,,,,,,,,,,,,,,,,2406,,,,,,,,,,,,,,,,,,,,10039,,,,,,,,,,,,,,,1932 Treasurer,,,,
Washington,,,Spokane,36152,,,,,,,,,,,,,,,,,,,,,,,,,394,,,,,,,,,,,,,,,,,,,,25010,,,,,,,,,,,,,,,1932 Treasurer,,,,
Washington,,,Stevens,3895,,,,,,,,,,,,,,,,,,,,,,,,,115,,,,,,,,,,,,,,,,,,,,2498,,,,,,,,,,,,,,,1932 Treasurer,,,,
Washington,,,Thurston,3907,,,,,,,,,,,,,,,,,,,,,,,,,4058,,,,,,,,,,,,,,,,,,,,5181,,,,,,,,,,,,,,,1932 Treasurer,,,,
Washington,,,Wahkiakum,402,,,,,,,,,,,,,,,,,,,,,,,,,268,,,,,,,,,,,,,,,,,,,,585,,,,,,,,,,,,,,,1932 Treasurer,,,,
Washington,,,Walla Walla,5166,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,5134,,,,,,,,,,,,,,,1932 Treasurer,,,,
Washington,,,Whatcom,10251,,,,,,,,,,,,,,,,,,,,,,,,,637,,,,,,,,,,,,,,,,,,,,9400,,,,,,,,,,,,,,,1932 Treasurer,,,,
Washington,,,Whitman,5377,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,5045,,,,,,,,,,,,,,,1932 Treasurer,,,,
Washington,,,Yakima,13157,,,,,,,,,,,,,,,,,,,,,,,,,1786,,,,,,,,,,,,,,,,,,,,10782,,,,,,,,,,,,,,,1932 Treasurer,,,,
Washington,,,Adams,1469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,806,,,,,,,,,,,,,,,1936 Attorney General,,2,,
Washington,,,Asotin,1856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1096,,,,,,,,,,,,,,,1936 Attorney General,,6,,
Washington,,,Benton,2765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1298,,,,,,,,,,,,,,,1936 Attorney General,,3,,
Washington,,,Chelan,6673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4738,,,,,,,,,,,,,,,1936 Attorney General,,28,,
Washington,,,Clallam,4958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2391,,,,,,,,,,,,,,,1936 Attorney General,,22,,
Washington,,,Clark,10991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4731,,,,,,,,,,,,,,,1936 Attorney General,,25,,
Washington,,,Columbia,1185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,820,,,,,,,,,,,,,,,1936 Attorney General,,3,,
Washington,,,Cowlitz,9686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3416,,,,,,,,,,,,,,,1936 Attorney General,,11,,
Washington,,,Douglas,1930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,969,,,,,,,,,,,,,,,1936 Attorney General,,3,,
Washington,,,Ferry,917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324,,,,,,,,,,,,,,,1936 Attorney General,,0,,
Washington,,,Franklin,1574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,671,,,,,,,,,,,,,,,1936 Attorney General,,4,,
Washington,,,Garfield,765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,609,,,,,,,,,,,,,,,1936 Attorney General,,1,,
Washington,,,Grant,3829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,781,,,,,,,,,,,,,,,1936 Attorney General,,5,,
Washington,,,Grays Harbor,14232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4602,,,,,,,,,,,,,,,1936 Attorney General,,18,,
Washington,,,Island,1413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864,,,,,,,,,,,,,,,1936 Attorney General,,66,,
Washington,,,Jefferson,1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1036,,,,,,,,,,,,,,,1936 Attorney General,,3,,
Washington,,,King,121689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63413,,,,,,,,,,,,,,,1936 Attorney General,,412,,
Washington,,,Kitsap,10477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3392,,,,,,,,,,,,,,,1936 Attorney General,,180,,
Washington,,,Kittitas,4186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1988,,,,,,,,,,,,,,,1936 Attorney General,,4,,
Washington,,,Klickitat,1883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255,,,,,,,,,,,,,,,1936 Attorney General,,2,,
Washington,,,Lewis,9194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5408,,,,,,,,,,,,,,,1936 Attorney General,,205,,
Washington,,,Lincoln,3071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1359,,,,,,,,,,,,,,,1936 Attorney General,,2,,
Washington,,,Mason,2633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1083,,,,,,,,,,,,,,,1936 Attorney General,,12,,
Washington,,,Okanogan,4553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2312,,,,,,,,,,,,,,,1936 Attorney General,,8,,
Washington,,,Pacific,3653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637,,,,,,,,,,,,,,,1936 Attorney General,,30,,
Washington,,,Pend Oreille,1510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,803,,,,,,,,,,,,,,,1936 Attorney General,,4,,
Washington,,,Pierce,43018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15968,,,,,,,,,,,,,,,1936 Attorney General,,467,,
Washington,,,San Juan,658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,651,,,,,,,,,,,,,,,1936 Attorney General,,5,,
Washington,,,Skagit,8813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5114,,,,,,,,,,,,,,,1936 Attorney General,,79,,
Washington,,,Skamania,1424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440,,,,,,,,,,,,,,,1936 Attorney General,,1,,
Washington,,,Snohomish,22686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8483,,,,,,,,,,,,,,,1936 Attorney General,,107,,
Washington,,,Spokane,43300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19311,,,,,,,,,,,,,,,1936 Attorney General,,186,,
Washington,,,Stevens,3907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999,,,,,,,,,,,,,,,1936 Attorney General,,10,,
Washington,,,Thurston,9931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4239,,,,,,,,,,,,,,,1936 Attorney General,,34,,
Washington,,,Wahkiakum,927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400,,,,,,,,,,,,,,,1936 Attorney General,,1,,
Washington,,,Walla Walla,5700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4518,,,,,,,,,,,,,,,1936 Attorney General,,3,,
Washington,,,Whatcom,13714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9320,,,,,,,,,,,,,,,1936 Attorney General,,21,,
Washington,,,Whitman,6714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3667,,,,,,,,,,,,,,,1936 Attorney General,,8,,
Washington,,,Yakima,15569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12311,,,,,,,,,,,,,,,1936 Attorney General,,54,,
Washington,,,Adams,1717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,570,,,,,,,,,,,,,,,1936 Auditor,,1,,
Washington,,,Asotin,1962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1025,,,,,,,,,,,,,,,1936 Auditor,,6,,
Washington,,,Benton,2204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1733,,,,,,,,,,,,,,,1936 Auditor,,2,,
Washington,,,Chelan,7437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4333,,,,,,,,,,,,,,,1936 Auditor,,27,,
Washington,,,Clallam,5160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2278,,,,,,,,,,,,,,,1936 Auditor,,8,,
Washington,,,Clark,10881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4839,,,,,,,,,,,,,,,1936 Auditor,,25,,
Washington,,,Columbia,1488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,637,,,,,,,,,,,,,,,1936 Auditor,,0,,
Washington,,,Cowlitz,9360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3872,,,,,,,,,,,,,,,1936 Auditor,,10,,
Washington,,,Douglas,2090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,877,,,,,,,,,,,,,,,1936 Auditor,,4,,
Washington,,,Ferry,976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283,,,,,,,,,,,,,,,1936 Auditor,,0,,
Washington,,,Franklin,1678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,607,,,,,,,,,,,,,,,1936 Auditor,,0,,
Washington,,,Garfield,877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,522,,,,,,,,,,,,,,,1936 Auditor,,1,,
Washington,,,Grant,3933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,706,,,,,,,,,,,,,,,1936 Auditor,,3,,
Washington,,,Grays Harbor,14648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4473,,,,,,,,,,,,,,,1936 Auditor,,26,,
Washington,,,Island,1467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,842,,,,,,,,,,,,,,,1936 Auditor,,42,,
Washington,,,Jefferson,2092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,972,,,,,,,,,,,,,,,1936 Auditor,,2,,
Washington,,,King,123299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64094,,,,,,,,,,,,,,,1936 Auditor,,389,,
Washington,,,Kitsap,10873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3464,,,,,,,,,,,,,,,1936 Auditor,,164,,
Washington,,,Kittitas,4270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1956,,,,,,,,,,,,,,,1936 Auditor,,4,,
Washington,,,Klickitat,1895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1257,,,,,,,,,,,,,,,1936 Auditor,,2,,
Washington,,,Lewis,9586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5270,,,,,,,,,,,,,,,1936 Auditor,,214,,
Washington,,,Lincoln,3495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1094,,,,,,,,,,,,,,,1936 Auditor,,1,,
Washington,,,Mason,2827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,947,,,,,,,,,,,,,,,1936 Auditor,,13,,
Washington,,,Okanogan,4879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2416,,,,,,,,,,,,,,,1936 Auditor,,6,,
Washington,,,Pacific,3954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1515,,,,,,,,,,,,,,,1936 Auditor,,31,,
Washington,,,Pend Oreille,1612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,685,,,,,,,,,,,,,,,1936 Auditor,,4,,
Washington,,,Pierce,44219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15414,,,,,,,,,,,,,,,1936 Auditor,,575,,
Washington,,,San Juan,691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,648,,,,,,,,,,,,,,,1936 Auditor,,5,,
Washington,,,Skagit,9252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4881,,,,,,,,,,,,,,,1936 Auditor,,76,,
Washington,,,Skamania,1496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415,,,,,,,,,,,,,,,1936 Auditor,,0,,
Washington,,,Snohomish,23408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8322,,,,,,,,,,,,,,,1936 Auditor,,99,,
Washington,,,Spokane,45211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18444,,,,,,,,,,,,,,,1936 Auditor,,189,,
Washington,,,Stevens,4138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1828,,,,,,,,,,,,,,,1936 Auditor,,10,,
Washington,,,Thurston,11070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3453,,,,,,,,,,,,,,,1936 Auditor,,28,,
Washington,,,Wahkiakum,896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,456,,,,,,,,,,,,,,,1936 Auditor,,2,,
Washington,,,Walla Walla,6446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4076,,,,,,,,,,,,,,,1936 Auditor,,2,,
Washington,,,Whatcom,14879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8028,,,,,,,,,,,,,,,1936 Auditor,,15,,
Washington,,,Whitman,8917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2369,,,,,,,,,,,,,,,1936 Auditor,,5,,
Washington,,,Yakima,15874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12373,,,,,,,,,,,,,,,1936 Auditor,,52,,
Washington,,,Adams,1659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,561,,,,,,,,,,,,,,,1936 Insurance Commissioner,,0,,
Washington,,,Asotin,2066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800,,,,,,,,,,,,,,,1936 Insurance Commissioner,,7,,
Washington,,,Benton,2098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1701,,,,,,,,,,,,,,,1936 Insurance Commissioner,,3,,
Washington,,,Chelan,6697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4817,,,,,,,,,,,,,,,1936 Insurance Commissioner,,21,,
Washington,,,Clallam,4958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2371,,,,,,,,,,,,,,,1936 Insurance Commissioner,,8,,
Washington,,,Clark,10706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4571,,,,,,,,,,,,,,,1936 Insurance Commissioner,,27,,
Washington,,,Columbia,1193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,755,,,,,,,,,,,,,,,1936 Insurance Commissioner,,3,,
Washington,,,Cowlitz,9029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3932,,,,,,,,,,,,,,,1936 Insurance Commissioner,,13,,
Washington,,,Douglas,1950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,914,,,,,,,,,,,,,,,1936 Insurance Commissioner,,2,,
Washington,,,Ferry,924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283,,,,,,,,,,,,,,,1936 Insurance Commissioner,,0,,
Washington,,,Franklin,1616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,589,,,,,,,,,,,,,,,1936 Insurance Commissioner,,4,,
Washington,,,Garfield,806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,549,,,,,,,,,,,,,,,1936 Insurance Commissioner,,1,,
Washington,,,Grant,3838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,707,,,,,,,,,,,,,,,1936 Insurance Commissioner,,4,,
Washington,,,Grays Harbor,13966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4654,,,,,,,,,,,,,,,1936 Insurance Commissioner,,25,,
Washington,,,Island,1388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,841,,,,,,,,,,,,,,,1936 Insurance Commissioner,,56,,
Washington,,,Jefferson,1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1041,,,,,,,,,,,,,,,1936 Insurance Commissioner,,3,,
Washington,,,King,124108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63764,,,,,,,,,,,,,,,1936 Insurance Commissioner,,431,,
Washington,,,Kitsap,10732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3403,,,,,,,,,,,,,,,1936 Insurance Commissioner,,169,,
