State,Year,Office,County,D#,R#,Prog.#,Pop.#,S#,Proh.#,SL#,Comm.#,Am.#,AI#,CL#,SW#,I#,G#,Ref.#,NL#,L#,U#,NA#,Ind. All.#,Labor#,RfL#,Cit.#,Unity#,Delta#,W/I1#,W/I2#,W/I3#,W/I4#,W/I5#,W/I6#,W/I7#,W/I8#,W/I9#,W/I10#,W/I#
Kentucky,2015,Auditor,Carlisle,607,824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Auditor,Carroll,1043,759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Auditor,Carter,2417,2680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Auditor,Casey,879,2620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Auditor,Christian,3292,4925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Auditor,Clark,4145,3950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Auditor,Clay,768,2298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Auditor,Clinton,348,1577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Auditor,Crittenden,729,1400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Auditor,Cumberland,279,922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Auditor,Daviess,10738,12724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Auditor,Edmonson,741,1563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Auditor,Elliott,716,423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Auditor,Estill,1037,1686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Auditor,Fayette,41734,26647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Auditor,Fleming,1528,1691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Auditor,Floyd,4619,2916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Auditor,Franklin,10859,5549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Auditor,Fulton,557,519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Auditor,Gallatin,529,729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Auditor,Garrard,1268,2469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Auditor,Grant,1341,2426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Auditor,Graves,3536,4925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Auditor,Grayson,1693,3228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Auditor,Green,936,1806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Auditor,Greenup,3322,4130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Auditor,Hancock,1046,1086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Auditor,Hardin,9192,10770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Auditor,Harlan,2076,2467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Auditor,Harrison,2054,1932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Auditor,Hart,1559,1806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Auditor,Henderson,4978,4725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Auditor,Henry,2037,1880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Auditor,Hickman,532,689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Auditor,Hopkins,3831,5358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Auditor,Jackson,436,2188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Auditor,Jefferson,115149,71557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Auditor,Jessamine,4882,6980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Auditor,Johnson,1379,3020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Auditor,Kenton,11094,19031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Auditor,Knott,1480,1192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Auditor,Knox,1675,3535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Auditor,Larue,1427,1810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Auditor,Laurel,2790,8524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Auditor,Lawrence,988,1539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Auditor,Lee,500,944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Auditor,Leslie,381,1627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Auditor,Letcher,2021,1898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Auditor,Lewis,602,1757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Auditor,Lincoln,1849,3073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Auditor,Livingston,992,1266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Auditor,Logan,1525,2281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Auditor,Lyon,1099,1107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Auditor,Madison,8629,9283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Auditor,Magoffin,1131,1058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Auditor,Marion,2481,1243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Auditor,Marshall,5008,5580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Auditor,Martin,370,1267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Auditor,Mason,1676,1581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Auditor,McCracken,6225,8636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Auditor,McCreary,550,1431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Auditor,McLean,1066,1240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Auditor,Meade,3693,2590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Auditor,Menifee,1066,877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Auditor,Mercer,2276,3419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Auditor,Metcalfe,892,1289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Auditor,Monroe,436,1805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Auditor,Montgomery,3049,2699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Auditor,Morgan,1241,1069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Auditor,Muhlenberg,3646,3191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Auditor,Nelson,5361,4430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Auditor,Nicholas,859,561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Auditor,Ohio,1881,3020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Auditor,Oldham,6790,10578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Auditor,Owen,1066,1386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Auditor,Owsley,226,542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Auditor,Pendleton,918,1609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Auditor,Perry,2504,2422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Auditor,Pike,5113,5438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Auditor,Powell,1303,1126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Auditor,Pulaski,4381,9806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Auditor,Robertson,249,205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Auditor,Rockcastle,797,2454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Auditor,Rowan,2579,1916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Auditor,Russell,1255,3134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Auditor,Scott,5681,5924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Auditor,Shelby,5126,6072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Auditor,Simpson,1042,1599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Auditor,Spencer,1942,2909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Auditor,Taylor,2518,3539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Auditor,Todd,501,895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Auditor,Trigg,1228,1837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Auditor,Trimble,910,924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Auditor,Union,1867,1715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Auditor,Warren,9219,12376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Auditor,Washington,1238,1861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Auditor,Wayne,1356,2189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Auditor,Webster,1237,1432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Auditor,Whitley,1857,4669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Auditor,Wolfe,856,555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Auditor,Woodford,4249,3553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Agriculture Commissioner,Adair,903,3028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Agriculture Commissioner,Allen,781,2513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Agriculture Commissioner,Anderson,2188,4362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Agriculture Commissioner,Ballard,797,1530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Agriculture Commissioner,Barren,3194,5690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Agriculture Commissioner,Bath,1036,1133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Agriculture Commissioner,Bell,1168,2569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Agriculture Commissioner,Boone,6481,16736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Agriculture Commissioner,Bourbon,1887,2855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Agriculture Commissioner,Boyd,4024,4727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Agriculture Commissioner,Boyle,2551,4410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Agriculture Commissioner,Bracken,651,900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Agriculture Commissioner,Breathitt,1285,1223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Agriculture Commissioner,Breckinridge,1710,2791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Agriculture Commissioner,Bullitt,6079,10346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Agriculture Commissioner,Butler,582,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Agriculture Commissioner,Caldwell,967,2027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Agriculture Commissioner,Calloway,2854,5405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Agriculture Commissioner,Campbell,7390,11447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Agriculture Commissioner,Carlisle,488,951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Agriculture Commissioner,Carroll,954,855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Agriculture Commissioner,Carter,2209,2874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Agriculture Commissioner,Casey,554,2940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Agriculture Commissioner,Christian,2917,5308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Agriculture Commissioner,Clark,2986,5168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Agriculture Commissioner,Clay,619,2518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Agriculture Commissioner,Clinton,301,1670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Agriculture Commissioner,Crittenden,564,1574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Agriculture Commissioner,Cumberland,232,996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Agriculture Commissioner,Daviess,9619,13741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Agriculture Commissioner,Edmonson,549,1786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Agriculture Commissioner,Elliott,671,486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Agriculture Commissioner,Estill,806,1938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Agriculture Commissioner,Fayette,32879,35515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Agriculture Commissioner,Fleming,1102,2137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Agriculture Commissioner,Floyd,4075,3548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Agriculture Commissioner,Franklin,7496,9055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Agriculture Commissioner,Fulton,433,637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Agriculture Commissioner,Gallatin,525,751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Agriculture Commissioner,Garrard,916,2844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Agriculture Commissioner,Grant,1160,2648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Agriculture Commissioner,Graves,2784,5759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Agriculture Commissioner,Grayson,1406,3566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Agriculture Commissioner,Green,650,2104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Agriculture Commissioner,Greenup,3144,4286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Agriculture Commissioner,Hancock,950,1175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Agriculture Commissioner,Hardin,7524,12403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Agriculture Commissioner,Harlan,1604,2913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Agriculture Commissioner,Harrison,1400,2632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Agriculture Commissioner,Hart,1259,2164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Agriculture Commissioner,Henderson,4714,5024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Agriculture Commissioner,Henry,1542,2377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Agriculture Commissioner,Hickman,398,803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Agriculture Commissioner,Hopkins,3305,5861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Agriculture Commissioner,Jackson,375,2324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Agriculture Commissioner,Jefferson,99944,84894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Agriculture Commissioner,Jessamine,3491,8405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Agriculture Commissioner,Johnson,1200,3249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Agriculture Commissioner,Kenton,10912,19149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Agriculture Commissioner,Knott,1237,1458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Agriculture Commissioner,Knox,1329,3952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Agriculture Commissioner,Larue,1054,2204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Agriculture Commissioner,Laurel,2230,9205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Agriculture Commissioner,Lawrence,961,1567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Agriculture Commissioner,Lee,375,1085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Agriculture Commissioner,Leslie,312,1713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Agriculture Commissioner,Letcher,1649,2251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Agriculture Commissioner,Lewis,510,1816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Agriculture Commissioner,Lincoln,1552,3382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Agriculture Commissioner,Livingston,798,1461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Agriculture Commissioner,Logan,1356,2510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Agriculture Commissioner,Lyon,834,1397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Agriculture Commissioner,Madison,6604,11347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Agriculture Commissioner,Magoffin,925,1297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Agriculture Commissioner,Marion,1963,1715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Agriculture Commissioner,Marshall,3983,6691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Agriculture Commissioner,Martin,337,1296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Agriculture Commissioner,Mason,1321,1924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Agriculture Commissioner,McCracken,5140,9781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Agriculture Commissioner,McCreary,464,1517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Agriculture Commissioner,McLean,915,1382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Agriculture Commissioner,Meade,3124,3135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Agriculture Commissioner,Menifee,981,969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Agriculture Commissioner,Mercer,1764,3894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Agriculture Commissioner,Metcalfe,722,1492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Agriculture Commissioner,Monroe,392,1962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Agriculture Commissioner,Montgomery,2189,3542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Agriculture Commissioner,Morgan,925,1443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Agriculture Commissioner,Muhlenberg,3388,3461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Agriculture Commissioner,Nelson,4488,5236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Agriculture Commissioner,Nicholas,635,799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Agriculture Commissioner,Ohio,1705,3226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Agriculture Commissioner,Oldham,5398,11946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Agriculture Commissioner,Owen,683,1846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Agriculture Commissioner,Owsley,182,605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Agriculture Commissioner,Pendleton,891,1671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Agriculture Commissioner,Perry,1959,2961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Agriculture Commissioner,Pike,4578,5999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Agriculture Commissioner,Powell,1114,1333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Agriculture Commissioner,Pulaski,2884,11336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Agriculture Commissioner,Robertson,179,281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Agriculture Commissioner,Rockcastle,607,2663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Agriculture Commissioner,Rowan,2091,2402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Agriculture Commissioner,Russell,824,3638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Agriculture Commissioner,Scott,3367,8553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Agriculture Commissioner,Shelby,3710,7511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Agriculture Commissioner,Simpson,915,1745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Agriculture Commissioner,Spencer,1486,3398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Agriculture Commissioner,Taylor,1841,4178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Agriculture Commissioner,Todd,452,965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Agriculture Commissioner,Trigg,1097,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Agriculture Commissioner,Trimble,785,1052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Agriculture Commissioner,Union,1658,1964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Agriculture Commissioner,Warren,7935,13891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Agriculture Commissioner,Washington,1054,1949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Agriculture Commissioner,Wayne,958,2591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Agriculture Commissioner,Webster,1127,1576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Agriculture Commissioner,Whitley,1447,5130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Agriculture Commissioner,Wolfe,737,701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2015,Agriculture Commissioner,Woodford,3096,4690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2019,Auditor,Adair,1101,4199,,,,,,,,,,,102,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2019,Auditor,Allen,1199,3841,,,,,,,,,,,124,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,2019,Auditor,Anderson,2847,6149,,,,,,,,,,,324,,,,,,,,,,,,,,,,,,,,,,,
