State,Year,Office,County,D#,R#,L#,C#,G#,NL#,Ref.#,S#,I1#,I2#,I3#,I4#,Pop.#,Proh.#,Prog.#,CN#,Cit.#,PBP#,In. Al.#,USC#,NA#,Ap.#,AF#,JIA#,TBA,LB#,WW#,W/I1#,W/I2#,I#,W/I#
Arkansas,2006,Secretary of State,Nevada,1964,582,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,
Arkansas,2006,Secretary of State,Newton,1982,1301,,,,,,,,,,,,,,,,,,,,,,,,,,,,156,
Arkansas,2006,Secretary of State,Ouachita,5448,1828,,,,,,,,,,,,,,,,,,,,,,,,,,,,160,
Arkansas,2006,Secretary of State,Perry,2416,1017,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,
Arkansas,2006,Secretary of State,Phillips,5450,1076,,,,,,,,,,,,,,,,,,,,,,,,,,,,257,
Arkansas,2006,Secretary of State,Pike,2189,892,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,
Arkansas,2006,Secretary of State,Poinsett,4488,1595,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,
Arkansas,2006,Secretary of State,Polk,3078,2173,,,,,,,,,,,,,,,,,,,,,,,,,,,,278,
Arkansas,2006,Secretary of State,Pope,8272,6632,,,,,,,,,,,,,,,,,,,,,,,,,,,,437,
Arkansas,2006,Secretary of State,Prairie,2144,610,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,
Arkansas,2006,Secretary of State,Pulaski,67879,36826,,,,,,,,,,,,,,,,,,,,,,,,,,,,3601,
Arkansas,2006,Secretary of State,Randolph,3278,1183,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,
Arkansas,2006,Secretary of State,Saint Francis,5174,1465,,,,,,,,,,,,,,,,,,,,,,,,,,,,196,
Arkansas,2006,Secretary of State,Saline,16163,14676,,,,,,,,,,,,,,,,,,,,,,,,,,,,928,
Arkansas,2006,Secretary of State,Scott,1879,793,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,
Arkansas,2006,Secretary of State,Searcy,1688,1180,,,,,,,,,,,,,,,,,,,,,,,,,,,,136,
Arkansas,2006,Secretary of State,Sebastian,16651,13768,,,,,,,,,,,,,,,,,,,,,,,,,,,,862,
Arkansas,2006,Secretary of State,Sevier,2089,817,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,
Arkansas,2006,Secretary of State,Sharp,3575,1749,,,,,,,,,,,,,,,,,,,,,,,,,,,,183,
Arkansas,2006,Secretary of State,Stone,2724,1395,,,,,,,,,,,,,,,,,,,,,,,,,,,,231,
Arkansas,2006,Secretary of State,Union,7068,3993,,,,,,,,,,,,,,,,,,,,,,,,,,,,223,
Arkansas,2006,Secretary of State,Van Buren,3332,1785,,,,,,,,,,,,,,,,,,,,,,,,,,,,323,
Arkansas,2006,Secretary of State,Washington,24077,18832,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636,
Arkansas,2006,Secretary of State,White,11898,8130,,,,,,,,,,,,,,,,,,,,,,,,,,,,516,
Arkansas,2006,Secretary of State,Woodruff,2111,293,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,
Arkansas,2006,Secretary of State,Yell,3104,1211,,,,,,,,,,,,,,,,,,,,,,,,,,,,153,
Arkansas,2006,Attorney General,Arkansas,3967,1464,,,,,,,,,,,,,,,,,,,,,,,,,,,,164,
Arkansas,2006,Attorney General,Ashley,3755,1547,,,,,,,,,,,,,,,,,,,,,,,,,,,,168,
Arkansas,2006,Attorney General,Baxter,6155,6230,,,,,,,,,,,,,,,,,,,,,,,,,,,,805,
Arkansas,2006,Attorney General,Benton,18469,26996,,,,,,,,,,,,,,,,,,,,,,,,,,,,2352,
Arkansas,2006,Attorney General,Boone,4498,5159,,,,,,,,,,,,,,,,,,,,,,,,,,,,585,
Arkansas,2006,Attorney General,Bradley,1967,693,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,
Arkansas,2006,Attorney General,Calhoun,1155,492,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,
Arkansas,2006,Attorney General,Carroll,3800,3636,,,,,,,,,,,,,,,,,,,,,,,,,,,,618,
Arkansas,2006,Attorney General,Chicot,2655,686,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,
Arkansas,2006,Attorney General,Clark,4478,1657,,,,,,,,,,,,,,,,,,,,,,,,,,,,232,
Arkansas,2006,Attorney General,Clay,3254,896,,,,,,,,,,,,,,,,,,,,,,,,,,,,133,
Arkansas,2006,Attorney General,Cleburne,5143,3931,,,,,,,,,,,,,,,,,,,,,,,,,,,,457,
Arkansas,2006,Attorney General,Cleveland,1581,811,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,
Arkansas,2006,Attorney General,Columbia,2973,2434,,,,,,,,,,,,,,,,,,,,,,,,,,,,190,
Arkansas,2006,Attorney General,Conway,4306,1899,,,,,,,,,,,,,,,,,,,,,,,,,,,,291,
Arkansas,2006,Attorney General,Craighead,14547,5639,,,,,,,,,,,,,,,,,,,,,,,,,,,,525,
Arkansas,2006,Attorney General,Crawford,7002,8017,,,,,,,,,,,,,,,,,,,,,,,,,,,,781,
Arkansas,2006,Attorney General,Crittenden,10413,4732,,,,,,,,,,,,,,,,,,,,,,,,,,,,627,
Arkansas,2006,Attorney General,Cross,3442,1576,,,,,,,,,,,,,,,,,,,,,,,,,,,,221,
Arkansas,2006,Attorney General,Dallas,1954,747,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,
Arkansas,2006,Attorney General,Desha,2606,525,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,
Arkansas,2006,Attorney General,Drew,2854,1136,,,,,,,,,,,,,,,,,,,,,,,,,,,,118,
Arkansas,2006,Attorney General,Faulkner,13169,10143,,,,,,,,,,,,,,,,,,,,,,,,,,,,1118,
Arkansas,2006,Attorney General,Franklin,2902,2346,,,,,,,,,,,,,,,,,,,,,,,,,,,,229,
Arkansas,2006,Attorney General,Fulton,2161,984,,,,,,,,,,,,,,,,,,,,,,,,,,,,141,
Arkansas,2006,Attorney General,Garland,16045,11696,,,,,,,,,,,,,,,,,,,,,,,,,,,,1269,
Arkansas,2006,Attorney General,Grant,3054,1861,,,,,,,,,,,,,,,,,,,,,,,,,,,,211,
Arkansas,2006,Attorney General,Greene,6620,2263,,,,,,,,,,,,,,,,,,,,,,,,,,,,296,
Arkansas,2006,Attorney General,Hempstead,3285,1372,,,,,,,,,,,,,,,,,,,,,,,,,,,,188,
Arkansas,2006,Attorney General,Hot Spring,5556,2580,,,,,,,,,,,,,,,,,,,,,,,,,,,,372,
Arkansas,2006,Attorney General,Howard,2195,895,,,,,,,,,,,,,,,,,,,,,,,,,,,,117,
Arkansas,2006,Attorney General,Independence,6312,3112,,,,,,,,,,,,,,,,,,,,,,,,,,,,386,
Arkansas,2006,Attorney General,Izard,2563,1249,,,,,,,,,,,,,,,,,,,,,,,,,,,,256,
Arkansas,2006,Attorney General,Jackson,3546,790,,,,,,,,,,,,,,,,,,,,,,,,,,,,158,
Arkansas,2006,Attorney General,Jefferson,15205,4034,,,,,,,,,,,,,,,,,,,,,,,,,,,,625,
Arkansas,2006,Attorney General,Johnson,3518,2287,,,,,,,,,,,,,,,,,,,,,,,,,,,,268,
Arkansas,2006,Attorney General,Lafayette,1642,735,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,
Arkansas,2006,Attorney General,Lawrence,3694,924,,,,,,,,,,,,,,,,,,,,,,,,,,,,199,
Arkansas,2006,Attorney General,Lee,1951,562,,,,,,,,,,,,,,,,,,,,,,,,,,,,345,
Arkansas,2006,Attorney General,Lincoln,2010,653,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,
Arkansas,2006,Attorney General,Little River,2596,945,,,,,,,,,,,,,,,,,,,,,,,,,,,,173,
Arkansas,2006,Attorney General,Logan,3451,2646,,,,,,,,,,,,,,,,,,,,,,,,,,,,349,
Arkansas,2006,Attorney General,Lonoke,7909,7242,,,,,,,,,,,,,,,,,,,,,,,,,,,,701,
Arkansas,2006,Attorney General,Madison,2792,2296,,,,,,,,,,,,,,,,,,,,,,,,,,,,251,
Arkansas,2006,Attorney General,Marion,2745,2662,,,,,,,,,,,,,,,,,,,,,,,,,,,,424,
Arkansas,2006,Attorney General,Miller,5404,3875,,,,,,,,,,,,,,,,,,,,,,,,,,,,329,
Arkansas,2006,Attorney General,Mississippi,7170,2294,,,,,,,,,,,,,,,,,,,,,,,,,,,,487,
Arkansas,2006,Attorney General,Monroe,2078,583,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,
Arkansas,2006,Attorney General,Montgomery,1599,1074,,,,,,,,,,,,,,,,,,,,,,,,,,,,153,
Arkansas,2006,Attorney General,Nevada,1803,660,,,,,,,,,,,,,,,,,,,,,,,,,,,,124,
Arkansas,2006,Attorney General,Newton,1515,1545,,,,,,,,,,,,,,,,,,,,,,,,,,,,285,
Arkansas,2006,Attorney General,Ouachita,5087,1971,,,,,,,,,,,,,,,,,,,,,,,,,,,,257,
Arkansas,2006,Attorney General,Perry,2115,1190,,,,,,,,,,,,,,,,,,,,,,,,,,,,221,
Arkansas,2006,Attorney General,Phillips,5246,1205,,,,,,,,,,,,,,,,,,,,,,,,,,,,313,
Arkansas,2006,Attorney General,Pike,2024,984,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,
Arkansas,2006,Attorney General,Poinsett,4664,1348,,,,,,,,,,,,,,,,,,,,,,,,,,,,203,
Arkansas,2006,Attorney General,Polk,2688,2549,,,,,,,,,,,,,,,,,,,,,,,,,,,,289,
Arkansas,2006,Attorney General,Pope,8272,6632,,,,,,,,,,,,,,,,,,,,,,,,,,,,420,
Arkansas,2006,Attorney General,Prairie,1968,735,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,
Arkansas,2006,Attorney General,Pulaski,68867,34189,,,,,,,,,,,,,,,,,,,,,,,,,,,,4831,
Arkansas,2006,Attorney General,Randolph,3246,1142,,,,,,,,,,,,,,,,,,,,,,,,,,,,163,
Arkansas,2006,Attorney General,Saint Francis,4896,1577,,,,,,,,,,,,,,,,,,,,,,,,,,,,323,
Arkansas,2006,Attorney General,Saline,15943,14245,,,,,,,,,,,,,,,,,,,,,,,,,,,,1371,
Arkansas,2006,Attorney General,Scott,1495,1161,,,,,,,,,,,,,,,,,,,,,,,,,,,,110,
Arkansas,2006,Attorney General,Searcy,1398,1377,,,,,,,,,,,,,,,,,,,,,,,,,,,,194,
Arkansas,2006,Attorney General,Sebastian,14875,15358,,,,,,,,,,,,,,,,,,,,,,,,,,,,1309,
Arkansas,2006,Attorney General,Sevier,1968,915,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,
Arkansas,2006,Attorney General,Sharp,3479,1758,,,,,,,,,,,,,,,,,,,,,,,,,,,,252,
Arkansas,2006,Attorney General,Stone,2541,1523,,,,,,,,,,,,,,,,,,,,,,,,,,,,275,
Arkansas,2006,Attorney General,Union,6055,4814,,,,,,,,,,,,,,,,,,,,,,,,,,,,304,
Arkansas,2006,Attorney General,Van Buren,3048,1935,,,,,,,,,,,,,,,,,,,,,,,,,,,,332,
Arkansas,2006,Attorney General,Washington,22644,19606,,,,,,,,,,,,,,,,,,,,,,,,,,,,2299,
Arkansas,2006,Attorney General,White,10661,8404,,,,,,,,,,,,,,,,,,,,,,,,,,,,869,
Arkansas,2006,Attorney General,Woodruff,2009,342,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,
Arkansas,2006,Attorney General,Yell,2823,1427,,,,,,,,,,,,,,,,,,,,,,,,,,,,176,
Arkansas,2006,Treasurer,Arkansas,3988,1378,,,,,,,,,,,,,,,,,,,,,,,,,,,,188,
Arkansas,2006,Treasurer,Ashley,3778,1550,,,,,,,,,,,,,,,,,,,,,,,,,,,,155,
Arkansas,2006,Treasurer,Baxter,6209,6217,,,,,,,,,,,,,,,,,,,,,,,,,,,,672,
Arkansas,2006,Treasurer,Benton,17889,27730,,,,,,,,,,,,,,,,,,,,,,,,,,,,1647,
Arkansas,2006,Treasurer,Boone,4600,5168,,,,,,,,,,,,,,,,,,,,,,,,,,,,493,
Arkansas,2006,Treasurer,Bradley,1950,688,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,
Arkansas,2006,Treasurer,Calhoun,1183,457,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,
Arkansas,2006,Treasurer,Carroll,3900,3605,,,,,,,,,,,,,,,,,,,,,,,,,,,,516,
Arkansas,2006,Treasurer,Chicot,2709,647,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,
Arkansas,2006,Treasurer,Clark,4520,1578,,,,,,,,,,,,,,,,,,,,,,,,,,,,228,
Arkansas,2006,Treasurer,Clay,3001,1076,,,,,,,,,,,,,,,,,,,,,,,,,,,,159,
Arkansas,2006,Treasurer,Cleburne,5543,3493,,,,,,,,,,,,,,,,,,,,,,,,,,,,434,
Arkansas,2006,Treasurer,Cleveland,1727,698,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,
Arkansas,2006,Treasurer,Columbia,3380,2237,,,,,,,,,,,,,,,,,,,,,,,,,,,,138,
Arkansas,2006,Treasurer,Conway,4619,1660,,,,,,,,,,,,,,,,,,,,,,,,,,,,218,
Arkansas,2006,Treasurer,Craighead,13099,6709,,,,,,,,,,,,,,,,,,,,,,,,,,,,509,
Arkansas,2006,Treasurer,Crawford,7639,7165,,,,,,,,,,,,,,,,,,,,,,,,,,,,679,
Arkansas,2006,Treasurer,Crittenden,10366,4832,,,,,,,,,,,,,,,,,,,,,,,,,,,,422,
Arkansas,2006,Treasurer,Cross,3372,1665,,,,,,,,,,,,,,,,,,,,,,,,,,,,190,
Arkansas,2006,Treasurer,Dallas,1948,736,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,
Arkansas,2006,Treasurer,Desha,2634,501,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,
Arkansas,2006,Treasurer,Drew,2833,1086,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,
Arkansas,2006,Treasurer,Faulkner,13271,9831,,,,,,,,,,,,,,,,,,,,,,,,,,,,1041,
Arkansas,2006,Treasurer,Franklin,3085,2078,,,,,,,,,,,,,,,,,,,,,,,,,,,,284,
Arkansas,2006,Treasurer,Fulton,2122,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,145,
Arkansas,2006,Treasurer,Garland,16788,11873,,,,,,,,,,,,,,,,,,,,,,,,,,,,1088,
Arkansas,2006,Treasurer,Grant,3209,1737,,,,,,,,,,,,,,,,,,,,,,,,,,,,146,
Arkansas,2006,Treasurer,Greene,6042,2646,,,,,,,,,,,,,,,,,,,,,,,,,,,,344,
Arkansas,2006,Treasurer,Hempstead,3216,1483,,,,,,,,,,,,,,,,,,,,,,,,,,,,147,
Arkansas,2006,Treasurer,Hot Spring,5849,2326,,,,,,,,,,,,,,,,,,,,,,,,,,,,340,
Arkansas,2006,Treasurer,Howard,2172,954,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,
Arkansas,2006,Treasurer,Independence,6922,2660,,,,,,,,,,,,,,,,,,,,,,,,,,,,264,
Arkansas,2006,Treasurer,Izard,2564,1319,,,,,,,,,,,,,,,,,,,,,,,,,,,,186,
Arkansas,2006,Treasurer,Jackson,3818,700,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
Arkansas,2006,Treasurer,Jefferson,15297,3980,,,,,,,,,,,,,,,,,,,,,,,,,,,,457,
Arkansas,2006,Treasurer,Johnson,3414,2112,,,,,,,,,,,,,,,,,,,,,,,,,,,,335,
Arkansas,2006,Treasurer,Lafayette,1657,732,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,
Arkansas,2006,Treasurer,Lawrence,3463,1146,,,,,,,,,,,,,,,,,,,,,,,,,,,,155,
Arkansas,2006,Treasurer,Lee,2278,519,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,
Arkansas,2006,Treasurer,Lincoln,2106,605,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,
Arkansas,2006,Treasurer,Little River,2570,967,,,,,,,,,,,,,,,,,,,,,,,,,,,,147,
Arkansas,2006,Treasurer,Logan,3902,2236,,,,,,,,,,,,,,,,,,,,,,,,,,,,281,
Arkansas,2006,Treasurer,Lonoke,8588,6536,,,,,,,,,,,,,,,,,,,,,,,,,,,,593,
Arkansas,2006,Treasurer,Madison,2775,2264,,,,,,,,,,,,,,,,,,,,,,,,,,,,214,
Arkansas,2006,Treasurer,Marion,2706,2630,,,,,,,,,,,,,,,,,,,,,,,,,,,,418,
Arkansas,2006,Treasurer,Miller,5207,3987,,,,,,,,,,,,,,,,,,,,,,,,,,,,352,
Arkansas,2006,Treasurer,Mississippi,6925,2555,,,,,,,,,,,,,,,,,,,,,,,,,,,,400,
Arkansas,2006,Treasurer,Monroe,2071,611,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,
Arkansas,2006,Treasurer,Montgomery,1691,995,,,,,,,,,,,,,,,,,,,,,,,,,,,,132,
Arkansas,2006,Treasurer,Nevada,1758,726,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,
Arkansas,2006,Treasurer,Newton,1488,1620,,,,,,,,,,,,,,,,,,,,,,,,,,,,233,
Arkansas,2006,Treasurer,Ouachita,5139,2069,,,,,,,,,,,,,,,,,,,,,,,,,,,,155,
Arkansas,2006,Treasurer,Perry,2345,988,,,,,,,,,,,,,,,,,,,,,,,,,,,,181,
Arkansas,2006,Treasurer,Phillips,5455,1076,,,,,,,,,,,,,,,,,,,,,,,,,,,,209,
Arkansas,2006,Treasurer,Pike,2011,978,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,
Arkansas,2006,Treasurer,Poinsett,4551,1451,,,,,,,,,,,,,,,,,,,,,,,,,,,,166,
Arkansas,2006,Treasurer,Polk,2884,2264,,,,,,,,,,,,,,,,,,,,,,,,,,,,300,
Arkansas,2006,Treasurer,Pope,7582,7149,,,,,,,,,,,,,,,,,,,,,,,,,,,,584,
Arkansas,2006,Treasurer,Prairie,2074,622,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,
Arkansas,2006,Treasurer,Pulaski,70724,32060,,,,,,,,,,,,,,,,,,,,,,,,,,,,4283,
Arkansas,2006,Treasurer,Randolph,3210,1178,,,,,,,,,,,,,,,,,,,,,,,,,,,,131,
Arkansas,2006,Treasurer,Saint Francis,5973,1676,,,,,,,,,,,,,,,,,,,,,,,,,,,,164,
Arkansas,2006,Treasurer,Saline,16077,14029,,,,,,,,,,,,,,,,,,,,,,,,,,,,1198,
Arkansas,2006,Treasurer,Scott,1680,921,,,,,,,,,,,,,,,,,,,,,,,,,,,,188,
Arkansas,2006,Treasurer,Searcy,1320,1404,,,,,,,,,,,,,,,,,,,,,,,,,,,,185,
Arkansas,2006,Treasurer,Sebastian,15236,14728,,,,,,,,,,,,,,,,,,,,,,,,,,,,976,
Arkansas,2006,Treasurer,Sevier,2055,828,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,
Arkansas,2006,Treasurer,Sharp,3300,1904,,,,,,,,,,,,,,,,,,,,,,,,,,,,253,
Arkansas,2006,Treasurer,Stone,2611,1468,,,,,,,,,,,,,,,,,,,,,,,,,,,,225,
Arkansas,2006,Treasurer,Union,6111,4609,,,,,,,,,,,,,,,,,,,,,,,,,,,,356,
Arkansas,2006,Treasurer,Van Buren,3203,1814,,,,,,,,,,,,,,,,,,,,,,,,,,,,274,
Arkansas,2006,Treasurer,Washington,22180,19229,,,,,,,,,,,,,,,,,,,,,,,,,,,,2463,
Arkansas,2006,Treasurer,White,11894,7858,,,,,,,,,,,,,,,,,,,,,,,,,,,,685,
Arkansas,2006,Treasurer,Woodruff,2067,322,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,
Arkansas,2006,Treasurer,Yell,2927,1302,,,,,,,,,,,,,,,,,,,,,,,,,,,,193,
Arkansas,2006,Auditor,Arkansas,5012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378,
Arkansas,2006,Auditor,Ashley,4885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432,
Arkansas,2006,Auditor,Baxter,9483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2388,
Arkansas,2006,Auditor,Benton,31183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10544,
Arkansas,2006,Auditor,Boone,6994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1778,
Arkansas,2006,Auditor,Bradley,2424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197,
Arkansas,2006,Auditor,Calhoun,1481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182,
Arkansas,2006,Auditor,Carroll,5775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1537,
Arkansas,2006,Auditor,Chicot,3139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228,
Arkansas,2006,Auditor,Clark,5512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,567,
Arkansas,2006,Auditor,Clay,3636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422,
Arkansas,2006,Auditor,Cleburne,7354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1256,
Arkansas,2006,Auditor,Cleveland,2122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255,
Arkansas,2006,Auditor,Columbia,4585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,657,
Arkansas,2006,Auditor,Conway,5442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,704,
Arkansas,2006,Auditor,Craighead,16799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2438,
Arkansas,2006,Auditor,Crawford,11214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2763,
Arkansas,2006,Auditor,Crittenden,13592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1456,
Arkansas,2006,Auditor,Cross,4572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,485,
Arkansas,2006,Auditor,Dallas,2480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188,
Arkansas,2006,Auditor,Desha,2905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190,
Arkansas,2006,Auditor,Drew,3567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364,
Arkansas,2006,Auditor,Faulkner,18259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3441,
Arkansas,2006,Auditor,Franklin,4443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,701,
Arkansas,2006,Auditor,Fulton,2586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,451,
Arkansas,2006,Auditor,Garland,21589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4729,
Arkansas,2006,Auditor,Grant,4346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,547,
Arkansas,2006,Auditor,Greene,6535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2451,
Arkansas,2006,Auditor,Hempstead,4305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394,
Arkansas,2006,Auditor,Hot Spring,7113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,984,
Arkansas,2006,Auditor,Howard,2795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291,
Arkansas,2006,Auditor,Independence,8043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1215,
Arkansas,2006,Auditor,Izard,3262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,596,
Arkansas,2006,Auditor,Jackson,4059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358,
Arkansas,2006,Auditor,Jefferson,17026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1913,
Arkansas,2006,Auditor,Johnson,4810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,757,
Arkansas,2006,Auditor,Lafayette,2160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213,
Arkansas,2006,Auditor,Lawrence,4067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539,
Arkansas,2006,Auditor,Lee,2601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193,
Arkansas,2006,Auditor,Lincoln,2468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222,
Arkansas,2006,Auditor,Little River,3138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,373,
Arkansas,2006,Auditor,Logan,5160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,962,
Arkansas,2006,Auditor,Lonoke,12588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2387,
Arkansas,2006,Auditor,Madison,3948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,845,
Arkansas,2006,Auditor,Marion,4271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1076,
Arkansas,2006,Auditor,Miller,7396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1417,
Arkansas,2006,Auditor,Mississippi,8542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,979,
Arkansas,2006,Auditor,Monroe,2479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167,
Arkansas,2006,Auditor,Montgomery,2226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389,
Arkansas,2006,Auditor,Nevada,2263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258,
Arkansas,2006,Auditor,Newton,2215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,778,
Arkansas,2006,Auditor,Ouachita,6380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,761,
Arkansas,2006,Auditor,Perry,2911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442,
Arkansas,2006,Auditor,Phillips,6193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,443,
Arkansas,2006,Auditor,Pike,2668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298,
Arkansas,2006,Auditor,Poinsett,5273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,675,
Arkansas,2006,Auditor,Polk,4088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,927,
Arkansas,2006,Auditor,Pope,11903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2241,
Arkansas,2006,Auditor,Prairie,2506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211,
Arkansas,2006,Auditor,Pulaski,86794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14613,
Arkansas,2006,Auditor,Randolph,3654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,552,
Arkansas,2006,Auditor,Saint Francis,6009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,589,
Arkansas,2006,Auditor,Saline,24470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4747,
Arkansas,2006,Auditor,Scott,2241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,
Arkansas,2006,Auditor,Searcy,1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,520,
Arkansas,2006,Auditor,Sebastian,23950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5153,
Arkansas,2006,Auditor,Sevier,2566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302,
Arkansas,2006,Auditor,Sharp,4330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,751,
Arkansas,2006,Auditor,Stone,3393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,660,
Arkansas,2006,Auditor,Union,8981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1282,
Arkansas,2006,Auditor,Van Buren,4143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,774,
Arkansas,2006,Auditor,Washington,32062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7948,
Arkansas,2006,Auditor,White,16042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2672,
Arkansas,2006,Auditor,Woodruff,2338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,
Arkansas,2006,Auditor,Yell,3759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,446,
