State,Year,Office,County,D#,R#,Pop.#,Prog.#,Proh.#,U#,S#,SW#,ND#,Comm.#,C#,CON#,IND#,I1#,I2#,I3#,I4#,I5#,I6#,I7#,Ref.#,NL#,L#,G#,Citizens,States' Rights,Independent African American,Statesman,Write-Ins,SM#,W/I1#,W/I2#,Det.#,W#
Alabama,2014,T,Lamar,,3069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,,,
Alabama,2014,T,Lauderdale,,15082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336,,,
Alabama,2014,T,Lawrence,,5448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,,,
Alabama,2014,T,Lee,,17026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337,,,
Alabama,2014,T,Limestone,,16529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304,,,
Alabama,2014,T,Lowndes,,1195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,,,
Alabama,2014,T,Macon,,1004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,,,
Alabama,2014,T,Madison,,58548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1764,,,
Alabama,2014,T,Marengo,,3103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,,,
Alabama,2014,T,Marion,,5756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,,,
Alabama,2014,T,Marshall,,15176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129,,,
Alabama,2014,T,Mobile,,48709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1084,,,
Alabama,2014,T,Monroe,,3343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,,,
Alabama,2014,T,Montgomery,,26326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1074,,,
Alabama,2014,T,Morgan,,21717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273,,,
Alabama,2014,T,Perry,,968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,,,
Alabama,2014,T,Pickens,,3280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,,,
Alabama,2014,T,Pike,,5458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126,,,
Alabama,2014,T,Randolph,,3614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,,,
Alabama,2014,T,Russell,,4572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165,,,
Alabama,2014,T,St. Clair,,16159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143,,,
Alabama,2014,T,Shelby,,41202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,558,,,
Alabama,2014,T,Sumter,,1103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,,,
Alabama,2014,T,Talladega,,11931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232,,,
Alabama,2014,T,Tallapoosa,,7989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,,,
Alabama,2014,T,Tuscaloosa,,25929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,767,,,
Alabama,2014,T,Walker,,12731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179,,,
Alabama,2014,T,Washington,,3035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,
Alabama,2014,T,Wilcox,,1290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,,,
Alabama,2014,T,Winston,,5136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,,,
Alabama,2014,AG,Autauga,4550,8390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,
Alabama,2014,AG,Baldwin,10285,35544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,,,
Alabama,2014,AG,Barbour,3909,2810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,
Alabama,2014,AG,Bibb,1442,3398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,
Alabama,2014,AG,Blount,2554,11559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,
Alabama,2014,AG,Bullock,2554,621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
Alabama,2014,AG,Butler,3060,2774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,
Alabama,2014,AG,Calhoun,10238,16259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,,,
Alabama,2014,AG,Chambers,4065,4016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,
Alabama,2014,AG,Cherokee,2166,4534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,
Alabama,2014,AG,Chilton,2801,8519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,
Alabama,2014,AG,Choctaw,2048,2041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,
Alabama,2014,AG,Clarke,3808,4587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
Alabama,2014,AG,Clay,1448,2907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,
Alabama,2014,AG,Cleburne,887,2873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,
Alabama,2014,AG,Coffee,3555,7275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,,,
Alabama,2014,AG,Colbert,6781,8672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,,,
Alabama,2014,AG,Conecuh,2571,2060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,
Alabama,2014,AG,Coosa,1729,2061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,
Alabama,2014,AG,Covington,2402,5425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,
Alabama,2014,AG,Crenshaw,2156,2468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,
Alabama,2014,AG,Cullman,4503,15532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,
Alabama,2014,AG,Dale,3963,6848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,
Alabama,2014,AG,Dallas,8895,3610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,
Alabama,2014,AG,DeKalb,5126,10628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,,,
Alabama,2014,AG,Elmore,7628,12934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,,,
Alabama,2014,AG,Escambia,3762,5150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,
Alabama,2014,AG,Etowah,10160,15904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,,,
Alabama,2014,AG,Fayette,2466,4114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,
Alabama,2014,AG,Franklin,2886,4464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,
Alabama,2014,AG,Geneva,2187,4975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,
Alabama,2014,AG,Greene,2942,436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
Alabama,2014,AG,Hale,3301,1806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,
Alabama,2014,AG,Henry,2411,2634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,
Alabama,2014,AG,Houston,9615,13663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,,,
Alabama,2014,AG,Jackson,4005,7212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,
Alabama,2014,AG,Jefferson,85908,79437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269,,,
Alabama,2014,AG,Lamar,1315,2921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
Alabama,2014,AG,Lauderdale,8540,14392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,,,
Alabama,2014,AG,Lawrence,3735,5259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,
Alabama,2014,AG,Lee,11573,14396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142,,,
Alabama,2014,AG,Limestone,6774,15815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,,,
Alabama,2014,AG,Lowndes,3298,967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,
Alabama,2014,AG,Macon,5025,612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,
Alabama,2014,AG,Madison,32701,53819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301,,,
Alabama,2014,AG,Marengo,3987,2870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,
Alabama,2014,AG,Marion,2379,5506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,
Alabama,2014,AG,Marshall,4547,14982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,
Alabama,2014,AG,Mobile,36880,46104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,,,
Alabama,2014,AG,Monroe,2880,3172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
Alabama,2014,AG,Montgomery,36934,19835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145,,,
Alabama,2014,AG,Morgan,7900,20903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,,,
Alabama,2014,AG,Perry,2699,863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
Alabama,2014,AG,Pickens,2850,3093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
Alabama,2014,AG,Pike,4747,4293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,
Alabama,2014,AG,Randolph,2075,3667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,
Alabama,2014,AG,Russell,5009,4078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,
Alabama,2014,AG,St. Clair,4095,15231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,,,
Alabama,2014,AG,Shelby,11597,38654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,,,
Alabama,2014,AG,Sumter,3164,951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,
Alabama,2014,AG,Talladega,8538,10556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,
Alabama,2014,AG,Tallapoosa,4732,7153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,
Alabama,2014,AG,Tuscaloosa,18847,23314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,,,
Alabama,2014,AG,Walker,5598,11278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,
Alabama,2014,AG,Washington,1839,3091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,
Alabama,2014,AG,Wilcox,3110,1095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
Alabama,2014,AG,Winston,1636,4963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,
Alabama,2014,SoS,Autauga,2912,9853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,
Alabama,2014,SoS,Baldwin,7816,37301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,,,
Alabama,2014,SoS,Barbour,3400,3164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,
Alabama,2014,SoS,Bibb,1117,3670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,
Alabama,2014,SoS,Blount,1647,12192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,
Alabama,2014,SoS,Bullock,2366,735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
Alabama,2014,SoS,Butler,2464,3148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,
Alabama,2014,SoS,Calhoun,7792,18105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,,,
Alabama,2014,SoS,Chambers,3591,4352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,
Alabama,2014,SoS,Cherokee,1727,4635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,
Alabama,2014,SoS,Chilton,1904,9090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,
Alabama,2014,SoS,Choctaw,1817,2094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
Alabama,2014,SoS,Clarke,3382,4619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
Alabama,2014,SoS,Clay,1052,3102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,
Alabama,2014,SoS,Cleburne,398,3411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
Alabama,2014,SoS,Coffee,2244,8361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,
Alabama,2014,SoS,Colbert,5979,8837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,
Alabama,2014,SoS,Conecuh,2236,2065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
Alabama,2014,SoS,Coosa,1451,2229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,
Alabama,2014,SoS,Covington,1291,6414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,
Alabama,2014,SoS,Crenshaw,1329,3057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,
Alabama,2014,SoS,Cullman,3096,16316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,,,
Alabama,2014,SoS,Dale,2595,8002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,
Alabama,2014,SoS,Dallas,8230,3986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,
Alabama,2014,SoS,DeKalb,3807,11294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,
Alabama,2014,SoS,Elmore,4348,15977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,,,
Alabama,2014,SoS,Escambia,2804,5691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,
Alabama,2014,SoS,Etowah,8351,16859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,,,
Alabama,2014,SoS,Fayette,1698,4497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,
Alabama,2014,SoS,Franklin,2375,4540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,
Alabama,2014,SoS,Geneva,1149,5772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
Alabama,2014,SoS,Greene,2815,515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,
Alabama,2014,SoS,Hale,3306,1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
Alabama,2014,SoS,Henry,1717,3161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
Alabama,2014,SoS,Houston,5716,16981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,
Alabama,2014,SoS,Jackson,3070,7512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,
Alabama,2014,SoS,Jefferson,80024,82841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,,,
Alabama,2014,SoS,Lamar,1016,3086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,
Alabama,2014,SoS,Lauderdale,7328,14654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,,,
Alabama,2014,SoS,Lawrence,3331,5139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,
Alabama,2014,SoS,Lee,9669,16211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,,,
Alabama,2014,SoS,Limestone,5749,16111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,,,
Alabama,2014,SoS,Lowndes,2995,1131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,
Alabama,2014,SoS,Macon,4728,788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,
Alabama,2014,SoS,Madison,28806,56099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,,,
Alabama,2014,SoS,Marengo,3572,3153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,
Alabama,2014,SoS,Marion,1673,5781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,
Alabama,2014,SoS,Marshall,3307,15317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,
Alabama,2014,SoS,Mobile,33958,47571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,,,
Alabama,2014,SoS,Monroe,2471,3386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
Alabama,2014,SoS,Montgomery,31896,24016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,,,
Alabama,2014,SoS,Morgan,6544,21582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,,,
Alabama,2014,SoS,Perry,2554,942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,
Alabama,2014,SoS,Pickens,2465,3334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
Alabama,2014,SoS,Pike,3377,5423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,
Alabama,2014,SoS,Randolph,1610,4018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,
Alabama,2014,SoS,Russell,4741,4316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,
Alabama,2014,SoS,St. Clair,2949,16063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,,,
Alabama,2014,SoS,Shelby,9115,40730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,,,
Alabama,2014,SoS,Sumter,3064,996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,
Alabama,2014,SoS,Talladega,7373,11469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,
Alabama,2014,SoS,Tallapoosa,3421,8156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,
Alabama,2014,SoS,Tuscaloosa,16132,25703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108,,,
Alabama,2014,SoS,Walker,4111,12218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,
Alabama,2014,SoS,Washington,1638,3046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,
Alabama,2014,SoS,Wilcox,2702,1267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
Alabama,2014,SoS,Winston,1062,5226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,
Alabama,2014,LG,Autauga,3277,9729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,
Alabama,2014,LG,Baldwin,8033,37788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,,,
Alabama,2014,LG,Barbour,3449,3267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
Alabama,2014,LG,Bibb,1175,3667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,
Alabama,2014,LG,Blount,2036,12080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,
Alabama,2014,LG,Bullock,2409,767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
Alabama,2014,LG,Butler,2565,3296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,
Alabama,2014,LG,Calhoun,8330,18094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,,,
Alabama,2014,LG,Chambers,3604,4543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,
Alabama,2014,LG,Cherokee,1787,4914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,
Alabama,2014,LG,Chilton,2229,9078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,
Alabama,2014,LG,Choctaw,1892,2214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,
Alabama,2014,LG,Clarke,3398,4945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
Alabama,2014,LG,Clay,1173,3157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
Alabama,2014,LG,Cleburne,602,3141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,
Alabama,2014,LG,Coffee,2286,8601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,
Alabama,2014,LG,Colbert,6347,8961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,
Alabama,2014,LG,Conecuh,2244,2340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,
Alabama,2014,LG,Coosa,1578,2211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,
Alabama,2014,LG,Covington,1572,6281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,
Alabama,2014,LG,Crenshaw,1519,3105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,
Alabama,2014,LG,Cullman,7736,12543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,
Alabama,2014,LG,Dale,2585,8279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,
Alabama,2014,LG,Dallas,8289,4223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,
Alabama,2014,LG,DeKalb,3949,11834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,
Alabama,2014,LG,Elmore,4919,15737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,,,
Alabama,2014,LG,Escambia,2923,5931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,
Alabama,2014,LG,Etowah,8580,17475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,
Alabama,2014,LG,Fayette,2053,4469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,
Alabama,2014,LG,Franklin,2755,4418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,
Alabama,2014,LG,Geneva,1228,5958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,
Alabama,2014,LG,Greene,2867,502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
Alabama,2014,LG,Hale,3112,1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
Alabama,2014,LG,Henry,1714,3338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,
Alabama,2014,LG,Houston,5711,17684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,
Alabama,2014,LG,Jackson,3246,7885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,
Alabama,2014,LG,Jefferson,82695,82612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,,,
Alabama,2014,LG,Lamar,1168,3081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,
Alabama,2014,LG,Lauderdale,8136,14699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,
Alabama,2014,LG,Lawrence,3574,5281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,
Alabama,2014,LG,Lee,9649,16669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,,,
Alabama,2014,LG,Limestone,6057,16490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,
Alabama,2014,LG,Lowndes,3061,1188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
Alabama,2014,LG,Macon,4731,885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,
Alabama,2014,LG,Madison,29383,57387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138,,,
Alabama,2014,LG,Marengo,3655,3202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,
Alabama,2014,LG,Marion,2093,5729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,
Alabama,2014,LG,Marshall,3681,15768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,
Alabama,2014,LG,Mobile,34451,48457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,,,
Alabama,2014,LG,Monroe,2466,3570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
Alabama,2014,LG,Montgomery,32582,24423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,,,
Alabama,2014,LG,Morgan,7663,21216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,
Alabama,2014,LG,Perry,2584,988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
Alabama,2014,LG,Pickens,2555,3366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
Alabama,2014,LG,Pike,3437,5613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,
Alabama,2014,LG,Randolph,1800,3963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,
Alabama,2014,LG,Russell,4742,4396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,
Alabama,2014,LG,St. Clair,3309,16007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,,,
Alabama,2014,LG,Shelby,9881,40443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,,,
Alabama,2014,LG,Sumter,3097,1016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,
Alabama,2014,LG,Talladega,7665,11466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,
Alabama,2014,LG,Tallapoosa,3659,8274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,
Alabama,2014,LG,Tuscaloosa,16637,25506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,,,
Alabama,2014,LG,Walker,4617,12236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,
Alabama,2014,LG,Washington,1621,3250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,
Alabama,2014,LG,Wilcox,2719,1381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
Alabama,2014,LG,Winston,1467,5074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,
Alabama,2002,AC,Autauga,5500,8153,,,,,,,,,,,,,,,,,,,,,332,,,,,,,,20,,,
Alabama,2002,AC,Baldwin,12523,28786,,,,,,,,,,,,,,,,,,,,,1527,,,,,,,,43,,,
Alabama,2002,AC,Barbour,4470,2866,,,,,,,,,,,,,,,,,,,,,167,,,,,,,,6,,,
Alabama,2002,AC,Bibb,3409,2471,,,,,,,,,,,,,,,,,,,,,134,,,,,,,,0,,,
Alabama,2002,AC,Blount,5924,8204,,,,,,,,,,,,,,,,,,,,,403,,,,,,,,24,,,
Alabama,2002,AC,Bullock,2358,952,,,,,,,,,,,,,,,,,,,,,48,,,,,,,,0,,,
Alabama,2002,AC,Butler,3799,2403,,,,,,,,,,,,,,,,,,,,,107,,,,,,,,5,,,
Alabama,2002,AC,Calhoun,15993,13841,,,,,,,,,,,,,,,,,,,,,960,,,,,,,,49,,,
Alabama,2002,AC,Chambers,5213,3723,,,,,,,,,,,,,,,,,,,,,162,,,,,,,,0,,,
Alabama,2002,AC,Cherokee,3632,1988,,,,,,,,,,,,,,,,,,,,,134,,,,,,,,5,,,
Alabama,2002,AC,Chilton,5898,6569,,,,,,,,,,,,,,,,,,,,,286,,,,,,,,17,,,
Alabama,2002,AC,Choctaw,3018,1638,,,,,,,,,,,,,,,,,,,,,53,,,,,,,,0,,,
Alabama,2002,AC,Clarke,4532,3423,,,,,,,,,,,,,,,,,,,,,115,,,,,,,,7,,,
Alabama,2002,AC,Clay,2479,2088,,,,,,,,,,,,,,,,,,,,,144,,,,,,,,4,,,
Alabama,2002,AC,Cleburne,2135,2016,,,,,,,,,,,,,,,,,,,,,171,,,,,,,,4,,,
Alabama,2002,AC,Coffee,6167,5674,,,,,,,,,,,,,,,,,,,,,245,,,,,,,,8,,,
Alabama,2002,AC,Colbert,9971,5951,,,,,,,,,,,,,,,,,,,,,318,,,,,,,,15,,,
Alabama,2002,AC,Conecuh,3278,1233,,,,,,,,,,,,,,,,,,,,,88,,,,,,,,6,,,
Alabama,2002,AC,Coosa,2683,1320,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,4,,,
Alabama,2002,AC,Covington,5872,4394,,,,,,,,,,,,,,,,,,,,,192,,,,,,,,9,,,
