State,Year,Office,County,D#,R#,UL#,Proh.#,Labor#,ND#,Soc.D#,Nat.#,Pop.#,S#,Prog.#,AI#,CON#,I1#,I2#,I3#,Ref.#,NL#,G#,L#,NA#,SM#,W/I1#,W/I2#,W/I3#,W/I4#,W/I5#,W/I6#,W/I7#,W/I8#,W/I9#,W/I10#,Proh.,Am.#,I#,W/I#,IL#,Unnamed: 13,C#
Kansas,2002,Governor,Edwards,586,573,,,,,,,,,,,,,,,38,,,2,,,,,,,,,,,,,,,,,,,
Kansas,2002,Governor,Elk,530,639,,,,,,,,,,,,,,,20,,,7,,,,,,,,,,,,,,,,,,,
Kansas,2002,Governor,Ellis,5843,3320,,,,,,,,,,,,,,,99,,,95,,,,,,,,,,,,,,,,,,,
Kansas,2002,Governor,Ellsworth,1684,881,,,,,,,,,,,,,,,31,,,20,,,,,,,,,,,,,,,,,,,
Kansas,2002,Governor,Finney,3285,3714,,,,,,,,,,,,,,,83,,,48,,,,,,,,,,,,,,,,,,,
Kansas,2002,Governor,Ford,3381,3231,,,,,,,,,,,,,,,154,,,52,,,,,,,,,,,,,,,,,,,
Kansas,2002,Governor,Franklin,3904,3471,,,,,,,,,,,,,,,75,,,88,,,,,,,,,,,,,,,,,,,
Kansas,2002,Governor,Geary,2977,1817,,,,,,,,,,,,,,,57,,,50,,,,,,,,,,,,,,,,,,,
Kansas,2002,Governor,Gove,539,710,,,,,,,,,,,,,,,25,,,7,,,,,,,,,,,,,,,,,,,
Kansas,2002,Governor,Graham,614,441,,,,,,,,,,,,,,,10,,,14,,,,,,,,,,,,,,,,,,,
Kansas,2002,Governor,Grant,852,1135,,,,,,,,,,,,,,,37,,,13,,,,,,,,,,,,,,,,,,,
Kansas,2002,Governor,Gray,710,962,,,,,,,,,,,,,,,25,,,7,,,,,,,,,,,,,,,,,,,
Kansas,2002,Governor,Greeley,248,325,,,,,,,,,,,,,,,3,,,2,,,,,,,,,,,,,,,,,,,
Kansas,2002,Governor,Greenwood,1294,1263,,,,,,,,,,,,,,,36,,,27,,,,,,,,,,,,,,,,,,,
Kansas,2002,Governor,Hamilton,443,444,,,,,,,,,,,,,,,15,,,3,,,,,,,,,,,,,,,,,,,
Kansas,2002,Governor,Harper,1125,1153,,,,,,,,,,,,,,,22,,,20,,,,,,,,,,,,,,,,,,,
Kansas,2002,Governor,Harvey,6034,5324,,,,,,,,,,,,,,,114,,,83,,,,,,,,,,,,,,,,,,,
Kansas,2002,Governor,Haskell,485,779,,,,,,,,,,,,,,,20,,,16,,,,,,,,,,,,,,,,,,,
Kansas,2002,Governor,Hodgeman,302,517,,,,,,,,,,,,,,,16,,,6,,,,,,,,,,,,,,,,,,,
Kansas,2002,Governor,Jackson,2441,1610,,,,,,,,,,,,,,,104,,,78,,,,,,,,,,,,,,,,,,,
Kansas,2002,Governor,Jefferson,3628,2572,,,,,,,,,,,,,,,99,,,175,,,,,,,,,,,,,,,,,,,
Kansas,2002,Governor,Jewell,652,723,,,,,,,,,,,,,,,27,,,14,,,,,,,,,,,,,,,,,,,
Kansas,2002,Governor,Johnson,76943,86936,,,,,,,,,,,,,,,895,,,1321,,,,,,,,,,,,,,,,,,,
Kansas,2002,Governor,Kearny,503,636,,,,,,,,,,,,,,,5,,,4,,,,,,,,,,,,,,,,,,,
Kansas,2002,Governor,Kingman,1342,1566,,,,,,,,,,,,,,,42,,,31,,,,,,,,,,,,,,,,,,,
Kansas,2002,Governor,Kiowa,497,714,,,,,,,,,,,,,,,14,,,10,,,,,,,,,,,,,,,,,,,
Kansas,2002,Governor,Labette,3996,2902,,,,,,,,,,,,,,,46,,,82,,,,,,,,,,,,,,,,,,,
Kansas,2002,Governor,Lane,407,413,,,,,,,,,,,,,,,13,,,8,,,,,,,,,,,,,,,,,,,
Kansas,2002,Governor,Leavenworth,8912,7327,,,,,,,,,,,,,,,173,,,239,,,,,,,,,,,,,,,,,,,
Kansas,2002,Governor,Lincoln,700,700,,,,,,,,,,,,,,,14,,,8,,,,,,,,,,,,,,,,,,,
Kansas,2002,Governor,Linn,1536,1546,,,,,,,,,,,,,,,40,,,46,,,,,,,,,,,,,,,,,,,
Kansas,2002,Governor,Logan,536,641,,,,,,,,,,,,,,,19,,,10,,,,,,,,,,,,,,,,,,,
Kansas,2002,Governor,Lyon,6429,3542,,,,,,,,,,,,,,,116,,,120,,,,,,,,,,,,,,,,,,,
Kansas,2002,Governor,Marion,2113,2622,,,,,,,,,,,,,,,84,,,80,,,,,,,,,,,,,,,,,,,
Kansas,2002,Governor,Marshall,2403,1685,,,,,,,,,,,,,,,63,,,43,,,,,,,,,,,,,,,,,,,
Kansas,2002,Governor,McPherson,4903,5072,,,,,,,,,,,,,,,73,,,33,,,,,,,,,,,,,,,,,,,
Kansas,2002,Governor,Meade,639,944,,,,,,,,,,,,,,,15,,,5,,,,,,,,,,,,,,,,,,,
Kansas,2002,Governor,Miami,4513,4496,,,,,,,,,,,,,,,59,,,81,,,,,,,,,,,,,,,,,,,
Kansas,2002,Governor,Mitchell,1279,1309,,,,,,,,,,,,,,,16,,,20,,,,,,,,,,,,,,,,,,,
Kansas,2002,Governor,Montgomery,4720,5210,,,,,,,,,,,,,,,75,,,91,,,,,,,,,,,,,,,,,,,
Kansas,2002,Governor,Morris,1404,1021,,,,,,,,,,,,,,,41,,,17,,,,,,,,,,,,,,,,,,,
Kansas,2002,Governor,Morton,466,621,,,,,,,,,,,,,,,8,,,9,,,,,,,,,,,,,,,,,,,
Kansas,2002,Governor,Nemaha,2382,2206,,,,,,,,,,,,,,,88,,,46,,,,,,,,,,,,,,,,,,,
Kansas,2002,Governor,Neosho,2669,2322,,,,,,,,,,,,,,,31,,,33,,,,,,,,,,,,,,,,,,,
Kansas,2002,Governor,Ness,700,715,,,,,,,,,,,,,,,20,,,10,,,,,,,,,,,,,,,,,,,
Kansas,2002,Governor,Norton,1134,922,,,,,,,,,,,,,,,27,,,13,,,,,,,,,,,,,,,,,,,
Kansas,2002,Governor,Osage,3247,2138,,,,,,,,,,,,,,,113,,,81,,,,,,,,,,,,,,,,,,,
Kansas,2002,Governor,Osborne,843,803,,,,,,,,,,,,,,,22,,,8,,,,,,,,,,,,,,,,,,,
Kansas,2002,Governor,Ottawa,1270,1270,,,,,,,,,,,,,,,35,,,19,,,,,,,,,,,,,,,,,,,
Kansas,2002,Governor,Pawnee,1340,956,,,,,,,,,,,,,,,21,,,15,,,,,,,,,,,,,,,,,,,
Kansas,2002,Governor,Phillips,993,991,,,,,,,,,,,,,,,25,,,20,,,,,,,,,,,,,,,,,,,
Kansas,2002,Governor,Pottawatomie,3199,2999,,,,,,,,,,,,,,,475,,,69,,,,,,,,,,,,,,,,,,,
Kansas,2002,Governor,Pratt,1821,1424,,,,,,,,,,,,,,,26,,,33,,,,,,,,,,,,,,,,,,,
Kansas,2002,Governor,Rawlins,576,960,,,,,,,,,,,,,,,25,,,12,,,,,,,,,,,,,,,,,,,
Kansas,2002,Governor,Reno,9937,9829,,,,,,,,,,,,,,,190,,,221,,,,,,,,,,,,,,,,,,,
Kansas,2002,Governor,Republic,1023,1188,,,,,,,,,,,,,,,36,,,17,,,,,,,,,,,,,,,,,,,
Kansas,2002,Governor,Rice,1824,1749,,,,,,,,,,,,,,,41,,,23,,,,,,,,,,,,,,,,,,,
Kansas,2002,Governor,Riley,8094,5333,,,,,,,,,,,,,,,143,,,118,,,,,,,,,,,,,,,,,,,
Kansas,2002,Governor,Rooks,1033,999,,,,,,,,,,,,,,,20,,,23,,,,,,,,,,,,,,,,,,,
Kansas,2002,Governor,Rush,862,538,,,,,,,,,,,,,,,20,,,17,,,,,,,,,,,,,,,,,,,
Kansas,2002,Governor,Russell,1539,1240,,,,,,,,,,,,,,,40,,,21,,,,,,,,,,,,,,,,,,,
Kansas,2002,Governor,Saline,11050,6951,,,,,,,,,,,,,,,306,,,121,,,,,,,,,,,,,,,,,,,
Kansas,2002,Governor,Scott,684,1097,,,,,,,,,,,,,,,16,,,16,,,,,,,,,,,,,,,,,,,
Kansas,2002,Governor,Sedgwick,60777,59598,,,,,,,,,,,,,,,1212,,,1137,,,,,,,,,,,,,,,,,,,
Kansas,2002,Governor,Seward,1580,2000,,,,,,,,,,,,,,,28,,,31,,,,,,,,,,,,,,,,,,,
Kansas,2002,Governor,Shawnee,40578,20393,,,,,,,,,,,,,,,988,,,739,,,,,,,,,,,,,,,,,,,
Kansas,2002,Governor,Sheridan,548,584,,,,,,,,,,,,,,,17,,,2,,,,,,,,,,,,,,,,,,,
Kansas,2002,Governor,Sherman,990,995,,,,,,,,,,,,,,,31,,,16,,,,,,,,,,,,,,,,,,,
Kansas,2002,Governor,Smith,894,864,,,,,,,,,,,,,,,27,,,6,,,,,,,,,,,,,,,,,,,
Kansas,2002,Governor,Stafford,818,858,,,,,,,,,,,,,,,11,,,18,,,,,,,,,,,,,,,,,,,
Kansas,2002,Governor,Stanton,288,381,,,,,,,,,,,,,,,10,,,7,,,,,,,,,,,,,,,,,,,
Kansas,2002,Governor,Stevens,570,1003,,,,,,,,,,,,,,,16,,,11,,,,,,,,,,,,,,,,,,,
Kansas,2002,Governor,Sumner,4302,3807,,,,,,,,,,,,,,,88,,,84,,,,,,,,,,,,,,,,,,,
Kansas,2002,Governor,Thomas,1271,1559,,,,,,,,,,,,,,,42,,,24,,,,,,,,,,,,,,,,,,,
Kansas,2002,Governor,Trego,969,480,,,,,,,,,,,,,,,15,,,9,,,,,,,,,,,,,,,,,,,
Kansas,2002,Governor,Wabaunsee,1579,1216,,,,,,,,,,,,,,,117,,,36,,,,,,,,,,,,,,,,,,,
Kansas,2002,Governor,Wallace,216,467,,,,,,,,,,,,,,,11,,,6,,,,,,,,,,,,,,,,,,,
Kansas,2002,Governor,Washington,1091,1435,,,,,,,,,,,,,,,41,,,18,,,,,,,,,,,,,,,,,,,
Kansas,2002,Governor,Wichita,264,524,,,,,,,,,,,,,,,6,,,3,,,,,,,,,,,,,,,,,,,
Kansas,2002,Governor,Wilson,1447,1768,,,,,,,,,,,,,,,37,,,29,,,,,,,,,,,,,,,,,,,
Kansas,2002,Governor,Woodson,609,629,,,,,,,,,,,,,,,19,,,8,,,,,,,,,,,,,,,,,,,
Kansas,2002,Governor,Wyandotte,25883,8595,,,,,,,,,,,,,,,278,,,514,,,,,,,,,,,,,,,,,,,
Kansas,2006,Governor,Allen,2690,1571,,,,,,,,,,,,,,,32,,,43,,,,,,,,,,,,,,,,0,,,
Kansas,2006,Governor,Anderson,1681,1040,,,,,,,,,,,,,,,27,,,33,,,,,,,,,,,,,,,,0,,,
Kansas,2006,Governor,Atchison,3327,1592,,,,,,,,,,,,,,,29,,,60,,,,,,,,,,,,,,,,0,,,
Kansas,2006,Governor,Barber,855,889,,,,,,,,,,,,,,,16,,,23,,,,,,,,,,,,,,,,0,,,
Kansas,2006,Governor,Barton,4447,3525,,,,,,,,,,,,,,,48,,,59,,,,,,,,,,,,,,,,0,,,
Kansas,2006,Governor,Bourbon,2474,2236,,,,,,,,,,,,,,,41,,,55,,,,,,,,,,,,,,,,0,,,
Kansas,2006,Governor,Brown,1948,1432,,,,,,,,,,,,,,,15,,,32,,,,,,,,,,,,,,,,0,,,
Kansas,2006,Governor,Butler,9166,9767,,,,,,,,,,,,,,,131,,,271,,,,,,,,,,,,,,,,0,,,
Kansas,2006,Governor,Chase,487,682,,,,,,,,,,,,,,,6,,,7,,,,,,,,,,,,,,,,0,,,
Kansas,2006,Governor,Chautauqua,450,686,,,,,,,,,,,,,,,5,,,22,,,,,,,,,,,,,,,,0,,,
Kansas,2006,Governor,Cherokee,3929,2676,,,,,,,,,,,,,,,83,,,108,,,,,,,,,,,,,,,,0,,,
Kansas,2006,Governor,Cheyenne,443,603,,,,,,,,,,,,,,,4,,,10,,,,,,,,,,,,,,,,0,,,
Kansas,2006,Governor,Clark,400,416,,,,,,,,,,,,,,,11,,,5,,,,,,,,,,,,,,,,0,,,
Kansas,2006,Governor,Clay,1560,1553,,,,,,,,,,,,,,,11,,,19,,,,,,,,,,,,,,,,0,,,
Kansas,2006,Governor,Cloud,1751,1424,,,,,,,,,,,,,,,12,,,31,,,,,,,,,,,,,,,,0,,,
Kansas,2006,Governor,Coffey,1562,1834,,,,,,,,,,,,,,,23,,,28,,,,,,,,,,,,,,,,0,,,
Kansas,2006,Governor,Comanche,385,438,,,,,,,,,,,,,,,7,,,9,,,,,,,,,,,,,,,,0,,,
Kansas,2006,Governor,Cowley,5689,4555,,,,,,,,,,,,,,,86,,,139,,,,,,,,,,,,,,,,0,,,
Kansas,2006,Governor,Crawford,7838,3872,,,,,,,,,,,,,,,101,,,149,,,,,,,,,,,,,,,,0,,,
Kansas,2006,Governor,Decatur,677,622,,,,,,,,,,,,,,,5,,,9,,,,,,,,,,,,,,,,0,,,
Kansas,2006,Governor,Dickinson,3424,3094,,,,,,,,,,,,,,,28,,,53,,,,,,,,,,,,,,,,0,,,
Kansas,2006,Governor,Doniphan,1283,1085,,,,,,,,,,,,,,,9,,,29,,,,,,,,,,,,,,,,0,,,
Kansas,2006,Governor,Douglas,26784,7544,,,,,,,,,,,,,,,173,,,371,,,,,,,,,,,,,,,,0,,,
Kansas,2006,Governor,Edwards,629,574,,,,,,,,,,,,,,,6,,,8,,,,,,,,,,,,,,,,0,,,
Kansas,2006,Governor,Elk,524,548,,,,,,,,,,,,,,,6,,,11,,,,,,,,,,,,,,,,0,,,
Kansas,2006,Governor,Ellis,5312,3067,,,,,,,,,,,,,,,54,,,77,,,,,,,,,,,,,,,,0,,,
Kansas,2006,Governor,Ellsworth,1270,887,,,,,,,,,,,,,,,13,,,20,,,,,,,,,,,,,,,,0,,,
Kansas,2006,Governor,Finney,3190,3447,,,,,,,,,,,,,,,46,,,51,,,,,,,,,,,,,,,,0,,,
Kansas,2006,Governor,Ford,2909,2840,,,,,,,,,,,,,,,39,,,58,,,,,,,,,,,,,,,,0,,,
Kansas,2006,Governor,Franklin,4930,3212,,,,,,,,,,,,,,,62,,,92,,,,,,,,,,,,,,,,0,,,
Kansas,2006,Governor,Geary,3111,1743,,,,,,,,,,,,,,,43,,,49,,,,,,,,,,,,,,,,0,,,
Kansas,2006,Governor,Gove,577,608,,,,,,,,,,,,,,,3,,,10,,,,,,,,,,,,,,,,0,,,
Kansas,2006,Governor,Graham,525,462,,,,,,,,,,,,,,,6,,,10,,,,,,,,,,,,,,,,0,,,
Kansas,2006,Governor,Grant,850,1030,,,,,,,,,,,,,,,12,,,10,,,,,,,,,,,,,,,,0,,,
Kansas,2006,Governor,Gray,645,895,,,,,,,,,,,,,,,19,,,7,,,,,,,,,,,,,,,,0,,,
Kansas,2006,Governor,Greeley,235,293,,,,,,,,,,,,,,,7,,,4,,,,,,,,,,,,,,,,0,,,
Kansas,2006,Governor,Greenwood,1305,1394,,,,,,,,,,,,,,,15,,,31,,,,,,,,,,,,,,,,0,,,
Kansas,2006,Governor,Hamilton,332,350,,,,,,,,,,,,,,,6,,,9,,,,,,,,,,,,,,,,0,,,
Kansas,2006,Governor,Harper,1055,1073,,,,,,,,,,,,,,,9,,,36,,,,,,,,,,,,,,,,0,,,
Kansas,2006,Governor,Harvey,6184,5231,,,,,,,,,,,,,,,77,,,136,,,,,,,,,,,,,,,,0,,,
Kansas,2006,Governor,Haskell,411,639,,,,,,,,,,,,,,,12,,,3,,,,,,,,,,,,,,,,0,,,
Kansas,2006,Governor,Hodgeman,417,539,,,,,,,,,,,,,,,7,,,10,,,,,,,,,,,,,,,,0,,,
Kansas,2006,Governor,Jackson,2680,1983,,,,,,,,,,,,,,,31,,,45,,,,,,,,,,,,,,,,0,,,
Kansas,2006,Governor,Jefferson,4231,2906,,,,,,,,,,,,,,,39,,,68,,,,,,,,,,,,,,,,0,,,
Kansas,2006,Governor,Jewell,573,574,,,,,,,,,,,,,,,16,,,21,,,,,,,,,,,,,,,,0,,,
Kansas,2006,Governor,Johnson,115251,67946,,,,,,,,,,,,,,,792,,,1703,,,,,,,,,,,,,,,,0,,,
Kansas,2006,Governor,Kearny,484,571,,,,,,,,,,,,,,,6,,,13,,,,,,,,,,,,,,,,0,,,
Kansas,2006,Governor,Kingman,1287,1229,,,,,,,,,,,,,,,27,,,45,,,,,,,,,,,,,,,,0,,,
Kansas,2006,Governor,Kiowa,627,699,,,,,,,,,,,,,,,18,,,24,,,,,,,,,,,,,,,,0,,,
Kansas,2006,Governor,Labette,4077,2372,,,,,,,,,,,,,,,41,,,67,,,,,,,,,,,,,,,,0,,,
Kansas,2006,Governor,Lane,385,357,,,,,,,,,,,,,,,0,,,8,,,,,,,,,,,,,,,,0,,,
Kansas,2006,Governor,Leavenworth,11705,6570,,,,,,,,,,,,,,,154,,,215,,,,,,,,,,,,,,,,0,,,
Kansas,2006,Governor,Lincoln,598,584,,,,,,,,,,,,,,,8,,,11,,,,,,,,,,,,,,,,0,,,
Kansas,2006,Governor,Linn,1984,1291,,,,,,,,,,,,,,,35,,,49,,,,,,,,,,,,,,,,0,,,
Kansas,2006,Governor,Logan,493,577,,,,,,,,,,,,,,,4,,,14,,,,,,,,,,,,,,,,0,,,
Kansas,2006,Governor,Lyon,5066,4981,,,,,,,,,,,,,,,50,,,70,,,,,,,,,,,,,,,,0,,,
Kansas,2006,Governor,Marion,1897,2611,,,,,,,,,,,,,,,52,,,75,,,,,,,,,,,,,,,,0,,,
Kansas,2006,Governor,Marshall,2247,1459,,,,,,,,,,,,,,,36,,,37,,,,,,,,,,,,,,,,0,,,
Kansas,2006,Governor,McPherson,5151,5127,,,,,,,,,,,,,,,21,,,23,,,,,,,,,,,,,,,,0,,,
Kansas,2006,Governor,Meade,619,866,,,,,,,,,,,,,,,45,,,9,,,,,,,,,,,,,,,,0,,,
Kansas,2006,Governor,Miami,6149,4391,,,,,,,,,,,,,,,71,,,139,,,,,,,,,,,,,,,,0,,,
Kansas,2006,Governor,Mitchell,1335,1132,,,,,,,,,,,,,,,28,,,14,,,,,,,,,,,,,,,,0,,,
Kansas,2006,Governor,Montgomery,4327,4729,,,,,,,,,,,,,,,85,,,115,,,,,,,,,,,,,,,,0,,,
Kansas,2006,Governor,Morris,1198,1059,,,,,,,,,,,,,,,8,,,20,,,,,,,,,,,,,,,,0,,,
Kansas,2006,Governor,Morton,566,617,,,,,,,,,,,,,,,20,,,13,,,,,,,,,,,,,,,,0,,,
Kansas,2006,Governor,Nemaha,2631,2037,,,,,,,,,,,,,,,26,,,35,,,,,,,,,,,,,,,,0,,,
Kansas,2006,Governor,Neosho,3343,2292,,,,,,,,,,,,,,,56,,,61,,,,,,,,,,,,,,,,0,,,
Kansas,2006,Governor,Ness,577,592,,,,,,,,,,,,,,,4,,,9,,,,,,,,,,,,,,,,0,,,
Kansas,2006,Governor,Norton,923,950,,,,,,,,,,,,,,,7,,,16,,,,,,,,,,,,,,,,0,,,
Kansas,2006,Governor,Osage,3499,2751,,,,,,,,,,,,,,,41,,,59,,,,,,,,,,,,,,,,0,,,
Kansas,2006,Governor,Osborne,802,695,,,,,,,,,,,,,,,10,,,13,,,,,,,,,,,,,,,,0,,,
Kansas,2006,Governor,Ottawa,1360,1299,,,,,,,,,,,,,,,18,,,35,,,,,,,,,,,,,,,,0,,,
Kansas,2006,Governor,Pawnee,1238,870,,,,,,,,,,,,,,,9,,,13,,,,,,,,,,,,,,,,0,,,
Kansas,2006,Governor,Phillips,982,862,,,,,,,,,,,,,,,9,,,14,,,,,,,,,,,,,,,,0,,,
Kansas,2006,Governor,Pottawatomie,3516,3541,,,,,,,,,,,,,,,55,,,53,,,,,,,,,,,,,,,,0,,,
Kansas,2006,Governor,Pratt,1987,1419,,,,,,,,,,,,,,,15,,,28,,,,,,,,,,,,,,,,0,,,
Kansas,2006,Governor,Rawlins,448,700,,,,,,,,,,,,,,,7,,,14,,,,,,,,,,,,,,,,0,,,
Kansas,2006,Governor,Reno,10870,9290,,,,,,,,,,,,,,,88,,,192,,,,,,,,,,,,,,,,0,,,
Kansas,2006,Governor,Republic,972,1063,,,,,,,,,,,,,,,5,,,15,,,,,,,,,,,,,,,,0,,,
Kansas,2006,Governor,Rice,1627,1371,,,,,,,,,,,,,,,33,,,24,,,,,,,,,,,,,,,,0,,,
Kansas,2006,Governor,Riley,8825,5403,,,,,,,,,,,,,,,52,,,106,,,,,,,,,,,,,,,,0,,,
Kansas,2006,Governor,Rooks,1104,936,,,,,,,,,,,,,,,10,,,14,,,,,,,,,,,,,,,,0,,,
Kansas,2006,Governor,Rush,701,485,,,,,,,,,,,,,,,12,,,11,,,,,,,,,,,,,,,,0,,,
Kansas,2006,Governor,Russell,1419,1047,,,,,,,,,,,,,,,13,,,21,,,,,,,,,,,,,,,,0,,,
Kansas,2006,Governor,Saline,10182,6793,,,,,,,,,,,,,,,110,,,163,,,,,,,,,,,,,,,,0,,,
Kansas,2006,Governor,Scott,712,983,,,,,,,,,,,,,,,8,,,10,,,,,,,,,,,,,,,,0,,,
Kansas,2006,Governor,Sedgwick,60453,54278,,,,,,,,,,,,,,,905,,,1752,,,,,,,,,,,,,,,,0,,,
Kansas,2006,Governor,Seward,1390,1842,,,,,,,,,,,,,,,44,,,34,,,,,,,,,,,,,,,,0,,,
Kansas,2006,Governor,Shawnee,40781,24331,,,,,,,,,,,,,,,279,,,519,,,,,,,,,,,,,,,,4,,,
Kansas,2006,Governor,Sheridan,537,458,,,,,,,,,,,,,,,3,,,4,,,,,,,,,,,,,,,,0,,,
Kansas,2006,Governor,Sherman,1018,900,,,,,,,,,,,,,,,9,,,21,,,,,,,,,,,,,,,,0,,,
Kansas,2006,Governor,Smith,970,689,,,,,,,,,,,,,,,7,,,11,,,,,,,,,,,,,,,,0,,,
Kansas,2006,Governor,Stafford,874,761,,,,,,,,,,,,,,,9,,,13,,,,,,,,,,,,,,,,0,,,
Kansas,2006,Governor,Stanton,282,336,,,,,,,,,,,,,,,3,,,7,,,,,,,,,,,,,,,,0,,,
Kansas,2006,Governor,Stevens,593,884,,,,,,,,,,,,,,,13,,,8,,,,,,,,,,,,,,,,0,,,
Kansas,2006,Governor,Sumner,4046,3560,,,,,,,,,,,,,,,79,,,152,,,,,,,,,,,,,,,,0,,,
Kansas,2006,Governor,Thomas,1097,1403,,,,,,,,,,,,,,,14,,,20,,,,,,,,,,,,,,,,0,,,
Kansas,2006,Governor,Trego,676,478,,,,,,,,,,,,,,,7,,,6,,,,,,,,,,,,,,,,0,,,
Kansas,2006,Governor,Wabaunsee,1333,1464,,,,,,,,,,,,,,,21,,,33,,,,,,,,,,,,,,,,0,,,
Kansas,2006,Governor,Wallace,246,369,,,,,,,,,,,,,,,3,,,4,,,,,,,,,,,,,,,,0,,,
Kansas,2006,Governor,Washington,948,1171,,,,,,,,,,,,,,,12,,,19,,,,,,,,,,,,,,,,0,,,
Kansas,2006,Governor,Wichita,318,413,,,,,,,,,,,,,,,7,,,1,,,,,,,,,,,,,,,,0,,,
Kansas,2006,Governor,Wilson,1561,1465,,,,,,,,,,,,,,,26,,,40,,,,,,,,,,,,,,,,0,,,
Kansas,2006,Governor,Woodson,648,564,,,,,,,,,,,,,,,9,,,16,,,,,,,,,,,,,,,,0,,,
Kansas,2006,Governor,Wyandotte,25913,6242,,,,,,,,,,,,,,,251,,,335,,,,,,,,,,,,,,,,0,,,
Kansas,2010,Governor,Allen,1242,3080,,,,,,,,,,,,,,,96,,,118,,,,,,,,,,,,,,,,0,,,
Kansas,2010,Governor,Anderson,715,1902,,,,,,,,,,,,,,,62,,,106,,,,,,,,,,,,,,,,0,,,
Kansas,2010,Governor,Atchison,1593,2865,,,,,,,,,,,,,,,79,,,129,,,,,,,,,,,,,,,,0,,,
Kansas,2010,Governor,Barber,389,1587,,,,,,,,,,,,,,,45,,,36,,,,,,,,,,,,,,,,0,,,
Kansas,2010,Governor,Barton,1504,6304,,,,,,,,,,,,,,,150,,,198,,,,,,,,,,,,,,,,0,,,
Kansas,2010,Governor,Bourbon,1135,3473,,,,,,,,,,,,,,,85,,,109,,,,,,,,,,,,,,,,0,,,
Kansas,2010,Governor,Brown,666,2180,,,,,,,,,,,,,,,83,,,96,,,,,,,,,,,,,,,,0,,,
Kansas,2010,Governor,Butler,5304,14566,,,,,,,,,,,,,,,532,,,519,,,,,,,,,,,,,,,,2,,,
Kansas,2010,Governor,Chase,265,747,,,,,,,,,,,,,,,19,,,42,,,,,,,,,,,,,,,,0,,,
Kansas,2010,Governor,Chautauqua,186,1033,,,,,,,,,,,,,,,42,,,30,,,,,,,,,,,,,,,,0,,,
Kansas,2010,Governor,Cherokee,1697,4114,,,,,,,,,,,,,,,109,,,174,,,,,,,,,,,,,,,,0,,,
Kansas,2010,Governor,Cheyenne,160,922,,,,,,,,,,,,,,,16,,,19,,,,,,,,,,,,,,,,0,,,
Kansas,2010,Governor,Clark,142,742,,,,,,,,,,,,,,,16,,,20,,,,,,,,,,,,,,,,0,,,
Kansas,2010,Governor,Clay,523,2331,,,,,,,,,,,,,,,53,,,45,,,,,,,,,,,,,,,,0,,,
Kansas,2010,Governor,Cloud,629,2289,,,,,,,,,,,,,,,78,,,69,,,,,,,,,,,,,,,,0,,,
Kansas,2010,Governor,Coffey,626,2220,,,,,,,,,,,,,,,76,,,101,,,,,,,,,,,,,,,,0,,,
Kansas,2010,Governor,Comanche,113,655,,,,,,,,,,,,,,,16,,,9,,,,,,,,,,,,,,,,0,,,
Kansas,2010,Governor,Cowley,2977,6701,,,,,,,,,,,,,,,253,,,224,,,,,,,,,,,,,,,,0,,,
Kansas,2010,Governor,Crawford,4295,6301,,,,,,,,,,,,,,,214,,,295,,,,,,,,,,,,,,,,0,,,
Kansas,2010,Governor,Decatur,193,931,,,,,,,,,,,,,,,17,,,24,,,,,,,,,,,,,,,,0,,,
Kansas,2010,Governor,Dickinson,1512,4353,,,,,,,,,,,,,,,130,,,165,,,,,,,,,,,,,,,,0,,,
Kansas,2010,Governor,Doniphan,446,1745,,,,,,,,,,,,,,,46,,,68,,,,,,,,,,,,,,,,0,,,
Kansas,2010,Governor,Douglas,19966,12066,,,,,,,,,,,,,,,298,,,821,,,,,,,,,,,,,,,,0,,,
Kansas,2010,Governor,Edwards,184,825,,,,,,,,,,,,,,,21,,,22,,,,,,,,,,,,,,,,0,,,
Kansas,2010,Governor,Elk,214,863,,,,,,,,,,,,,,,45,,,30,,,,,,,,,,,,,,,,0,,,
Kansas,2010,Governor,Ellis,2223,6228,,,,,,,,,,,,,,,124,,,199,,,,,,,,,,,,,,,,0,,,
Kansas,2010,Governor,Ellsworth,518,1593,,,,,,,,,,,,,,,57,,,54,,,,,,,,,,,,,,,,0,,,
Kansas,2010,Governor,Finney,1239,4866,,,,,,,,,,,,,,,96,,,176,,,,,,,,,,,,,,,,0,,,
Kansas,2010,Governor,Ford,1344,4707,,,,,,,,,,,,,,,88,,,144,,,,,,,,,,,,,,,,0,,,
Kansas,2010,Governor,Franklin,2359,4843,,,,,,,,,,,,,,,154,,,241,,,,,,,,,,,,,,,,0,,,
Kansas,2010,Governor,Geary,1580,3157,,,,,,,,,,,,,,,72,,,122,,,,,,,,,,,,,,,,0,,,
Kansas,2010,Governor,Gove,159,924,,,,,,,,,,,,,,,9,,,16,,,,,,,,,,,,,,,,0,,,
Kansas,2010,Governor,Graham,188,839,,,,,,,,,,,,,,,28,,,18,,,,,,,,,,,,,,,,0,,,
Kansas,2010,Governor,Grant,253,1449,,,,,,,,,,,,,,,30,,,46,,,,,,,,,,,,,,,,0,,,
Kansas,2010,Governor,Gray,221,1293,,,,,,,,,,,,,,,23,,,38,,,,,,,,,,,,,,,,0,,,
Kansas,2010,Governor,Greeley,82,511,,,,,,,,,,,,,,,3,,,12,,,,,,,,,,,,,,,,0,,,
