State,Year,Office,County,D#,R#,Pop.#,Prog.#,Proh.#,SD#,SL#,UR#,S#,Labor#,Comm.#,Wor.#,Am.#,L#,IND#,I#,Ref.#,NL#,G#,3rdP#,NA#,W/I1#,W/I2#,W/I3#,W/I4#,W/I5#,W/I6#,W/I7#,W/I8#,W/I9#,W/I10#,W/I11#,W/I12#,W/I13#,W/I14#,W/I15#,AI#,I1#,I2#,U#
Maryland,1978,Comptroller,Montgomery,94400,65828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1978,Comptroller,Prince George's,73232,31833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1978,Comptroller,Queen Anne's,4921,1342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1978,Comptroller,Saint Mary's,7229,1829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1978,Comptroller,Somerset,3631,1687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1978,Comptroller,Talbot,4659,2283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1978,Comptroller,Washington,17336,7852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1978,Comptroller,Wicomico,8549,4794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1978,Comptroller,Worcester,4243,1899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1982,Attorney General,Allegany,12448,7141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1982,Attorney General,Anne Arundel,61703,25269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1982,Attorney General,Baltimore,134013,51123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1982,Attorney General,Baltimore City,145298,19248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1982,Attorney General,Calvert,6327,2170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1982,Attorney General,Caroline,3432,1227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1982,Attorney General,Carroll,14660,7668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1982,Attorney General,Cecil,8431,4655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1982,Attorney General,Charles,10164,3908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1982,Attorney General,Dorchester,5274,1536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1982,Attorney General,Frederick,14627,8301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1982,Attorney General,Garrett,3264,2886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1982,Attorney General,Harford,25950,11031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1982,Attorney General,Howard,23705,8935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1982,Attorney General,Kent,3531,1111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1982,Attorney General,Montgomery,126274,57170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1982,Attorney General,Prince George's,96637,25458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1982,Attorney General,Queen Anne's,4897,1737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1982,Attorney General,Saint Mary's,7882,2630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1982,Attorney General,Somerset,3609,1369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1982,Attorney General,Talbot,4919,2503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1982,Attorney General,Washington,18554,6764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1982,Attorney General,Wicomico,10634,4440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1982,Attorney General,Worcester,4797,2127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1982,Comptroller,Allegany,14463,6466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1982,Comptroller,Anne Arundel,69785,21208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1982,Comptroller,Baltimore,148238,38179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1982,Comptroller,Baltimore City,147575,20116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1982,Comptroller,Calvert,7942,1618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1982,Comptroller,Caroline,4111,1008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1982,Comptroller,Carroll,17803,5981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1982,Comptroller,Cecil,10357,3450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1982,Comptroller,Charles,12020,3145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1982,Comptroller,Dorchester,6338,1268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1982,Comptroller,Frederick,19586,6610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1982,Comptroller,Garrett,4574,2152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1982,Comptroller,Harford,29504,8059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1982,Comptroller,Howard,25117,7913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1982,Comptroller,Kent,4415,792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1982,Comptroller,Montgomery,134453,51647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1982,Comptroller,Prince George's,102929,22993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1982,Comptroller,Queen Anne's,6072,1212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1982,Comptroller,Saint Mary's,9099,2268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1982,Comptroller,Somerset,4362,1166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1982,Comptroller,Talbot,5935,2120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1982,Comptroller,Washington,21667,5456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1982,Comptroller,Wicomico,11930,3964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1982,Comptroller,Worcester,5627,1770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1986,Attorney General,Allegany,10957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1986,Attorney General,Anne Arundel,63960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1986,Attorney General,Baltimore,143060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1986,Attorney General,Baltimore City,118187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1986,Attorney General,Calvert,6467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1986,Attorney General,Caroline,3141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1986,Attorney General,Carroll,19326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1986,Attorney General,Cecil,9722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1986,Attorney General,Charles,11396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1986,Attorney General,Dorchester,4642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1986,Attorney General,Frederick,20642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1986,Attorney General,Garrett,3168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1986,Attorney General,Harford,31645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1986,Attorney General,Howard,30003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1986,Attorney General,Kent,3604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1986,Attorney General,Montgomery,140893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1986,Attorney General,Prince George's,91304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1986,Attorney General,Queen Anne's,5352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1986,Attorney General,Saint Mary's,8028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1986,Attorney General,Somerset,3573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1986,Attorney General,Talbot,5394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1986,Attorney General,Washington,16562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1986,Attorney General,Wicomico,11102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1986,Attorney General,Worcester,6051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1986,Comptroller,Allegany,13489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1986,Comptroller,Anne Arundel,75508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1986,Comptroller,Baltimore,158624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1986,Comptroller,Baltimore City,127604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1986,Comptroller,Calvert,8017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1986,Comptroller,Caroline,3824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1986,Comptroller,Carroll,22489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1986,Comptroller,Cecil,10979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1986,Comptroller,Charles,13149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1986,Comptroller,Dorchester,5924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1986,Comptroller,Frederick,24318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1986,Comptroller,Garrett,3852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1986,Comptroller,Harford,31694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1986,Comptroller,Howard,33003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1986,Comptroller,Kent,4298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1986,Comptroller,Montgomery,152107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1986,Comptroller,Prince George's,96922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1986,Comptroller,Queen Anne's,6431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1986,Comptroller,Saint Mary's,9272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1986,Comptroller,Somerset,4674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1986,Comptroller,Talbot,6450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1986,Comptroller,Washington,21409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1986,Comptroller,Wicomico,13227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1986,Comptroller,Worcester,7051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1990,Attorney General,Allegany,10215,5577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1990,Attorney General,Anne Arundel,63390,46472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1990,Attorney General,Baltimore,112175,69399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1990,Attorney General,Baltimore City,85429,18245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1990,Attorney General,Calvert,6805,4142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1990,Attorney General,Caroline,2871,1886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1990,Attorney General,Carroll,16940,14450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1990,Attorney General,Cecil,7530,5585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1990,Attorney General,Charles,9814,6262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1990,Attorney General,Dorchester,4167,2161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1990,Attorney General,Frederick,15627,14509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1990,Attorney General,Garrett,2332,2614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1990,Attorney General,Harford,26424,16899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1990,Attorney General,Howard,29109,21425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1990,Attorney General,Kent,2928,1567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1990,Attorney General,Montgomery,126113,66047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1990,Attorney General,Prince George's,86903,26417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1990,Attorney General,Queen Anne's,4689,3067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1990,Attorney General,Saint Mary's,7707,4025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1990,Attorney General,Somerset,2978,1747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1990,Attorney General,Talbot,4236,3293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1990,Attorney General,Washington,9874,9975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1990,Attorney General,Wicomico,8932,6703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1990,Attorney General,Worcester,5899,3316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1990,Comptroller,Allegany,14613,4866,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
Maryland,1990,Comptroller,Anne Arundel,78293,35833,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,
Maryland,1990,Comptroller,Baltimore,125817,61233,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
Maryland,1990,Comptroller,Baltimore City,85839,19499,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,
Maryland,1990,Comptroller,Calvert,9991,3688,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
Maryland,1990,Comptroller,Caroline,3810,1588,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
Maryland,1990,Comptroller,Carroll,20943,11504,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
Maryland,1990,Comptroller,Cecil,10176,4158,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
Maryland,1990,Comptroller,Charles,13425,5017,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
Maryland,1990,Comptroller,Dorchester,5446,1977,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
Maryland,1990,Comptroller,Frederick,20725,11562,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
Maryland,1990,Comptroller,Garrett,3928,2105,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
Maryland,1990,Comptroller,Harford,31701,12937,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
Maryland,1990,Comptroller,Howard,34180,17411,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,
Maryland,1990,Comptroller,Kent,4016,1229,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
Maryland,1990,Comptroller,Montgomery,143731,55257,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,
Maryland,1990,Comptroller,Prince George's,97494,23480,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,
Maryland,1990,Comptroller,Queen Anne's,6429,2461,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
Maryland,1990,Comptroller,Saint Mary's,10814,3045,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
Maryland,1990,Comptroller,Somerset,4692,1174,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
Maryland,1990,Comptroller,Talbot,5994,2576,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
Maryland,1990,Comptroller,Washington,17464,7265,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
Maryland,1990,Comptroller,Wicomico,12901,5218,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
Maryland,1990,Comptroller,Worcester,7810,2578,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
Maryland,1994,Attorney General,Allegany,7480,9943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1994,Attorney General,Anne Arundel,61018,73129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1994,Attorney General,Baltimore,112314,107782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1994,Attorney General,Baltimore City,110085,28867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1994,Attorney General,Calvert,6761,9566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1994,Attorney General,Caroline,2515,3489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1994,Attorney General,Carroll,15324,27009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1994,Attorney General,Cecil,7570,9159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1994,Attorney General,Charles,10153,12572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1994,Attorney General,Dorchester,3399,4188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1994,Attorney General,Frederick,16622,28704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1994,Attorney General,Garrett,2092,4621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1994,Attorney General,Harford,27592,34797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1994,Attorney General,Howard,34668,35942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1994,Attorney General,Kent,3279,2965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1994,Attorney General,Montgomery,136164,105738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1994,Attorney General,Prince George's,104909,45230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1994,Attorney General,Queen Anne's,4473,5822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1994,Attorney General,Saint Mary's,7663,9831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1994,Attorney General,Somerset,2043,3192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1994,Attorney General,Talbot,3741,5908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1994,Attorney General,Washington,10625,19290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1994,Attorney General,Wicomico,7455,13194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1994,Attorney General,Worcester,5224,7584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1994,Comptroller,Allegany,11434,7998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1994,Comptroller,Anne Arundel,73549,62820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1994,Comptroller,Baltimore,132895,82129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1994,Comptroller,Baltimore City,110562,24912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1994,Comptroller,Calvert,10623,7663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1994,Comptroller,Caroline,3442,2905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1994,Comptroller,Carroll,20344,22757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1994,Comptroller,Cecil,10089,7354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1994,Comptroller,Charles,13056,11148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1994,Comptroller,Dorchester,4730,3286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1994,Comptroller,Frederick,22219,24579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1994,Comptroller,Garrett,3939,3500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1994,Comptroller,Harford,36030,27482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1994,Comptroller,Howard,38498,32572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1994,Comptroller,Kent,4165,2410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1994,Comptroller,Montgomery,148096,96718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1994,Comptroller,Prince George's,107238,43789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1994,Comptroller,Queen Anne's,5951,4895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1994,Comptroller,Saint Mary's,10694,7790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1994,Comptroller,Somerset,3940,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1994,Comptroller,Talbot,5275,4954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1994,Comptroller,Washington,14081,17418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1994,Comptroller,Wicomico,11936,9423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1994,Comptroller,Worcester,7066,6106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1998,Attorney General,Allegany,8866,7066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1998,Attorney General,Anne Arundel,81868,66961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1998,Attorney General,Baltimore,156484,79855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1998,Attorney General,Baltimore City,130334,15767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1998,Attorney General,Calvert,10758,10121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1998,Attorney General,Caroline,3260,3308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1998,Attorney General,Carroll,19945,25901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1998,Attorney General,Cecil,10151,9417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1998,Attorney General,Charles,15916,14279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1998,Attorney General,Dorchester,4828,3023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1998,Attorney General,Frederick,23022,27631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1998,Attorney General,Garrett,2637,4794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1998,Attorney General,Harford,39668,31052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1998,Attorney General,Howard,42362,38898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1998,Attorney General,Kent,3812,2498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1998,Attorney General,Montgomery,167985,95501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1998,Attorney General,Prince George's,140892,38296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
