State,Year,Office,County,D#,R#,L#,G#,NL#,Ref.#,Cit.#,Work.#,NA#,C#,I1#,I2#,I3#,I4#,PF#,SW#,S#,New#,SL#,Union,Comm.#,Proh.#,Prog.#,Pop.#,W/I1#,W/I2#,W/I3#,W/I4#,W/I5#,W/I6#,W/I7#,W/I8#,W/I9#,W/I10#,W/I11#,W/I12#,W/I13#,W/I14#,W/I15#,W/I16#,W/I17#,PoP,AE#,SA#
Arizona,1994,Treasurer,Apache,9887,4783,1535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1994,Treasurer,Cochise,10406,13063,1621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1994,Treasurer,Coconino,13194,13744,2648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1994,Treasurer,Gila,6519,6657,1053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1994,Treasurer,Graham,3065,3878,370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1994,Treasurer,Greenlee,1521,1096,134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1994,Treasurer,La Paz,1388,1817,239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1994,Treasurer,Maricopa,195627,356711,41911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1994,Treasurer,Mohave,10509,18159,1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1994,Treasurer,Navajo,9958,9519,1491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1994,Treasurer,Pima,98159,98254,9979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1994,Treasurer,Pinal,14132,13234,1755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1994,Treasurer,Santa Cruz,3183,2626,353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1994,Treasurer,Yavapai,13652,27897,3676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1994,Treasurer,Yuma,7692,10929,1100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1998,Governor,Apache,7904,6832,561,,,227,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,
Arizona,1998,Governor,Cochise,8656,15805,663,,,164,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,
Arizona,1998,Governor,Coconino,10866,15552,1334,,,252,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
Arizona,1998,Governor,Gila,5982,7367,412,,,110,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,
Arizona,1998,Governor,Graham,2780,4324,163,,,70,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
Arizona,1998,Governor,Greenlee,1328,1367,85,,,17,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
Arizona,1998,Governor,La Paz,1261,1894,99,,,33,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
Arizona,1998,Governor,Maricopa,198175,357308,15004,,,5031,,,,,,,,,,,,,,,,,,,305,,,,,,,,,,,,,,,,,,,
Arizona,1998,Governor,Mohave,12148,16255,795,,,272,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
Arizona,1998,Governor,Navajo,8374,11084,649,,,226,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,
Arizona,1998,Governor,Pima,67533,120506,4370,,,1077,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,
Arizona,1998,Governor,Pinal,12072,15380,771,,,217,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,
Arizona,1998,Governor,Santa Cruz,2591,3029,175,,,54,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
Arizona,1998,Governor,Yavapai,14806,31631,1545,,,478,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,
Arizona,1998,Governor,Yuma,7076,11854,524,,,143,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
Arizona,1998,Secretary of State,Apache,10242,5220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1998,Secretary of State,Cochise,10568,13897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1998,Secretary of State,Coconino,12961,14289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1998,Secretary of State,Gila,6721,6886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1998,Secretary of State,Graham,3084,4081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1998,Secretary of State,Greenlee,1572,1096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1998,Secretary of State,La Paz,1322,1907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1998,Secretary of State,Maricopa,222364,341115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1998,Secretary of State,Mohave,11081,17517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1998,Secretary of State,Navajo,10003,10003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1998,Secretary of State,Pima,83436,103885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1998,Secretary of State,Pinal,14310,13510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1998,Secretary of State,Santa Cruz,3120,2392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1998,Secretary of State,Yavapai,15635,31403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1998,Secretary of State,Yuma,8568,10523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1998,Attorney General,Apache,10077,4710,666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1998,Attorney General,Cochise,13195,11357,528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1998,Attorney General,Coconino,15572,10977,1064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1998,Attorney General,Gila,7751,5706,336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1998,Attorney General,Graham,3714,3527,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1998,Attorney General,Greenlee,1696,997,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1998,Attorney General,La Paz,1537,1628,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1998,Attorney General,Maricopa,271157,290664,10912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1998,Attorney General,Mohave,13618,14833,788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1998,Attorney General,Navajo,11058,8502,679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1998,Attorney General,Pima,109341,78672,3833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1998,Attorney General,Pinal,16151,11707,506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1998,Attorney General,Santa Cruz,3872,1835,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1998,Attorney General,Yavapai,21412,25145,1313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1998,Attorney General,Yuma,9365,9525,419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1998,Treasurer,Apache,,9399,4575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1998,Treasurer,Cochise,,18013,4538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1998,Treasurer,Coconino,,18045,6204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1998,Treasurer,Gila,,9302,2813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1998,Treasurer,Graham,,5148,1424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1998,Treasurer,Greenlee,,1747,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1998,Treasurer,La Paz,,2318,639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1998,Treasurer,Maricopa,,410246,87981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1998,Treasurer,Mohave,,21075,5492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1998,Treasurer,Navajo,,13704,4728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1998,Treasurer,Pima,,134038,33441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1998,Treasurer,Pinal,,19072,5729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1998,Treasurer,Santa Cruz,,3459,1280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1998,Treasurer,Yavapai,,35963,8634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1998,Treasurer,Yuma,,13210,3791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,2002,Governor,Apache,10927,4041,365,,,,,,,,,,,2516,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
Arizona,2002,Governor,Cochise,11401,13210,426,,,,,,,,,,,2713,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,
Arizona,2002,Governor,Coconino,18928,11585,709,,,,,,,,,,,3260,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
Arizona,2002,Governor,Gila,7331,6336,317,,,,,,,,,,,1467,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
Arizona,2002,Governor,Graham,2924,4491,99,,,,,,,,,,,467,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
Arizona,2002,Governor,Greenlee,966,955,50,,,,,,,,,,,180,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
Arizona,2002,Governor,La Paz,1488,1766,113,,,,,,,,,,,259,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
Arizona,2002,Governor,Maricopa,313107,337954,10966,,,,,,,,,,,42696,,,,,,,,,,,27,,,,,,,,,,,,,,,,,,,
Arizona,2002,Governor,Mohave,13227,18,431639,,,,,,,,,,,2889,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
Arizona,2002,Governor,Navajo,11669,9,423444,,,,,,,,,,,1920,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,
Arizona,2002,Governor,Pima,118896,89002,4140,,,,,,,,,,,17751,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,
Arizona,2002,Governor,Pinal,18300,16380,682,,,,,,,,,,,2658,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
Arizona,2002,Governor,Santa Cruz,3675,2069,105,,,,,,,,,,,495,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
Arizona,2002,Governor,Yavapai,23238,28245,1024,,,,,,,,,,,4866,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
Arizona,2002,Governor,Yuma,10207,10577,277,,,,,,,,,,,810,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
Arizona,2002,Secretary of State,Apache,11732,4684,847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,2002,Secretary of State,Cochise,12241,13421,1336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,2002,Secretary of State,Coconino,18566,12904,1786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,2002,Secretary of State,Gila,7062,6987,770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,2002,Secretary of State,Graham,3335,4020,342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,2002,Secretary of State,Greenlee,1160,792,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,2002,Secretary of State,La Paz,1457,1848,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,2002,Secretary of State,Maricopa,294947,357797,27893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,2002,Secretary of State,Mohave,11967,19933,1751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,2002,Secretary of State,Navajo,11385,10458,955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,2002,Secretary of State,Pima,122422,90733,9858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,2002,Secretary of State,Pinal,18519,16563,1692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,2002,Secretary of State,Santa Cruz,3505,2157,249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,2002,Secretary of State,Yavapai,20535,32104,2644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,2002,Secretary of State,Yuma,9178,11050,733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,2002,Attorney General,Apache,12301,4540,672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,2002,Attorney General,Cochise,12994,13289,944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,2002,Attorney General,Coconino,20069,11901,1578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,2002,Attorney General,Gila,8172,6362,574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,2002,Attorney General,Graham,3836,3786,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,2002,Attorney General,Greenlee,1277,754,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,2002,Attorney General,La Paz,1698,1712,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,2002,Attorney General,Maricopa,348949,325020,17937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,2002,Attorney General,Mohave,14335,18234,1389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,2002,Attorney General,Navajo,13006,9271,781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,2002,Attorney General,Pima,126777,88687,9442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,2002,Attorney General,Pinal,20648,15413,1198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,2002,Attorney General,Santa Cruz,3867,2001,202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,2002,Attorney General,Yavapai,24781,29299,1957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,2002,Attorney General,Yuma,10425,10375,506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,2002,Treasurer,Apache,12259,5037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,2002,Treasurer,Cochise,12691,14114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,2002,Treasurer,Coconino,19362,13000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,2002,Treasurer,Gila,7750,6929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,2002,Treasurer,Graham,3724,3911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,2002,Treasurer,Greenlee,1235,827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,2002,Treasurer,La Paz,1644,1813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,2002,Treasurer,Maricopa,301280,365363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,2002,Treasurer,Mohave,13578,19625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,2002,Treasurer,Navajo,12389,10119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,2002,Treasurer,Pima,126199,95470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,2002,Treasurer,Pinal,19332,16908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,2002,Treasurer,Santa Cruz,3861,2186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,2002,Treasurer,Yavapai,23075,31353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,2002,Treasurer,Yuma,10315,10780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,2006,Governor,Apache,14475,3627,692,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
Arizona,2006,Governor,Cochise,21416,14038,922,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
Arizona,2006,Governor,Coconino,28551,8879,872,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,
Arizona,2006,Governor,Gila,10586,5803,358,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
Arizona,2006,Governor,Graham,4348,3306,161,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
Arizona,2006,Governor,Greenlee,1486,588,58,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
Arizona,2006,Governor,La Paz,2353,1342,138,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
Arizona,2006,Governor,Maricopa,538383,332570,16888,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,
Arizona,2006,Governor,Mohave,25400,19588,1129,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
Arizona,2006,Governor,Navajo,17368,8708,658,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
Arizona,2006,Governor,Pima,195305,82052,4794,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
Arizona,2006,Governor,Pinal,35428,20716,1116,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
Arizona,2006,Governor,Santa Cruz,6482,1634,160,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
Arizona,2006,Governor,Yavapai,40848,30203,1587,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
Arizona,2006,Governor,Yuma,17401,10474,735,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
Arizona,2006,Secretary of State,Apache,11406,5715,1343,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
Arizona,2006,Secretary of State,Cochise,13908,20137,1316,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
Arizona,2006,Secretary of State,Coconino,18897,16075,1748,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
Arizona,2006,Secretary of State,Gila,6007,9608,660,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
Arizona,2006,Secretary of State,Graham,2405,4916,314,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
Arizona,2006,Secretary of State,Greenlee,1065,911,79,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
Arizona,2006,Secretary of State,La Paz,1307,2179,204,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
Arizona,2006,Secretary of State,Maricopa,306504,524053,27631,,,,,,,,,,,,,,,,,,,,,,23,,,,,,,,,,,,,,,,,,,
Arizona,2006,Secretary of State,Mohave,14145,28000,2213,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
Arizona,2006,Secretary of State,Navajo,11469,13326,1371,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
Arizona,2006,Secretary of State,Pima,134290,130238,8140,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,
Arizona,2006,Secretary of State,Pinal,22347,30816,2078,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
Arizona,2006,Secretary of State,Santa Cruz,5031,2734,174,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
Arizona,2006,Secretary of State,Yavapai,22801,44881,2813,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
Arizona,2006,Secretary of State,Yuma,12064,14805,1009,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
Arizona,2006,Attorney General,Apache,13586,4931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,2006,Attorney General,Cochise,19547,16157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,2006,Attorney General,Coconino,26301,10773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,2006,Attorney General,Gila,10070,6316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,2006,Attorney General,Graham,4154,3531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,2006,Attorney General,Greenlee,1429,660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,2006,Attorney General,La Paz,2036,1695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,2006,Attorney General,Maricopa,513462,351771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,2006,Attorney General,Mohave,21563,22872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,2006,Attorney General,Navajo,16294,9998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,2006,Attorney General,Pima,179590,95094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,2006,Attorney General,Pinal,32991,22886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,2006,Attorney General,Santa Cruz,5851,2135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,2006,Attorney General,Yavapai,36350,34435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,2006,Attorney General,Yuma,15783,12063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,2006,Treasurer,Apache,11644,6496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,2006,Treasurer,Cochise,14343,20432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,2006,Treasurer,Coconino,20672,15196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,2006,Treasurer,Gila,6710,9021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,2006,Treasurer,Graham,2537,4822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,2006,Treasurer,Greenlee,1053,941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,2006,Treasurer,La Paz,1432,2178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,2006,Treasurer,Maricopa,340139,495568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,2006,Treasurer,Mohave,15297,28271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,2006,Treasurer,Navajo,12307,13308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,2006,Treasurer,Pima,136035,131965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,2006,Treasurer,Pinal,23769,30523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,2006,Treasurer,Santa Cruz,4774,2951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,2006,Treasurer,Yavapai,24650,44042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,2006,Treasurer,Yuma,11828,15424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,2006,School Superintendent,Apache,12494,5770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,2006,School Superintendent,Cochise,15411,19555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,2006,School Superintendent,Coconino,20920,15106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,2006,School Superintendent,Gila,7484,8435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,2006,School Superintendent,Graham,3073,4370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,2006,School Superintendent,Greenlee,1173,851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
