State,Year,Office,County,D#,R#,Proh.#,Pop.#,S#,Comm.#,SW#,SL#,FL#,Prog.#,Nat.#,UR#,UC#,Cont.#,Ind.#,ST#,Wor.#,WW#,CL#,Cit.#,Labor#,Sol.#,NA#,New#,U#,ID#,SD#,C#,I1#,I2#,Ref.#,NL#,G#,L#,W/I1#,W/I2#,W/I3#,W/I4#,W/I5#,W/I6#,W/I7#,W/I8#,W/I9#,IR#,CON#,LLMR#,LWB#,WC#,HL#,PP#,AN#,Liberty#,HCR#,IND#,Coop#,Liberal#,CWL#,S&L#
Illinois,2014,Comptroller,Putnam,1062,1289,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,142,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,2014,Comptroller,Randolph,4534,5998,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,521,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,2014,Comptroller,Richland,1220,3430,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,267,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,2014,Comptroller,Rock Island,20148,22567,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,1996,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,2014,Comptroller,Saint Clair,34473,37241,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,3693,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,2014,Comptroller,Saline,3499,3820,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,410,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,2014,Comptroller,Sangamon,21851,47421,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,2459,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,2014,Comptroller,Schuyler,932,2107,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,218,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,2014,Comptroller,Scott,503,1561,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,99,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,2014,Comptroller,Shelby,2258,5119,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,632,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,2014,Comptroller,Stark,551,1199,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,126,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,2014,Comptroller,Stephenson,3979,9627,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,839,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,2014,Comptroller,Tazewell,14740,25825,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,2520,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,2014,Comptroller,Union,2643,3306,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,248,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,2014,Comptroller,Vermilion,6637,13849,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,1098,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,2014,Comptroller,Wabash,920,2677,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,188,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,2014,Comptroller,Warren,1667,3523,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,250,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,2014,Comptroller,Washington,1381,3940,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,306,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,2014,Comptroller,Wayne,1165,4239,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,305,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,2014,Comptroller,White,2022,3530,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,332,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,2014,Comptroller,Whiteside,6881,9666,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,905,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,2014,Comptroller,Will,81499,103085,,,,,,,,,,,,,,,,,,,,,,,,,,22,,,,,,10167,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,2014,Comptroller,Williamson,8898,10675,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,976,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,2014,Comptroller,Winnebago,26491,47332,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,4199,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,2014,Comptroller,Woodford,3779,9197,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,739,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,2016,Comptroller,Adams,9881,20164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,584,875,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,2016,Comptroller,Alexander,1307,1222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,68,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,2016,Comptroller,Bond,2492,4288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143,368,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,2016,Comptroller,Boone,7943,13146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,554,832,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,2016,Comptroller,Brown,655,1452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,74,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,2016,Comptroller,Bureau,6185,8957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,448,565,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,2016,Comptroller,Calhoun,994,1297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,51,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,2016,Comptroller,Carroll,2448,4431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151,246,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,2016,Comptroller,Cass,1860,2838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133,149,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,2016,Comptroller,Champaign,41343,40149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2496,3343,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,2016,Comptroller,Christian,4766,8912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,924,428,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,2016,Comptroller,Clark,2138,5066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184,228,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,2016,Comptroller,Clay,1453,4223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124,167,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,2016,Comptroller,Clinton,4604,11307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313,568,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,2016,Comptroller,Coles,7031,12898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,515,769,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,2016,Comptroller,Cook,1349359,607252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64310,69717,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,2016,Comptroller,Crawford,2392,5583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182,302,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,2016,Comptroller,Cumberland,1299,3835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121,198,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,2016,Comptroller,De Witt,1840,5084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185,291,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,2016,Comptroller,DeKalb,17475,21397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1257,2179,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,2016,Comptroller,Douglas,1755,5824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182,254,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,2016,Comptroller,DuPage,174030,218892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10512,14858,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,2016,Comptroller,Edgar,1897,5315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170,256,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,2016,Comptroller,Edwards,550,2409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,97,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,2016,Comptroller,Effingham,3662,12555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304,527,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,2016,Comptroller,Fayette,2579,6252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165,245,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,2016,Comptroller,Ford,1235,4686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130,212,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,2016,Comptroller,Franklin,6701,10003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,643,534,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,2016,Comptroller,Fulton,6276,8187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,405,663,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,2016,Comptroller,Gallatin,952,1292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,65,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,2016,Comptroller,Greene,1566,3427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,169,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,2016,Comptroller,Grundy,8339,12881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,505,881,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,2016,Comptroller,Hamilton,1185,2421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,119,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,2016,Comptroller,Hancock,2796,5634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159,256,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,2016,Comptroller,Hardin,640,1269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,45,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,2016,Comptroller,Henderson,1398,1829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,108,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,2016,Comptroller,Henry,9093,13513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,501,776,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,2016,Comptroller,Iroquois,2398,9657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284,387,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,2016,Comptroller,Jackson,11664,10250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1029,779,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,2016,Comptroller,Jasper,1324,3326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,139,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,2016,Comptroller,Jefferson,5095,10023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,461,588,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,2016,Comptroller,Jersey,3311,6548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222,381,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,2016,Comptroller,Jo Daviess,4262,6092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249,370,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,2016,Comptroller,Johnson,1416,4075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152,149,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,2016,Comptroller,Kane,84286,98986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4835,7858,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,2016,Comptroller,Kankakee,18239,25252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1114,1508,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,2016,Comptroller,Kendall,21606,27655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1340,2145,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,2016,Comptroller,Knox,10228,10555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534,698,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,2016,Comptroller,Lake,133193,147165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6102,9816,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,2016,Comptroller,LaSalle,19802,25332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1318,1795,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,2016,Comptroller,Lawrence,1699,3825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,184,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,2016,Comptroller,Lee,5353,8886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,373,537,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,2016,Comptroller,Livingston,3602,10595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278,506,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,2016,Comptroller,Logan,3141,8386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258,326,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,2016,Comptroller,Macon,18112,26264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1153,1476,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,2016,Comptroller,Macoupin,8432,11837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510,736,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,2016,Comptroller,Madison,56063,61671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3106,4997,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,2016,Comptroller,Marion,5404,10191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352,485,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,2016,Comptroller,Marshall,1618,3844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143,195,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,2016,Comptroller,Mason,2110,3817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162,199,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,2016,Comptroller,Massac,1807,4205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114,237,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,2016,Comptroller,McDonough,5500,6543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259,450,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,2016,Comptroller,McHenry,49304,81067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3830,6037,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,2016,Comptroller,McLean,30157,44284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1832,3311,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,2016,Comptroller,Menard,1733,4309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,202,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,2016,Comptroller,Mercer,3351,4508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137,311,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,2016,Comptroller,Monroe,5706,12172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361,508,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,2016,Comptroller,Montgomery,4542,7200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295,447,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,2016,Comptroller,Morgan,4688,9063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305,451,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,2016,Comptroller,Moultrie,1616,4176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,184,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,2016,Comptroller,Ogle,7262,15109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,527,866,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,2016,Comptroller,Peoria,33757,40716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1668,2623,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,2016,Comptroller,Perry,3477,5497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214,265,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,2016,Comptroller,Piatt,2257,6054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201,361,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,2016,Comptroller,Pike,2157,4664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156,251,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,2016,Comptroller,Pope,519,1410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,47,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,2016,Comptroller,Pulaski,1123,1404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,48,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,2016,Comptroller,Putnam,1163,1641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,98,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,2016,Comptroller,Randolph,4927,8100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342,308,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,2016,Comptroller,Richland,1855,5124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120,228,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,2016,Comptroller,Rock Island,31657,27795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1161,2103,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,2016,Comptroller,Saint Clair,58808,51222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3497,4025,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,2016,Comptroller,Saline,3526,6343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259,297,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,2016,Comptroller,Sangamon,37628,54850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1816,2610,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,2016,Comptroller,Schuyler,1336,2103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107,144,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,2016,Comptroller,Scott,718,1669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,63,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,2016,Comptroller,Shelby,2677,7408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301,319,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,2016,Comptroller,Stark,744,1757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,101,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,2016,Comptroller,Stephenson,6662,12187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453,619,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,2016,Comptroller,Tazewell,19004,40721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1510,2337,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,2016,Comptroller,Union,2941,4856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249,182,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,2016,Comptroller,Vermilion,10240,18293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,628,962,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,2016,Comptroller,Wabash,1297,3606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,188,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,2016,Comptroller,Warren,2979,4273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155,256,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,2016,Comptroller,Washington,1817,4926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124,210,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,2016,Comptroller,Wayne,1354,6005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140,273,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,2016,Comptroller,White,1954,4653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,233,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,2016,Comptroller,Whiteside,11070,12570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,537,822,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,2016,Comptroller,Will,134445,144613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7107,10599,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,2016,Comptroller,Williamson,9945,18500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1010,1035,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,2016,Comptroller,Winnebago,49793,60842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2865,4081,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,2016,Comptroller,Woodford,4271,14163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,405,588,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,2018,Secretary of State,Adams,10930,13024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,2018,Secretary of State,Alexander,1318,876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,2018,Secretary of State,Bond,3405,2977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,2018,Secretary of State,Boone,9558,7932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,508,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,2018,Secretary of State,Brown,859,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,2018,Secretary of State,Bureau,8154,5177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,2018,Secretary of State,Calhoun,1355,892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,2018,Secretary of State,Carroll,3072,2765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,2018,Secretary of State,Cass,2811,1631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,2018,Secretary of State,Champaign,54382,22397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2185,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,2018,Secretary of State,Christian,7154,5349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,2018,Secretary of State,Clark,2716,3303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,2018,Secretary of State,Clay,1800,2935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,2018,Secretary of State,Clinton,6278,7437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,2018,Secretary of State,Coles,8853,7885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,401,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,2018,Secretary of State,Cook,1448980,272489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43792,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,2018,Secretary of State,Crawford,3097,3641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,2018,Secretary of State,Cumberland,1744,2506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,2018,Secretary of State,De Witt,2733,3291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,2018,Secretary of State,DeKalb,22881,12271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1168,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,2018,Secretary of State,Douglas,2853,3435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,2018,Secretary of State,DuPage,240735,115904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8684,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,2018,Secretary of State,Edgar,2868,3130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,2018,Secretary of State,Edwards,796,1579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,2018,Secretary of State,Effingham,5517,8576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,2018,Secretary of State,Fayette,3334,4378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,2018,Secretary of State,Ford,2000,2889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,2018,Secretary of State,Franklin,7471,7491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,2018,Secretary of State,Fulton,8021,4201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,2018,Secretary of State,Gallatin,1169,904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,2018,Secretary of State,Greene,2134,2106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,2018,Secretary of State,Grundy,10132,8775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,508,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,2018,Secretary of State,Hamilton,1675,1766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,2018,Secretary of State,Hancock,3284,3630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,2018,Secretary of State,Hardin,851,808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,2018,Secretary of State,Henderson,1422,1211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,2018,Secretary of State,Henry,10451,8646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,2018,Secretary of State,Iroquois,3833,6196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212,,,,,,,,,,,,,,,,,,,,,,,,
